# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "1" "-t" "primary_transcript" "-g" "ID" "-a" "1dt_sample_longest_full_ORF_with_constructs.gff" "-o" "1dt_counts.txt" "1dt_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	1dt_aln.bam
YIL156W-B_id001	chrIX	47673	48190	+	518	192
YIL157C_id001	chrIX	46697	47576	-	880	192
YIL158W_id002	chrIX	46143	46924	+	782	109
YIL159W_tx0	chrIX	41800	46077	+	4278	140
YIL160C_tx0	chrIX	40066	41469	-	1404	4
YIL161W_id003	chrIX	39423	40232	+	810	97
YIL162W_id007	chrIX	37346	39203	+	1858	162
YIL164C_tx0	chrIX	33962	34711	-	750	2
YIL165C_id001	chrIX	33451	34280	-	830	126
YIL169C_id001	chrIX	22843	26146	-	3304	1
YIL172C_tx0	chrIX	16659	18578	-	1920	0
YIL173W_tx0	chrIX	11467	16266	+	4800	12
YIR001C_id004	chrIX	355810	356960	-	1151	119
YIR002C_tx0	chrIX	357290	360421	-	3132	366
YIR003W_id003	chrIX	360747	362994	+	2248	724
YIR004W_id002	chrIX	363181	364680	+	1500	815
YIR005W_id001	chrIX	364650	365411	+	762	30
YIR006C_tx0	chrIX	365341	369933	-	4593	950
YIR007W_id002	chrIX	370702	373106	+	2405	86
YIR008C_id001	chrIX	372684	374333	-	1650	49
YIR009W_id001	chrIX	373907	375310	+	1404	108
YIR010W_id001	chrIX	375340	377268	+	1929	374
YIR011C_id001	chrIX	377177	378280	-	1104	93
YIR012W_id003	chrIX	378464	379935	+	1472	321
YIR013C_id001	chrIX	379797	380841	-	1045	1
YIR015W_tx0	chrIX	381923	382507	+	585	62
YIR016W_id001	chrIX	382178	383501	+	1324	170
YIR017C_id001	chrIX	383348	384377	-	1030	200
YIR018C-A_id001	chrIX	385345	386485	-	1141	38
YIR018W_id001	chrIX	384592	385866	+	1275	41
YIR019C_tx0	chrIX	389447	393700	-	4254	143
YIR020C_id002	chrIX	393608	396980	-	3373	38
YIR021W_id001	chrIX	397221	398485	+	1265	66
YIR022W_id002	chrIX	398725	399593	+	869	876
YIR023W_tx0	chrIX	399752	402814	+	3063	131
YIR024C_id001	chrIX	402645	403543	-	899	131
YIR025W_id003	chrIX	403615	404915	+	1301	78
YIR026C_id001	chrIX	404617	405996	-	1380	147
YIR027C_tx0	chrIX	406135	407667	-	1533	17
YIR028W_tx0	chrIX	408443	410500	+	2058	8
YIR029W_id001	chrIX	410653	412046	+	1394	51
YIR030C_id010	chrIX	411982	412822	-	841	22
YIR031C_id005	chrIX	412950	414820	-	1871	36
YIR032C_id001	chrIX	414883	415679	-	797	34
YIR033W_id002	chrIX	416068	419565	+	3498	255
YIR034C_id001	chrIX	419444	420774	-	1331	212
YIR035C_id004	chrIX	420946	422319	-	1374	460
YIR036C_id002	chrIX	421810	422912	-	1103	88
YIR037W_id001	chrIX	423049	423850	+	802	790
YIR038C_id001	chrIX	423687	425265	-	1579	721
YIR039C_id001	chrIX	430339	432364	-	2026	82
YIR041W_id001	chrIX	432511	434436	+	1926	4
YIR042C_id001	chrIX	434894	436253	-	1360	27
YJL001W_id001	chrX	434798	436040	+	1243	476
YJL002C_id004	chrX	433110	434731	-	1622	167
YJL003W_id001	chrX	432417	433278	+	862	129
YJL004C_id010	chrX	431283	432228	-	946	124
YJL005W_tx0	chrX	425132	431362	+	6231	692
YJL006C_id005	chrX	423085	424184	-	1100	42
YJL008C_id002	chrX	419718	421706	-	1989	739
YJL010C_id001	chrX	417421	419596	-	2176	161
YJL011C_id001	chrX	413875	414821	-	947	124
YJL012C_id001	chrX	411163	413492	-	2330	359
YJL013C_tx0	chrX	409368	411065	-	1698	127
YJL014W_id003	chrX	407516	409471	+	1956	1000
YJL016W_id002	chrX	405314	407389	+	2076	106
YJL019W_id001	chrX	402781	405523	+	2743	73
YJL020C_tx0	chrX	398812	402435	-	3624	1436
YJL022W_id001	chrX	397955	398883	+	929	4
YJL023C_id005	chrX	397198	398415	-	1218	96
YJL024C_id006	chrX	395539	396621	-	1083	106
YJL025W_id001	chrX	393887	395801	+	1915	48
YJL026W_id002	chrX	392210	393743	+	1534	804
YJL027C_id001	chrX	391767	392725	-	959	10
YJL028W_tx0	chrX	391286	391771	+	486	1
YJL029C_id002	chrX	388285	390932	-	2648	434
YJL030W_id004	chrX	387397	388260	+	864	354
YJL031C_id004	chrX	386264	387514	-	1251	62
YJL033W_id003	chrX	383801	386230	+	2430	606
YJL034W_id001	chrX	381289	383764	+	2476	906
YJL035C_id002	chrX	380098	381054	-	957	37
YJL036W_id001	chrX	378698	380366	+	1669	128
YJL037W_tx0	chrX	376637	377461	+	825	33
YJL038C_id001	chrX	374957	375860	-	904	6
YJL039C_tx0	chrX	368623	373824	-	5202	203
YJL041W_id004	chrX	365723	368496	+	2774	384
YJL042W_id002	chrX	361181	365598	+	4418	423
YJL043W_id001	chrX	360060	361239	+	1180	7
YJL044C_id001	chrX	357892	359725	-	1834	512
YJL045W_tx0	chrX	355999	358053	+	2055	16
YJL046W_id003	chrX	352383	353905	+	1523	91
YJL047C_tx0	chrX	349455	352133	-	2679	164
YJL047C-A_id001	chrX	348573	349372	-	800	288
YJL048C_id001	chrX	347194	348729	-	1536	227
YJL049W_id002	chrX	345950	347414	+	1465	162
YJL050W_id001	chrX	342474	345836	+	3363	723
YJL051W_id001	chrX	339712	342470	+	2759	53
YJL052W_id004	chrX	338157	339406	+	1250	3120
YJL053W_id005	chrX	335828	337214	+	1387	196
YJL054W_id001	chrX	334222	335881	+	1660	408
YJL055W_id001	chrX	332954	334147	+	1194	903
YJL056C_tx0	chrX	330306	333098	-	2793	80
YJL057C_id003	chrX	328061	330196	-	2136	192
YJL058C_id008	chrX	326212	327906	-	1695	43
YJL059W_id002	chrX	324909	326275	+	1367	217
YJL060W_id001	chrX	323327	324848	+	1522	265
YJL061W_id009	chrX	319968	322441	+	2474	193
YJL062W_id001	chrX	317235	319865	+	2631	122
YJL062W-A_id001	chrX	316682	317272	+	591	145
YJL063C_id001	chrX	315680	316827	-	1148	0
YJL065C_id001	chrX	314939	316326	-	1388	176
YJL066C_id005	chrX	313832	314910	-	1079	730
YJL068C_id001	chrX	312774	313979	-	1206	257
YJL069C_id002	chrX	310833	312747	-	1915	199
YJL070C_id003	chrX	307889	310683	-	2795	208
YJL071W_id002	chrX	306039	307975	+	1937	118
YJL072C_id004	chrX	304627	305915	-	1289	121
YJL073W_id001	chrX	303061	305205	+	2145	211
YJL074C_tx0	chrX	299032	302874	-	3843	228
YJL076W_id002	chrX	295208	298985	+	3778	992
YJL077C_tx0	chrX	294541	295086	-	546	1
YJL077W-A_id001	chrX	294142	295051	+	910	290
YJL077W-B_id004	chrX	292044	294320	+	2277	59
YJL078C_id004	chrX	290970	294062	-	3093	286
YJL079C_id002	chrX	289691	291056	-	1366	2062
YJL080C_id003	chrX	285449	289412	-	3964	1977
YJL081C_id001	chrX	283397	285294	-	1898	379
YJL082W_id001	chrX	281069	283598	+	2530	270
YJL083W_id001	chrX	278337	281109	+	2773	112
YJL084C_id002	chrX	274717	278115	-	3399	278
YJL085W_tx0	chrX	272802	274823	+	2022	187
YJL087C_id001	chrX	269795	272610	-	2816	97
YJL088W_id001	chrX	268777	270047	+	1271	44
YJL089W_tx0	chrX	265901	268540	+	2640	5
YJL090C_id001	chrX	262674	265096	-	2423	90
YJL091C_id003	chrX	260677	262569	-	1893	84
YJL092W_id001	chrX	257239	261110	+	3872	240
YJL093C_tx0	chrX	254612	256837	-	2226	116
YJL094C_id001	chrX	251658	254487	-	2830	193
YJL095W_tx0	chrX	247230	251816	+	4587	299
YJL096W_id004	chrX	246410	247066	+	657	365
YJL097W_id001	chrX	245490	246339	+	850	101
YJL098W_id001	chrX	241374	245316	+	3943	137
YJL099W_tx0	chrX	239389	241779	+	2391	70
YJL100W_id003	chrX	236920	239167	+	2248	106
YJL101C_id001	chrX	234002	236494	-	2493	301
YJL102W_id006	chrX	231259	233875	+	2617	139
YJL103C_id001	chrX	228831	231085	-	2255	74
YJL104W_id002	chrX	226920	227937	+	1018	617
YJL105W_tx0	chrX	225030	226862	+	1833	4
YJL106W_id003	chrX	220764	223515	+	2752	14
YJL108C_id002	chrX	217474	219184	-	1711	11
YJL109C_tx0	chrX	211875	217334	-	5460	965
YJL110C_id006	chrX	209793	211675	-	1883	216
YJL111W_id003	chrX	207801	209719	+	1919	641
YJL112W_id001	chrX	205257	207600	+	2344	327
YJL115W_id002	chrX	195629	197228	+	1600	265
YJL116C_id005	chrX	193546	195086	-	1541	36
YJL117W_id001	chrX	192441	193808	+	1368	290
YJL118W_id004	chrX	191624	192466	+	843	114
YJL119C_id001	chrX	191159	192343	-	1185	1
YJL120W_id001	chrX	190323	191698	+	1376	0
YJL121C_id001	chrX	190308	191546	-	1239	984
YJL122W_id006	chrX	189668	190398	+	731	519
YJL123C_id001	chrX	187830	190308	-	2479	723
YJL124C_id001	chrX	186911	188277	-	1367	628
YJL125C_id001	chrX	185394	186731	-	1338	63
YJL126W_id001	chrX	183645	185545	+	1901	53
YJL127C_tx0	chrX	182173	184245	-	2073	91
YJL127C-B_id004	chrX	181275	182474	-	1200	410
YJL128C_id001	chrX	177866	180324	-	2459	369
YJL129C_tx0	chrX	173474	177331	-	3858	1324
YJL130C_tx0	chrX	165598	172392	-	6795	2960
YJL131C_id001	chrX	163884	165374	-	1491	209
YJL132W_id002	chrX	161892	164304	+	2413	33
YJL133C-A_id003	chrX	159410	159876	-	467	758
YJL133W_id001	chrX	160375	161704	+	1330	288
YJL134W_id001	chrX	157918	159507	+	1590	653
YJL136C_id002	chrX	156179	157287	-	1109	2107
YJL137C_id001	chrX	154673	156221	-	1549	144
YJL138C_id001	chrX	153246	154800	-	1555	1063
YJL139C_id003	chrX	150874	153085	-	2212	108
YJL140W_id001	chrX	150862	151796	+	935	827
YJL141C_tx0	chrX	147842	150415	-	2574	1
YJL142C_id001	chrX	147810	150372	-	2563	0
YJL143W_id008	chrX	147055	147976	+	922	565
YJL144W_id003	chrX	146278	146905	+	628	336
YJL145W_id002	chrX	145084	146157	+	1074	293
YJL146W_id003	chrX	143166	144923	+	1758	46
YJL147C_id008	chrX	141189	142642	-	1454	70
YJL148W_id002	chrX	140380	141690	+	1311	907
YJL149W_id001	chrX	137343	139434	+	2092	50
YJL151C_id001	chrX	135911	136806	-	896	1623
YJL153C_tx0	chrX	134207	135958	-	1752	26
YJL154C_tx0	chrX	130976	133960	-	2985	442
YJL155C_id006	chrX	129127	130804	-	1678	333
YJL156C_id005	chrX	126463	129004	-	2542	98
YJL157C_tx0	chrX	123711	126353	-	2643	447
YJL158C_id001	chrX	121864	122990	-	1127	3453
YJL159W_id003	chrX	120262	121998	+	1737	3817
YJL160C_id001	chrX	117806	118825	-	1020	29
YJL161W_id003	chrX	116697	117941	+	1245	91
YJL162C_id001	chrX	113767	115713	-	1947	160
YJL163C_id004	chrX	111594	113413	-	1820	96
YJL164C_id004	chrX	109794	111403	-	1610	304
YJL165C_tx0	chrX	106769	109486	-	2718	267
YJL166W_id006	chrX	106332	106951	+	620	479
YJL167W_id004	chrX	104894	106201	+	1308	1067
YJL168C_id001	chrX	102016	104537	-	2522	318
YJL170C_id002	chrX	101123	101873	-	751	139
YJL171C_id004	chrX	99479	100922	-	1444	277
YJL172W_id003	chrX	97698	99612	+	1915	26
YJL173C_id001	chrX	95965	96542	-	578	241
YJL174W_id004	chrX	94941	96221	+	1281	778
YJL175W_id002	chrX	91763	94976	+	3214	1
YJL176C_id003	chrX	91826	94593	-	2768	308
YJL177W_id002	chrX	90695	91915	+	1221	4507
YJL178C_id003	chrX	89159	90142	-	984	279
YJL179W_id004	chrX	88730	89334	+	605	194
YJL180C_id002	chrX	87481	88627	-	1147	116
YJL181W_id004	chrX	85616	87579	+	1964	47
YJL183W_id001	chrX	83790	85425	+	1636	309
YJL184W_id003	chrX	83210	83907	+	698	543
YJL185C_id006	chrX	81903	83039	-	1137	57
YJL186W_id001	chrX	79730	82033	+	2304	339
YJL187C_id001	chrX	76700	79355	-	2656	121
YJL189W_id004	chrX	75898	76613	+	716	307
YJL190C_id001	chrX	74632	75318	-	687	3962
YJL191W_id005	chrX	73736	74853	+	1118	1963
YJL192C_id006	chrX	72562	73448	-	887	673
YJL193W_id003	chrX	71347	72727	+	1381	80
YJL194W_id002	chrX	69312	71016	+	1705	57
YJL196C_id001	chrX	67715	68976	-	1262	808
YJL197W_id001	chrX	63766	67628	+	3863	261
YJL198W_id001	chrX	60822	63655	+	2834	325
YJL199C_id001	chrX	59597	60549	-	953	131
YJL200C_id001	chrX	56291	58939	-	2649	347
YJL201W_id001	chrX	54294	56359	+	2066	153
YJL203W_id001	chrX	53095	54465	+	1371	161
YJL204C_tx0	chrX	50504	53176	-	2673	38
YJL205C_id001	chrX	50064	51336	-	1273	89
YJL207C_tx0	chrX	41264	47458	-	6195	902
YJL208C_id006	chrX	39910	41251	-	1342	148
YJL209W_id001	chrX	37939	40067	+	2129	110
YJL210W_id005	chrX	36690	37817	+	1128	415
YJL211C_id002	chrX	36237	37424	-	1188	1
YJL212C_id002	chrX	33610	36281	-	2672	309
YJL213W_id001	chrX	31868	33496	+	1629	10
YJL214W_tx0	chrX	26862	28721	+	1860	8
YJL215C_id002	chrX	26084	28241	-	2158	24
YJL216C_tx0	chrX	24216	26111	-	1896	25
YJL217W_id004	chrX	23032	23911	+	880	316
YJL218W_id003	chrX	21866	22711	+	846	23
YJL219W_tx0	chrX	19472	21325	+	1854	2
YJL221C_tx0	chrX	16642	18561	-	1920	0
YJL222W_tx0	chrX	11450	16249	+	4800	26
YJL223C_tx0	chrX	8651	9163	-	513	0
YJR001W_id002	chrX	436727	438741	+	2015	474
YJR002W_id005	chrX	438835	441018	+	2184	612
YJR003C_id002	chrX	440860	442554	-	1695	163
YJR004C_tx0	chrX	442784	444886	-	2103	95
YJR005C-A_id001	chrX	448166	448781	-	616	0
YJR005W_id004	chrX	445875	448309	+	2435	99
YJR006W_id006	chrX	449201	450769	+	1569	217
YJR007W_id002	chrX	450882	452113	+	1232	747
YJR008W_id007	chrX	452317	453660	+	1344	189
YJR009C_id002	chrX	453545	454948	-	1404	13702
YJR010C-A_id001	chrX	454730	458592	-	3863	29
YJR010W_id004	chrX	456155	457903	+	1749	105
YJR011C_id002	chrX	458565	459654	-	1090	42
YJR013W_id002	chrX	459984	461681	+	1698	63
YJR014W_id001	chrX	461398	462775	+	1378	1524
YJR015W_id001	chrX	462541	464387	+	1847	75
YJR016C_id001	chrX	464288	466272	-	1985	125
YJR017C_id002	chrX	466279	467108	-	830	660
YJR018W_id001	chrX	466488	467217	+	730	3
YJR019C_id005	chrX	467152	468316	-	1165	30
YJR020W_id001	chrX	467255	468556	+	1302	6
YJR021C_id005	chrX	468457	469644	-	1188	173
YJR022W_tx0	chrX	469759	470238	+	480	13
YJR024C_id001	chrX	470153	470980	-	828	51
YJR025C_id002	chrX	470986	471859	-	874	580
YJR031C_id002	chrX	486469	490911	-	4443	146
YJR032W_id001	chrX	491058	492491	+	1434	154
YJR033C_tx0	chrX	492253	496476	-	4224	89
YJR034W_id003	chrX	496580	497222	+	643	76
YJR035W_tx0	chrX	497330	500737	+	3408	185
YJR036C_tx0	chrX	500588	503416	-	2829	96
YJR040W_id003	chrX	507707	510154	+	2448	164
YJR041C_tx0	chrX	510114	513788	-	3675	96
YJR042W_id002	chrX	514030	516469	+	2440	87
YJR043C_id002	chrX	516292	517581	-	1290	111
YJR044C_id001	chrX	518586	519335	-	750	376
YJR045C_id001	chrX	519370	521741	-	2372	1506
YJR046W_id001	chrX	521963	523904	+	1942	186
YJR047C_id001	chrX	524798	525504	-	707	77
YJR048W_id001	chrX	526027	526838	+	812	196
YJR049C_id004	chrX	526614	528498	-	1885	369
YJR050W_id001	chrX	528638	529679	+	1042	250
YJR051W_id003	chrX	529795	531463	+	1669	408
YJR052W_id003	chrX	532000	533825	+	1826	147
YJR053W_tx0	chrX	534002	535876	+	1875	32
YJR054W_id004	chrX	535954	537578	+	1625	105
YJR055W_id008	chrX	538762	539704	+	943	19
YJR056C_id004	chrX	541652	542703	-	1052	141
YJR057W_id002	chrX	544055	544867	+	813	86
YJR058C_id003	chrX	544675	545464	-	790	426
YJR059W_id002	chrX	545712	548367	+	2656	926
YJR060W_id001	chrX	548644	550592	+	1949	204
YJR062C_id003	chrX	552845	554863	-	2019	139
YJR063W_id002	chrX	555148	555797	+	650	247
YJR064W_id004	chrX	555878	557750	+	1873	687
YJR065C_id001	chrX	557510	559210	-	1701	942
YJR066W_tx0	chrX	559391	566953	+	7563	293
YJR067C_id002	chrX	566082	567477	-	1396	51
YJR068W_id002	chrX	567595	568806	+	1212	135
YJR069C_id001	chrX	568589	569450	-	862	308
YJR070C_id002	chrX	569491	570823	-	1333	604
YJR072C_id002	chrX	570666	572165	-	1500	1402
YJR073C_id001	chrX	572261	573735	-	1475	2744
YJR074W_id003	chrX	573079	573848	+	770	676
YJR075W_id001	chrX	573919	575444	+	1526	251
YJR076C_id004	chrX	575220	576690	-	1471	316
YJR077C_id005	chrX	577042	578251	-	1210	638
YJR078W_tx0	chrX	578835	580346	+	1512	13
YJR080C_id003	chrX	580265	581699	-	1435	329
YJR082C_id001	chrX	581709	582938	-	1230	157
YJR083C_id001	chrX	582303	583579	-	1277	25
YJR084W_id001	chrX	583690	585170	+	1481	298
YJR085C_id001	chrX	584946	585481	-	536	405
YJR086W_tx0	chrX	586043	586525	+	483	190
YJR088C_id001	chrX	586222	587702	-	1481	319
YJR089W_tx0	chrX	587693	590707	+	3015	173
YJR090C_tx0	chrX	590747	594352	-	3606	148
YJR091C_id001	chrX	594778	598406	-	3629	210
YJR092W_tx0	chrX	598710	603203	+	4494	869
YJR093C_id002	chrX	603060	604261	-	1202	192
YJR094C_id001	chrX	604397	605848	-	1452	28
YJR094W-A_id002	chrX	608273	609090	+	818	3338
YJR095W_tx0	chrX	609748	610866	+	1119	4
YJR096W_id002	chrX	611024	612124	+	1101	612
YJR097W_id002	chrX	612350	613167	+	818	17
YJR099W_id001	chrX	615494	617739	+	2246	211
YJR100C_id003	chrX	616279	617571	-	1293	158
YJR101W_id001	chrX	618114	619186	+	1073	214
YJR102C_id003	chrX	619054	620054	-	1001	85
YJR103W_id004	chrX	620678	622568	+	1891	521
YJR104C_id003	chrX	622473	623989	-	1517	16355
YJR105W_id001	chrX	623169	624649	+	1481	3771
YJR106W_tx0	chrX	624813	627140	+	2328	33
YJR107W_id006	chrX	626807	628436	+	1630	57
YJR108W_tx0	chrX	628687	629208	+	522	15
YJR109C_id001	chrX	629482	633018	-	3537	450
YJR110W_id003	chrX	633489	635823	+	2335	130
YJR111C_id001	chrX	635738	636836	-	1099	154
YJR112W_id002	chrX	636996	637788	+	793	249
YJR112W-A_id001	chrX	637753	638401	+	649	181
YJR113C_id004	chrX	638158	639393	-	1236	352
YJR115W_id002	chrX	639290	640749	+	1460	110
YJR116W_id001	chrX	640665	641856	+	1192	49
YJR117W_id001	chrX	641968	643534	+	1567	286
YJR118C_id002	chrX	643304	644139	-	836	393
YJR119C_id003	chrX	644223	646499	-	2277	51
YJR120W_tx0	chrX	647101	647601	+	501	1
YJR121W_id001	chrX	647371	649503	+	2133	2059
YJR122W_id001	chrX	649371	652035	+	2665	59
YJR123W_id002	chrX	651771	652777	+	1007	9563
YJR124C_id001	chrX	652697	654483	-	1787	68
YJR125C_id002	chrX	654567	656023	-	1457	206
YJR126C_tx0	chrX	656129	658714	-	2586	311
YJR127C_tx0	chrX	658792	663084	-	4293	210
YJR129C_id002	chrX	663693	665083	-	1391	108
YJR130C_id002	chrX	665049	667227	-	2179	286
YJR131W_id002	chrX	667608	670197	+	2590	74
YJR132W_id001	chrX	669461	672843	+	3383	204
YJR133W_id002	chrX	672842	673726	+	885	379
YJR134C_id003	chrX	673622	675923	-	2302	634
YJR135C_id003	chrX	675829	676839	-	1011	39
YJR135W-A_id001	chrX	676951	677639	+	689	144
YJR136C_id006	chrX	677355	678728	-	1374	22
YJR137C_tx0	chrX	678832	683310	-	4479	305
YJR138W_tx0	chrX	684542	689446	+	4905	319
YJR139C_id005	chrX	689310	690636	-	1327	1353
YJR140C_tx0	chrX	690625	695721	-	5097	294
YJR141W_id002	chrX	695873	697089	+	1217	27
YJR142W_id003	chrX	697064	698363	+	1300	139
YJR143C_id001	chrX	698168	700685	-	2518	452
YJR144W_id003	chrX	700686	701763	+	1078	509
YJR145C_id001	chrX	701930	703563	-	1634	7465
YJR147W_id001	chrX	704050	705714	+	1665	114
YJR148W_id001	chrX	705592	707187	+	1596	168
YJR150C_id001	chrX	708704	709885	-	1182	4
YJR151C_tx0	chrX	712130	715765	-	3636	37
YJR152W_id003	chrX	719385	721391	+	2007	58
YJR153W_id003	chrX	722620	724699	+	2080	7
YJR155W_id001	chrX	727026	728332	+	1307	82
YJR156C_tx0	chrX	728449	729621	-	1173	35
YJR158W_tx0	chrX	732415	734268	+	1854	0
YJR159W_tx0	chrX	736019	737242	+	1224	2
YJR160C_tx0	chrX	737883	739841	-	1959	1
YJR161C_tx0	chrX	742723	744024	-	1302	4
YKL001C_id001	chrXI	438668	439536	-	869	173
YKL002W_id001	chrXI	437300	438636	+	1337	508
YKL003C_id001	chrXI	436964	438579	-	1616	234
YKL004W_id003	chrXI	435214	436965	+	1752	410
YKL005C_id001	chrXI	432920	435020	-	2101	330
YKL006C-A_id004	chrXI	430129	431303	-	1175	309
YKL006W_id002	chrXI	431712	432810	+	1099	5486
YKL007W_id005	chrXI	428945	430246	+	1302	1141
YKL008C_id004	chrXI	427139	428760	-	1622	549
YKL009W_id002	chrXI	426165	427084	+	920	265
YKL010C_tx0	chrXI	421299	425900	-	4602	228
YKL011C_id005	chrXI	420066	421342	-	1277	87
YKL012W_id002	chrXI	418263	420303	+	2041	290
YKL013C_id001	chrXI	417232	418076	-	845	731
YKL014C_tx0	chrXI	411494	416938	-	5445	410
YKL015W_tx0	chrXI	408519	411608	+	3090	129
YKL016C_id002	chrXI	407270	408085	-	816	884
YKL017C_id002	chrXI	405079	407248	-	2170	127
YKL018C-A_id001	chrXI	403010	403935	-	926	824
YKL018W_id001	chrXI	404062	405251	+	1190	132
YKL019W_id002	chrXI	402357	403594	+	1238	218
YKL020C_tx0	chrXI	398707	402105	-	3399	231
YKL021C_tx0	chrXI	397219	398775	-	1557	303
YKL022C_tx0	chrXI	394601	397273	-	2673	124
YKL023C-A_id001	chrXI	392879	393410	-	532	0
YKL023W_id007	chrXI	393581	394707	+	1127	237
YKL024C_id001	chrXI	392365	393365	-	1001	517
YKL025C_id002	chrXI	390171	392313	-	2143	111
YKL026C_id010	chrXI	389185	389994	-	810	309
YKL027W_id003	chrXI	387399	389009	+	1611	96
YKL028W_id002	chrXI	385714	387541	+	1828	542
YKL029C_id001	chrXI	382604	384847	-	2244	615
YKL032C_tx0	chrXI	379940	381883	-	1944	232
YKL033W_tx0	chrXI	375431	378697	+	3267	45
YKL033W-A_id001	chrXI	374383	375362	+	980	574
YKL034W_id001	chrXI	371685	374238	+	2554	234
YKL035W_id002	chrXI	369758	371556	+	1799	3113
YKL036C_id002	chrXI	369201	370019	-	819	113
YKL037W_tx0	chrXI	369340	369846	+	507	0
YKL038W_tx0	chrXI	365580	369242	+	3663	468
YKL039W_id004	chrXI	362448	364452	+	2005	512
YKL040C_id004	chrXI	360120	361890	-	1771	258
YKL041W_id001	chrXI	360049	361148	+	1100	378
YKL042W_id001	chrXI	358337	359822	+	1486	69
YKL043W_id003	chrXI	356442	358014	+	1573	101
YKL044W_id001	chrXI	356018	356713	+	696	3
YKL045W_id003	chrXI	353420	355218	+	1799	240
YKL046C_id001	chrXI	351039	352890	-	1852	813
YKL047W_id001	chrXI	349415	351187	+	1773	68
YKL048C_id001	chrXI	347033	349221	-	2189	100
YKL049C_id005	chrXI	345963	346843	-	881	269
YKL050C_tx0	chrXI	342727	345645	-	2919	56
YKL051W_id003	chrXI	341172	342774	+	1603	176
YKL052C_id004	chrXI	339628	340979	-	1352	342
YKL053C-A_id001	chrXI	338974	339523	-	550	262
YKL054C_id005	chrXI	336319	338863	-	2545	2074
YKL055C_id002	chrXI	334882	336202	-	1321	0
YKL056C_id002	chrXI	334283	336128	-	1846	6478
YKL057C_id002	chrXI	330799	334024	-	3226	204
YKL058W_id001	chrXI	329898	330698	+	801	477
YKL059C_id006	chrXI	327997	329513	-	1517	161
YKL060C_id001	chrXI	325978	327509	-	1532	15107
YKL061W_id004	chrXI	325741	326394	+	654	78
YKL062W_id002	chrXI	323082	325541	+	2460	145
YKL063C_id002	chrXI	320856	322213	-	1358	752
YKL064W_tx0	chrXI	317739	320798	+	3060	1233
YKL065C_id004	chrXI	316299	317303	-	1005	900
YKL067W_id005	chrXI	314742	315568	+	827	958
YKL068W_id002	chrXI	310079	313180	+	3102	177
YKL068W-A_id001	chrXI	308995	309754	+	760	157
YKL069W_id001	chrXI	307242	308048	+	807	121
YKL070W_id001	chrXI	305913	306979	+	1067	1
YKL071W_id003	chrXI	304894	305983	+	1090	15
YKL072W_id001	chrXI	299344	302018	+	2675	51
YKL073W_id001	chrXI	296353	299166	+	2814	211
YKL074C_id002	chrXI	294501	296201	-	1701	126
YKL076C_id001	chrXI	292757	294260	-	1504	222
YKL077W_id001	chrXI	291340	292965	+	1626	424
YKL078W_id001	chrXI	288812	291156	+	2345	75
YKL079W_id003	chrXI	286526	288646	+	2121	205
YKL080W_id001	chrXI	284901	286336	+	1436	371
YKL081W_id004	chrXI	282812	284695	+	1884	6633
YKL082C_id001	chrXI	280848	282376	-	1529	1786
YKL084W_id001	chrXI	280414	281023	+	610	22
YKL085W_id004	chrXI	278731	280519	+	1789	1704
YKL086W_id001	chrXI	278255	278839	+	585	27
YKL087C_id007	chrXI	276972	277966	-	995	90
YKL088W_id002	chrXI	275222	277208	+	1987	250
YKL089W_id002	chrXI	273375	275272	+	1898	104
YKL090W_id003	chrXI	271838	273397	+	1560	58
YKL091C_id007	chrXI	269619	270689	-	1071	201
YKL092C_id001	chrXI	265929	269546	-	3618	213
YKL093W_id044	chrXI	264723	265969	+	1247	37
YKL094W_id001	chrXI	262315	264379	+	2065	343
YKL095W_tx0	chrXI	262252	263238	+	987	1
YKL096W_id001	chrXI	259300	261945	+	2646	987
YKL096W-A_id003	chrXI	259205	259807	+	603	113
YKL098W_id003	chrXI	256736	258060	+	1325	163
YKL099C_id001	chrXI	255531	256553	-	1023	223
YKL100C_id001	chrXI	253448	255533	-	2086	303
YKL101W_tx0	chrXI	248895	253601	+	4707	778
YKL103C_id003	chrXI	245947	248137	-	2191	599
YKL104C_id001	chrXI	242940	245575	-	2636	687
YKL105C_tx0	chrXI	239060	242608	-	3549	387
YKL106C-A_id001	chrXI	236252	237269	-	1018	2
YKL106W_id001	chrXI	237436	239066	+	1631	63
YKL107W_id005	chrXI	236107	237211	+	1105	7
YKL108W_id002	chrXI	234232	235854	+	1623	132
YKL109W_id005	chrXI	231956	234251	+	2296	894
YKL110C_id002	chrXI	228797	230370	-	1574	195
YKL112W_id005	chrXI	226389	228907	+	2519	88
YKL113C_id001	chrXI	224601	225937	-	1337	251
YKL114C_id001	chrXI	223243	224526	-	1284	758
YKL116C_id002	chrXI	221067	223130	-	2064	79
YKL117W_id002	chrXI	220293	221266	+	974	2520
YKL119C_id001	chrXI	218429	219335	-	907	283
YKL120W_id004	chrXI	217181	218508	+	1328	237
YKL121W_id002	chrXI	213880	216832	+	2953	318
YKL122C_id003	chrXI	212332	213050	-	719	909
YKL123W_id001	chrXI	210912	212510	+	1599	0
YKL124W_tx0	chrXI	210568	212457	+	1890	2
