# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "A3_sample_longest_full_ORF_with_constructs.gff" "-o" "A3_counts.txt" "A3_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	A3_aln.bam
YIR032C_id001	chrIX	414883	415679	-	797	11
YIR033W_id002	chrIX	416068	419565	+	3498	160
YIR034C_id001	chrIX	419444	420774	-	1331	182
YIR035C_id004	chrIX	420946	422319	-	1374	373
YIR036C_id002	chrIX	421810	422912	-	1103	5
YIR037W_id001	chrIX	423049	423850	+	802	539
YIR038C_id001	chrIX	423687	425265	-	1579	171
YIR039C_id001	chrIX	430339	432364	-	2026	43
YIR041W_id001	chrIX	432511	434436	+	1926	0
YIR042C_id001	chrIX	434894	436253	-	1360	19
YJL001W_id001	chrX	434798	436040	+	1243	647
YJL002C_id004	chrX	433110	434731	-	1622	205
YJL003W_id001	chrX	432417	433278	+	862	75
YJL004C_id010	chrX	431283	432228	-	946	29
YJL005W_tx0	chrX	425132	431362	+	6231	111
YJL006C_id005	chrX	423085	424184	-	1100	23
YJL008C_id002	chrX	419718	421706	-	1989	302
YJL010C_id001	chrX	417421	419596	-	2176	73
YJL011C_id001	chrX	413875	414821	-	947	68
YJL012C_id001	chrX	411163	413492	-	2330	521
YJL013C_tx0	chrX	409368	411065	-	1698	69
YJL014W_id003	chrX	407516	409471	+	1956	710
YJL016W_id002	chrX	405314	407389	+	2076	109
YJL019W_id001	chrX	402781	405523	+	2743	27
YJL020C_tx0	chrX	398812	402435	-	3624	393
YJL022W_id001	chrX	397955	398883	+	929	5
YJL023C_id005	chrX	397198	398415	-	1218	17
YJL024C_id006	chrX	395539	396621	-	1083	64
YJL025W_id001	chrX	393887	395801	+	1915	23
YJL026W_id002	chrX	392210	393743	+	1534	261
YJL027C_id001	chrX	391767	392725	-	959	0
YJL028W_tx0	chrX	391286	391771	+	486	0
YJL029C_id002	chrX	388285	390932	-	2648	68
YJL030W_id004	chrX	387397	388260	+	864	66
YJL031C_id004	chrX	386264	387514	-	1251	69
YJL033W_id003	chrX	383801	386230	+	2430	190
YJL034W_id001	chrX	381289	383764	+	2476	541
YJL035C_id002	chrX	380098	381054	-	957	23
YJL036W_id001	chrX	378698	380366	+	1669	97
YJL037W_tx0	chrX	376637	377461	+	825	35
YJL038C_id001	chrX	374957	375860	-	904	1
YJL039C_tx0	chrX	368623	373824	-	5202	79
YJL041W_id004	chrX	365723	368496	+	2774	117
YJL042W_id002	chrX	361181	365598	+	4418	259
YJL043W_id001	chrX	360060	361239	+	1180	2
YJL044C_id001	chrX	357892	359725	-	1834	87
YJL045W_tx0	chrX	355999	358053	+	2055	7
YJL046W_id003	chrX	352383	353905	+	1523	38
YJL047C_tx0	chrX	349455	352133	-	2679	42
YJL047C-A_id001	chrX	348573	349372	-	800	35
YJL048C_id001	chrX	347194	348729	-	1536	43
YJL049W_id002	chrX	345950	347414	+	1465	27
YJL050W_id001	chrX	342474	345836	+	3363	484
YJL051W_id001	chrX	339712	342470	+	2759	25
YJL052W_id004	chrX	338157	339406	+	1250	2967
YJL053W_id005	chrX	335828	337214	+	1387	96
YJL054W_id001	chrX	334222	335881	+	1660	80
YJL055W_id001	chrX	332954	334147	+	1194	315
YJL056C_tx0	chrX	330306	333098	-	2793	80
YJL057C_id003	chrX	328061	330196	-	2136	74
YJL058C_id008	chrX	326212	327906	-	1695	9
YJL059W_id002	chrX	324909	326275	+	1367	49
YJL060W_id001	chrX	323327	324848	+	1522	172
YJL061W_id009	chrX	319968	322441	+	2474	120
YJL062W_id001	chrX	317235	319865	+	2631	169
YJL062W-A_id001	chrX	316682	317272	+	591	154
YJL063C_id001	chrX	315680	316827	-	1148	0
YJL065C_id001	chrX	314939	316326	-	1388	42
YJL066C_id005	chrX	313832	314910	-	1079	23
YJL068C_id001	chrX	312774	313979	-	1206	180
YJL069C_id002	chrX	310833	312747	-	1915	60
YJL070C_id003	chrX	307889	310683	-	2795	83
YJL071W_id002	chrX	306039	307975	+	1937	38
YJL072C_id004	chrX	304627	305915	-	1289	108
YJL073W_id001	chrX	303061	305205	+	2145	15
YJL074C_tx0	chrX	299032	302874	-	3843	56
YJL076W_id002	chrX	295208	298985	+	3778	193
YJL077C_tx0	chrX	294541	295086	-	546	1
YJL077W-A_id001	chrX	294142	295051	+	910	74
YJL077W-B_id004	chrX	292044	294320	+	2277	10
YJL078C_id004	chrX	290970	294062	-	3093	70
YJL079C_id002	chrX	289691	291056	-	1366	585
YJL080C_id003	chrX	285449	289412	-	3964	1207
YJL081C_id001	chrX	283397	285294	-	1898	141
YJL082W_id001	chrX	281069	283598	+	2530	250
YJL083W_id001	chrX	278337	281109	+	2773	46
YJL084C_id002	chrX	274717	278115	-	3399	115
YJL085W_tx0	chrX	272802	274823	+	2022	30
YJL087C_id001	chrX	269795	272610	-	2816	41
YJL088W_id001	chrX	268777	270047	+	1271	24
YJL089W_tx0	chrX	265901	268540	+	2640	2
YJL090C_id001	chrX	262674	265096	-	2423	24
YJL091C_id003	chrX	260677	262569	-	1893	72
YJL092W_id001	chrX	257239	261110	+	3872	123
YJL093C_tx0	chrX	254612	256837	-	2226	52
YJL094C_id001	chrX	251658	254487	-	2830	82
YJL095W_tx0	chrX	247230	251816	+	4587	34
YJL096W_id004	chrX	246410	247066	+	657	62
YJL097W_id001	chrX	245490	246339	+	850	129
YJL098W_id001	chrX	241374	245316	+	3943	95
YJL099W_tx0	chrX	239389	241779	+	2391	19
YJL100W_id003	chrX	236920	239167	+	2248	48
YJL101C_id001	chrX	234002	236494	-	2493	209
YJL102W_id006	chrX	231259	233875	+	2617	53
YJL103C_id001	chrX	228831	231085	-	2255	20
YJL104W_id002	chrX	226920	227937	+	1018	89
YJL105W_tx0	chrX	225030	226862	+	1833	0
YJL106W_id003	chrX	220764	223515	+	2752	9
YJL108C_id002	chrX	217474	219184	-	1711	14
YJL109C_tx0	chrX	211875	217334	-	5460	445
YJL110C_id006	chrX	209793	211675	-	1883	43
YJL111W_id003	chrX	207801	209719	+	1919	285
YJL112W_id001	chrX	205257	207600	+	2344	90
YJL115W_id002	chrX	195629	197228	+	1600	95
YJL116C_id005	chrX	193546	195086	-	1541	60
YJL117W_id001	chrX	192441	193808	+	1368	96
YJL118W_id004	chrX	191624	192466	+	843	10
YJL119C_id001	chrX	191159	192343	-	1185	0
YJL120W_id001	chrX	190323	191698	+	1376	1
YJL121C_id001	chrX	190308	191546	-	1239	511
YJL122W_id006	chrX	189668	190398	+	731	49
YJL123C_id001	chrX	187830	190308	-	2479	99
YJL124C_id001	chrX	186911	188277	-	1367	200
YJL125C_id001	chrX	185394	186731	-	1338	36
YJL126W_id001	chrX	183645	185545	+	1901	23
YJL127C_tx0	chrX	182173	184245	-	2073	8
YJL127C-B_id004	chrX	181275	182474	-	1200	121
YJL128C_id001	chrX	177866	180324	-	2459	56
YJL129C_tx0	chrX	173474	177331	-	3858	112
YJL130C_tx0	chrX	165598	172392	-	6795	4726
YJL131C_id001	chrX	163884	165374	-	1491	32
YJL132W_id002	chrX	161892	164304	+	2413	17
YJL133C-A_id003	chrX	159410	159876	-	467	554
YJL133W_id001	chrX	160375	161704	+	1330	96
YJL134W_id001	chrX	157918	159507	+	1590	52
YJL136C_id002	chrX	156179	157287	-	1109	2058
YJL137C_id001	chrX	154673	156221	-	1549	18
YJL138C_id001	chrX	153246	154800	-	1555	1183
YJL139C_id003	chrX	150874	153085	-	2212	49
YJL140W_id001	chrX	150862	151796	+	935	220
YJL141C_tx0	chrX	147842	150415	-	2574	1
YJL142C_id001	chrX	147810	150372	-	2563	1
YJL143W_id008	chrX	147055	147976	+	922	205
YJL144W_id003	chrX	146278	146905	+	628	43
YJL145W_id002	chrX	145084	146157	+	1074	195
YJL146W_id003	chrX	143166	144923	+	1758	39
YJL147C_id008	chrX	141189	142642	-	1454	9
YJL148W_id002	chrX	140380	141690	+	1311	1065
YJL149W_id001	chrX	137343	139434	+	2092	20
YJL151C_id001	chrX	135911	136806	-	896	504
YJL153C_tx0	chrX	134207	135958	-	1752	21
YJL154C_tx0	chrX	130976	133960	-	2985	79
YJL155C_id006	chrX	129127	130804	-	1678	60
YJL156C_id005	chrX	126463	129004	-	2542	53
YJL157C_tx0	chrX	123711	126353	-	2643	89
YJL158C_id001	chrX	121864	122990	-	1127	2324
YJL159W_id003	chrX	120262	121998	+	1737	3241
YJL160C_id001	chrX	117806	118825	-	1020	12
YJL161W_id003	chrX	116697	117941	+	1245	42
YJL162C_id001	chrX	113767	115713	-	1947	24
YJL163C_id004	chrX	111594	113413	-	1820	19
YJL164C_id004	chrX	109794	111403	-	1610	114
YJL165C_tx0	chrX	106769	109486	-	2718	62
YJL166W_id006	chrX	106332	106951	+	620	470
YJL167W_id004	chrX	104894	106201	+	1308	468
YJL168C_id001	chrX	102016	104537	-	2522	110
YJL170C_id002	chrX	101123	101873	-	751	14
YJL171C_id004	chrX	99479	100922	-	1444	104
YJL172W_id003	chrX	97698	99612	+	1915	20
YJL173C_id001	chrX	95965	96542	-	578	349
YJL174W_id004	chrX	94941	96221	+	1281	271
YJL175W_id002	chrX	91763	94976	+	3214	0
YJL176C_id003	chrX	91826	94593	-	2768	253
YJL177W_id002	chrX	90695	91915	+	1221	2395
YJL178C_id003	chrX	89159	90142	-	984	221
YJL179W_id004	chrX	88730	89334	+	605	44
YJL180C_id002	chrX	87481	88627	-	1147	123
YJL181W_id004	chrX	85616	87579	+	1964	12
YJL183W_id001	chrX	83790	85425	+	1636	171
YJL184W_id003	chrX	83210	83907	+	698	11
YJL185C_id006	chrX	81903	83039	-	1137	13
YJL186W_id001	chrX	79730	82033	+	2304	128
YJL187C_id001	chrX	76700	79355	-	2656	31
YJL189W_id004	chrX	75898	76613	+	716	271
YJL190C_id001	chrX	74632	75318	-	687	4808
YJL191W_id005	chrX	73736	74853	+	1118	278
YJL192C_id006	chrX	72562	73448	-	887	249
YJL193W_id003	chrX	71347	72727	+	1381	35
YJL194W_id002	chrX	69312	71016	+	1705	18
YJL196C_id001	chrX	67715	68976	-	1262	438
YJL197W_id001	chrX	63766	67628	+	3863	214
YJL198W_id001	chrX	60822	63655	+	2834	158
YJL199C_id001	chrX	59597	60549	-	953	68
YJL200C_id001	chrX	56291	58939	-	2649	157
YJL201W_id001	chrX	54294	56359	+	2066	33
YJL203W_id001	chrX	53095	54465	+	1371	33
YJL204C_tx0	chrX	50504	53176	-	2673	4
YJL205C_id001	chrX	50064	51336	-	1273	139
YJL207C_tx0	chrX	41264	47458	-	6195	201
YJL208C_id006	chrX	39910	41251	-	1342	41
YJL209W_id001	chrX	37939	40067	+	2129	20
YJL210W_id005	chrX	36690	37817	+	1128	234
YJL211C_id002	chrX	36237	37424	-	1188	0
YJL212C_id002	chrX	33610	36281	-	2672	144
YJL213W_id001	chrX	31868	33496	+	1629	2
YJL214W_tx0	chrX	26862	28721	+	1860	0
YJL215C_id002	chrX	26084	28241	-	2158	3
YJL216C_tx0	chrX	24216	26111	-	1896	6
YJL217W_id004	chrX	23032	23911	+	880	129
YJL218W_id003	chrX	21866	22711	+	846	7
YJL219W_tx0	chrX	19472	21325	+	1854	0
YJL221C_tx0	chrX	16642	18561	-	1920	2
YJL222W_tx0	chrX	11450	16249	+	4800	5
YJL223C_tx0	chrX	8651	9163	-	513	0
YJR001W_id002	chrX	436727	438741	+	2015	417
YJR002W_id005	chrX	438835	441018	+	2184	279
YJR003C_id002	chrX	440860	442554	-	1695	50
YJR004C_tx0	chrX	442784	444886	-	2103	21
YJR005C-A_id001	chrX	448166	448781	-	616	0
YJR005W_id004	chrX	445875	448309	+	2435	59
YJR006W_id006	chrX	449201	450769	+	1569	60
YJR007W_id002	chrX	450882	452113	+	1232	641
YJR008W_id007	chrX	452317	453660	+	1344	90
YJR009C_id002	chrX	453545	454948	-	1404	7986
YJR010C-A_id001	chrX	454730	458592	-	3863	9
YJR010W_id004	chrX	456155	457903	+	1749	77
YJR011C_id002	chrX	458565	459654	-	1090	6
YJR013W_id002	chrX	459984	461681	+	1698	1
YJR014W_id001	chrX	461398	462775	+	1378	343
YJR015W_id001	chrX	462541	464387	+	1847	43
YJR016C_id001	chrX	464288	466272	-	1985	62
YJR017C_id002	chrX	466279	467108	-	830	216
YJR018W_id001	chrX	466488	467217	+	730	5
YJR019C_id005	chrX	467152	468316	-	1165	22
YJR020W_id001	chrX	467255	468556	+	1302	7
YJR021C_id005	chrX	468457	469644	-	1188	35
YJR022W_tx0	chrX	469759	470238	+	480	3
YJR024C_id001	chrX	470153	470980	-	828	57
YJR025C_id002	chrX	470986	471859	-	874	89
YJR031C_id002	chrX	486469	490911	-	4443	58
YJR032W_id001	chrX	491058	492491	+	1434	55
YJR033C_tx0	chrX	492253	496476	-	4224	60
YJR034W_id003	chrX	496580	497222	+	643	41
YJR035W_tx0	chrX	497330	500737	+	3408	53
YJR036C_tx0	chrX	500588	503416	-	2829	46
YJR040W_id003	chrX	507707	510154	+	2448	110
YJR041C_tx0	chrX	510114	513788	-	3675	85
YJR042W_id002	chrX	514030	516469	+	2440	78
YJR043C_id002	chrX	516292	517581	-	1290	17
YJR044C_id001	chrX	518586	519335	-	750	280
YJR045C_id001	chrX	519370	521741	-	2372	379
YJR046W_id001	chrX	521963	523904	+	1942	34
YJR047C_id001	chrX	524798	525504	-	707	26
YJR048W_id001	chrX	526027	526838	+	812	183
YJR049C_id004	chrX	526614	528498	-	1885	88
YJR050W_id001	chrX	528638	529679	+	1042	60
YJR051W_id003	chrX	529795	531463	+	1669	275
YJR052W_id003	chrX	532000	533825	+	1826	56
YJR053W_tx0	chrX	534002	535876	+	1875	1
YJR054W_id004	chrX	535954	537578	+	1625	51
YJR055W_id008	chrX	538762	539704	+	943	13
YJR056C_id004	chrX	541652	542703	-	1052	33
YJR057W_id002	chrX	544055	544867	+	813	94
YJR058C_id003	chrX	544675	545464	-	790	131
YJR059W_id002	chrX	545712	548367	+	2656	158
YJR060W_id001	chrX	548644	550592	+	1949	93
YJR062C_id003	chrX	552845	554863	-	2019	104
YJR063W_id002	chrX	555148	555797	+	650	150
YJR064W_id004	chrX	555878	557750	+	1873	488
YJR065C_id001	chrX	557510	559210	-	1701	258
YJR066W_tx0	chrX	559391	566953	+	7563	165
YJR067C_id002	chrX	566082	567477	-	1396	10
YJR068W_id002	chrX	567595	568806	+	1212	60
YJR069C_id001	chrX	568589	569450	-	862	117
YJR070C_id002	chrX	569491	570823	-	1333	180
YJR072C_id002	chrX	570666	572165	-	1500	257
YJR073C_id001	chrX	572261	573735	-	1475	1693
YJR074W_id003	chrX	573079	573848	+	770	253
YJR075W_id001	chrX	573919	575444	+	1526	77
YJR076C_id004	chrX	575220	576690	-	1471	112
YJR077C_id005	chrX	577042	578251	-	1210	150
YJR078W_tx0	chrX	578835	580346	+	1512	4
YJR080C_id003	chrX	580265	581699	-	1435	43
YJR082C_id001	chrX	581709	582938	-	1230	114
YJR083C_id001	chrX	582303	583579	-	1277	2
YJR084W_id001	chrX	583690	585170	+	1481	37
YJR085C_id001	chrX	584946	585481	-	536	281
YJR086W_tx0	chrX	586043	586525	+	483	63
YJR088C_id001	chrX	586222	587702	-	1481	105
YJR089W_tx0	chrX	587693	590707	+	3015	53
YJR090C_tx0	chrX	590747	594352	-	3606	54
YJR091C_id001	chrX	594778	598406	-	3629	113
YJR092W_tx0	chrX	598710	603203	+	4494	138
YJR093C_id002	chrX	603060	604261	-	1202	46
YJR094C_id001	chrX	604397	605848	-	1452	6
YJR094W-A_id002	chrX	608273	609090	+	818	3450
YJR095W_tx0	chrX	609748	610866	+	1119	5
YJR096W_id002	chrX	611024	612124	+	1101	145
YJR097W_id002	chrX	612350	613167	+	818	11
YJR099W_id001	chrX	615494	617739	+	2246	144
YJR100C_id003	chrX	616279	617571	-	1293	171
YJR101W_id001	chrX	618114	619186	+	1073	100
YJR102C_id003	chrX	619054	620054	-	1001	90
YJR103W_id004	chrX	620678	622568	+	1891	219
YJR104C_id003	chrX	622473	623989	-	1517	4085
YJR105W_id001	chrX	623169	624649	+	1481	3555
YJR106W_tx0	chrX	624813	627140	+	2328	2
YJR107W_id006	chrX	626807	628436	+	1630	22
YJR108W_tx0	chrX	628687	629208	+	522	0
YJR109C_id001	chrX	629482	633018	-	3537	417
YJR110W_id003	chrX	633489	635823	+	2335	73
YJR111C_id001	chrX	635738	636836	-	1099	93
YJR112W_id002	chrX	636996	637788	+	793	37
YJR112W-A_id001	chrX	637753	638401	+	649	74
YJR113C_id004	chrX	638158	639393	-	1236	81
YJR115W_id002	chrX	639290	640749	+	1460	11
YJR116W_id001	chrX	640665	641856	+	1192	24
YJR117W_id001	chrX	641968	643534	+	1567	106
YJR118C_id002	chrX	643304	644139	-	836	96
YJR119C_id003	chrX	644223	646499	-	2277	15
YJR120W_tx0	chrX	647101	647601	+	501	2
YJR121W_id001	chrX	647371	649503	+	2133	562
YJR122W_id001	chrX	649371	652035	+	2665	18
YJR123W_id002	chrX	651771	652777	+	1007	6658
YJR124C_id001	chrX	652697	654483	-	1787	27
YJR125C_id002	chrX	654567	656023	-	1457	90
YJR126C_tx0	chrX	656129	658714	-	2586	162
YJR127C_tx0	chrX	658792	663084	-	4293	129
YJR129C_id002	chrX	663693	665083	-	1391	17
YJR130C_id002	chrX	665049	667227	-	2179	67
YJR131W_id002	chrX	667608	670197	+	2590	117
YJR132W_id001	chrX	669461	672843	+	3383	53
YJR133W_id002	chrX	672842	673726	+	885	353
YJR134C_id003	chrX	673622	675923	-	2302	154
YJR135C_id003	chrX	675829	676839	-	1011	5
YJR135W-A_id001	chrX	676951	677639	+	689	353
YJR136C_id006	chrX	677355	678728	-	1374	11
YJR137C_tx0	chrX	678832	683310	-	4479	115
YJR138W_tx0	chrX	684542	689446	+	4905	74
YJR139C_id005	chrX	689310	690636	-	1327	2465
YJR140C_tx0	chrX	690625	695721	-	5097	28
YJR141W_id002	chrX	695873	697089	+	1217	14
YJR142W_id003	chrX	697064	698363	+	1300	83
YJR143C_id001	chrX	698168	700685	-	2518	405
YJR144W_id003	chrX	700686	701763	+	1078	82
YJR145C_id001	chrX	701930	703563	-	1634	5561
YJR147W_id001	chrX	704050	705714	+	1665	16
YJR148W_id001	chrX	705592	707187	+	1596	154
YJR150C_id001	chrX	708704	709885	-	1182	0
YJR151C_tx0	chrX	712130	715765	-	3636	22
YJR152W_id003	chrX	719385	721391	+	2007	13
YJR153W_id003	chrX	722620	724699	+	2080	1
YJR155W_id001	chrX	727026	728332	+	1307	35
YJR156C_tx0	chrX	728449	729621	-	1173	18
YJR158W_tx0	chrX	732415	734268	+	1854	0
YJR159W_tx0	chrX	736019	737242	+	1224	0
YJR160C_tx0	chrX	737883	739841	-	1959	0
YJR161C_tx0	chrX	742723	744024	-	1302	0
YKL001C_id001	chrXI	438668	439536	-	869	47
YKL002W_id001	chrXI	437300	438636	+	1337	308
YKL003C_id001	chrXI	436964	438579	-	1616	64
YKL004W_id003	chrXI	435214	436965	+	1752	800
YKL005C_id001	chrXI	432920	435020	-	2101	114
YKL006C-A_id004	chrXI	430129	431303	-	1175	195
YKL006W_id002	chrXI	431712	432810	+	1099	6493
YKL007W_id005	chrXI	428945	430246	+	1302	259
YKL008C_id004	chrXI	427139	428760	-	1622	248
YKL009W_id002	chrXI	426165	427084	+	920	349
YKL010C_tx0	chrXI	421299	425900	-	4602	120
YKL011C_id005	chrXI	420066	421342	-	1277	25
YKL012W_id002	chrXI	418263	420303	+	2041	121
YKL013C_id001	chrXI	417232	418076	-	845	540
YKL014C_tx0	chrXI	411494	416938	-	5445	223
YKL015W_tx0	chrXI	408519	411608	+	3090	66
YKL016C_id002	chrXI	407270	408085	-	816	725
YKL017C_id002	chrXI	405079	407248	-	2170	29
YKL018C-A_id001	chrXI	403010	403935	-	926	125
YKL018W_id001	chrXI	404062	405251	+	1190	36
YKL019W_id002	chrXI	402357	403594	+	1238	67
YKL020C_tx0	chrXI	398707	402105	-	3399	41
YKL021C_tx0	chrXI	397219	398775	-	1557	125
YKL022C_tx0	chrXI	394601	397273	-	2673	44
YKL023C-A_id001	chrXI	392879	393410	-	532	0
YKL023W_id007	chrXI	393581	394707	+	1127	121
YKL024C_id001	chrXI	392365	393365	-	1001	143
YKL025C_id002	chrXI	390171	392313	-	2143	58
YKL026C_id010	chrXI	389185	389994	-	810	88
YKL027W_id003	chrXI	387399	389009	+	1611	64
YKL028W_id002	chrXI	385714	387541	+	1828	114
YKL029C_id001	chrXI	382604	384847	-	2244	121
YKL032C_tx0	chrXI	379940	381883	-	1944	78
YKL033W_tx0	chrXI	375431	378697	+	3267	17
YKL033W-A_id001	chrXI	374383	375362	+	980	372
YKL034W_id001	chrXI	371685	374238	+	2554	86
YKL035W_id002	chrXI	369758	371556	+	1799	444
YKL036C_id002	chrXI	369201	370019	-	819	25
YKL037W_tx0	chrXI	369340	369846	+	507	0
YKL038W_tx0	chrXI	365580	369242	+	3663	65
YKL039W_id004	chrXI	362448	364452	+	2005	168
YKL040C_id004	chrXI	360120	361890	-	1771	133
YKL041W_id001	chrXI	360049	361148	+	1100	55
YKL042W_id001	chrXI	358337	359822	+	1486	42
YKL043W_id003	chrXI	356442	358014	+	1573	33
YKL044W_id001	chrXI	356018	356713	+	696	2
YKL045W_id003	chrXI	353420	355218	+	1799	34
YKL046C_id001	chrXI	351039	352890	-	1852	325
YKL047W_id001	chrXI	349415	351187	+	1773	38
YKL048C_id001	chrXI	347033	349221	-	2189	54
YKL049C_id005	chrXI	345963	346843	-	881	117
YKL050C_tx0	chrXI	342727	345645	-	2919	25
YKL051W_id003	chrXI	341172	342774	+	1603	169
YKL052C_id004	chrXI	339628	340979	-	1352	68
YKL053C-A_id001	chrXI	338974	339523	-	550	193
YKL054C_id005	chrXI	336319	338863	-	2545	583
YKL055C_id002	chrXI	334882	336202	-	1321	0
YKL056C_id002	chrXI	334283	336128	-	1846	6464
YKL057C_id002	chrXI	330799	334024	-	3226	66
YKL058W_id001	chrXI	329898	330698	+	801	258
YKL059C_id006	chrXI	327997	329513	-	1517	30
YKL060C_id001	chrXI	325978	327509	-	1532	12580
YKL061W_id004	chrXI	325741	326394	+	654	54
YKL062W_id002	chrXI	323082	325541	+	2460	111
YKL063C_id002	chrXI	320856	322213	-	1358	23
YKL064W_tx0	chrXI	317739	320798	+	3060	260
YKL065C_id004	chrXI	316299	317303	-	1005	368
YKL067W_id005	chrXI	314742	315568	+	827	309
YKL068W_id002	chrXI	310079	313180	+	3102	65
YKL068W-A_id001	chrXI	308995	309754	+	760	85
YKL069W_id001	chrXI	307242	308048	+	807	60
YKL070W_id001	chrXI	305913	306979	+	1067	6
YKL071W_id003	chrXI	304894	305983	+	1090	5
YKL072W_id001	chrXI	299344	302018	+	2675	23
YKL073W_id001	chrXI	296353	299166	+	2814	159
YKL074C_id002	chrXI	294501	296201	-	1701	40
YKL076C_id001	chrXI	292757	294260	-	1504	73
YKL077W_id001	chrXI	291340	292965	+	1626	167
YKL078W_id001	chrXI	288812	291156	+	2345	26
YKL079W_id003	chrXI	286526	288646	+	2121	66
YKL080W_id001	chrXI	284901	286336	+	1436	355
YKL081W_id004	chrXI	282812	284695	+	1884	3376
YKL082C_id001	chrXI	280848	282376	-	1529	337
YKL084W_id001	chrXI	280414	281023	+	610	21
YKL085W_id004	chrXI	278731	280519	+	1789	439
YKL086W_id001	chrXI	278255	278839	+	585	7
YKL087C_id007	chrXI	276972	277966	-	995	49
YKL088W_id002	chrXI	275222	277208	+	1987	71
YKL089W_id002	chrXI	273375	275272	+	1898	22
YKL090W_id003	chrXI	271838	273397	+	1560	14
YKL091C_id007	chrXI	269619	270689	-	1071	68
YKL092C_id001	chrXI	265929	269546	-	3618	49
YKL093W_id044	chrXI	264723	265969	+	1247	13
YKL094W_id001	chrXI	262315	264379	+	2065	110
YKL095W_tx0	chrXI	262252	263238	+	987	1
YKL096W_id001	chrXI	259300	261945	+	2646	424
YKL096W-A_id003	chrXI	259205	259807	+	603	9
YKL098W_id003	chrXI	256736	258060	+	1325	61
YKL099C_id001	chrXI	255531	256553	-	1023	87
YKL100C_id001	chrXI	253448	255533	-	2086	312
YKL101W_tx0	chrXI	248895	253601	+	4707	242
YKL103C_id003	chrXI	245947	248137	-	2191	188
YKL104C_id001	chrXI	242940	245575	-	2636	281
YKL105C_tx0	chrXI	239060	242608	-	3549	69
YKL106C-A_id001	chrXI	236252	237269	-	1018	0
YKL106W_id001	chrXI	237436	239066	+	1631	36
YKL107W_id005	chrXI	236107	237211	+	1105	2
YKL108W_id002	chrXI	234232	235854	+	1623	33
YKL109W_id005	chrXI	231956	234251	+	2296	228
YKL110C_id002	chrXI	228797	230370	-	1574	61
YKL112W_id005	chrXI	226389	228907	+	2519	17
YKL113C_id001	chrXI	224601	225937	-	1337	154
YKL114C_id001	chrXI	223243	224526	-	1284	112
YKL116C_id002	chrXI	221067	223130	-	2064	35
YKL117W_id002	chrXI	220293	221266	+	974	1986
YKL119C_id001	chrXI	218429	219335	-	907	180
YKL120W_id004	chrXI	217181	218508	+	1328	204
YKL121W_id002	chrXI	213880	216832	+	2953	90
YKL122C_id003	chrXI	212332	213050	-	719	189
YKL123W_id001	chrXI	210912	212510	+	1599	0
YKL124W_tx0	chrXI	210568	212457	+	1890	0
YKL125W_id003	chrXI	208156	210294	+	2139	70
YKL126W_id002	chrXI	205499	207819	+	2321	443
YKL127W_id001	chrXI	203176	205397	+	2222	181
YKL128C_id001	chrXI	200496	201797	-	1302	205
YKL129C_id001	chrXI	196243	200191	-	3949	266
YKL130C_id002	chrXI	195112	196119	-	1008	24
YKL132C_id001	chrXI	193214	195031	-	1818	19
YKL133C_id002	chrXI	191509	193081	-	1573	18
YKL134C_id001	chrXI	188841	191494	-	2654	17
YKL135C_id002	chrXI	186386	188790	-	2405	132
YKL137W_id001	chrXI	185548	186444	+	897	41
YKL138C_id001	chrXI	185215	186206	-	992	7
YKL138C-A_id001	chrXI	184563	185513	-	951	85
YKL139W_id002	chrXI	182781	184607	+	1827	18
YKL140W_id004	chrXI	180511	182651	+	2141	103
YKL141W_id003	chrXI	179417	180392	+	976	296
YKL142W_id006	chrXI	178418	179335	+	918	201
YKL143W_id002	chrXI	176727	178541	+	1815	146
YKL144C_id001	chrXI	175600	176569	-	970	72
YKL145W_id001	chrXI	174159	175825	+	1667	7
YKL145W-A_id002	chrXI	174601	175807	+	1207	0
YKL146W_id010	chrXI	171608	173945	+	2338	187
YKL148C_id001	chrXI	168974	171306	-	2333	126
YKL149C_id001	chrXI	167457	168904	-	1448	36
YKL150W_id003	chrXI	166261	167572	+	1312	80
YKL151C_id001	chrXI	163808	165935	-	2128	31
YKL152C_id001	chrXI	163006	164409	-	1404	10611
YKL154W_id002	chrXI	161502	162452	+	951	132
YKL155C_id002	chrXI	159365	161397	-	2033	40
YKL156W_id008	chrXI	158559	159449	+	891	904
YKL157W_id018	chrXI	154979	158343	+	3365	183
YKL159C_id002	chrXI	153134	154460	-	1327	70
YKL160W_id001	chrXI	153264	154944	+	1681	390
YKL161C_id003	chrXI	149071	150965	-	1895	14
YKL162C_id002	chrXI	147483	148947	-	1465	28
YKL163W_id007	chrXI	144357	145781	+	1425	125
YKL164C_id001	chrXI	141536	143179	-	1644	570
YKL165C_id001	chrXI	137775	140748	-	2974	82
YKL166C_id002	chrXI	134289	135921	-	1633	58
YKL167C_id003	chrXI	133476	134154	-	679	56
YKL168C_id001	chrXI	130985	133472	-	2488	1
YKL169C_id001	chrXI	130324	132678	-	2355	0
YKL170W_id004	chrXI	130521	131234	+	714	60
YKL171W_tx0	chrXI	127450	130386	+	2937	40
