# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "B2_sample_longest_full_ORF_with_constructs.gff" "-o" "B2_counts.txt" "B2_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	B2_aln.bam
YJL157C_tx0	chrX	123711	126353	-	2643	69
YJL158C_id001	chrX	121864	122990	-	1127	1513
YJL159W_id003	chrX	120262	121998	+	1737	2027
YJL160C_id001	chrX	117806	118825	-	1020	9
YJL161W_id003	chrX	116697	117941	+	1245	42
YJL162C_id001	chrX	113767	115713	-	1947	20
YJL163C_id004	chrX	111594	113413	-	1820	15
YJL164C_id004	chrX	109794	111403	-	1610	70
YJL165C_tx0	chrX	106769	109486	-	2718	62
YJL166W_id006	chrX	106332	106951	+	620	328
YJL167W_id004	chrX	104894	106201	+	1308	407
YJL168C_id001	chrX	102016	104537	-	2522	80
YJL170C_id002	chrX	101123	101873	-	751	18
YJL171C_id004	chrX	99479	100922	-	1444	71
YJL172W_id003	chrX	97698	99612	+	1915	9
YJL173C_id001	chrX	95965	96542	-	578	228
YJL174W_id004	chrX	94941	96221	+	1281	179
YJL175W_id002	chrX	91763	94976	+	3214	0
YJL176C_id003	chrX	91826	94593	-	2768	161
YJL177W_id002	chrX	90695	91915	+	1221	1851
YJL178C_id003	chrX	89159	90142	-	984	179
YJL179W_id004	chrX	88730	89334	+	605	43
YJL180C_id002	chrX	87481	88627	-	1147	91
YJL181W_id004	chrX	85616	87579	+	1964	14
YJL183W_id001	chrX	83790	85425	+	1636	123
YJL184W_id003	chrX	83210	83907	+	698	12
YJL185C_id006	chrX	81903	83039	-	1137	13
YJL186W_id001	chrX	79730	82033	+	2304	88
YJL187C_id001	chrX	76700	79355	-	2656	20
YJL189W_id004	chrX	75898	76613	+	716	98
YJL190C_id001	chrX	74632	75318	-	687	3374
YJL191W_id005	chrX	73736	74853	+	1118	177
YJL192C_id006	chrX	72562	73448	-	887	236
YJL193W_id003	chrX	71347	72727	+	1381	35
YJL194W_id002	chrX	69312	71016	+	1705	6
YJL196C_id001	chrX	67715	68976	-	1262	268
YJL197W_id001	chrX	63766	67628	+	3863	142
YJL198W_id001	chrX	60822	63655	+	2834	112
YJL199C_id001	chrX	59597	60549	-	953	66
YJL200C_id001	chrX	56291	58939	-	2649	102
YJL201W_id001	chrX	54294	56359	+	2066	31
YJL203W_id001	chrX	53095	54465	+	1371	25
YJL204C_tx0	chrX	50504	53176	-	2673	2
YJL205C_id001	chrX	50064	51336	-	1273	106
YJL207C_tx0	chrX	41264	47458	-	6195	150
YJL208C_id006	chrX	39910	41251	-	1342	29
YJL209W_id001	chrX	37939	40067	+	2129	24
YJL210W_id005	chrX	36690	37817	+	1128	166
YJL211C_id002	chrX	36237	37424	-	1188	0
YJL212C_id002	chrX	33610	36281	-	2672	129
YJL213W_id001	chrX	31868	33496	+	1629	1
YJL214W_tx0	chrX	26862	28721	+	1860	0
YJL215C_id002	chrX	26084	28241	-	2158	1
YJL216C_tx0	chrX	24216	26111	-	1896	8
YJL217W_id004	chrX	23032	23911	+	880	103
YJL218W_id003	chrX	21866	22711	+	846	20
YJL219W_tx0	chrX	19472	21325	+	1854	2
YJL221C_tx0	chrX	16642	18561	-	1920	0
YJL222W_tx0	chrX	11450	16249	+	4800	1
YJL223C_tx0	chrX	8651	9163	-	513	1
YJR001W_id002	chrX	436727	438741	+	2015	324
YJR002W_id005	chrX	438835	441018	+	2184	217
YJR003C_id002	chrX	440860	442554	-	1695	41
YJR004C_tx0	chrX	442784	444886	-	2103	13
YJR005C-A_id001	chrX	448166	448781	-	616	0
YJR005W_id004	chrX	445875	448309	+	2435	45
YJR006W_id006	chrX	449201	450769	+	1569	45
YJR007W_id002	chrX	450882	452113	+	1232	454
YJR008W_id007	chrX	452317	453660	+	1344	73
YJR009C_id002	chrX	453545	454948	-	1404	6252
YJR010C-A_id001	chrX	454730	458592	-	3863	6
YJR010W_id004	chrX	456155	457903	+	1749	38
YJR011C_id002	chrX	458565	459654	-	1090	10
YJR013W_id002	chrX	459984	461681	+	1698	1
YJR014W_id001	chrX	461398	462775	+	1378	277
YJR015W_id001	chrX	462541	464387	+	1847	28
YJR016C_id001	chrX	464288	466272	-	1985	40
YJR017C_id002	chrX	466279	467108	-	830	120
YJR018W_id001	chrX	466488	467217	+	730	2
YJR019C_id005	chrX	467152	468316	-	1165	7
YJR020W_id001	chrX	467255	468556	+	1302	4
YJR021C_id005	chrX	468457	469644	-	1188	19
YJR022W_tx0	chrX	469759	470238	+	480	2
YJR024C_id001	chrX	470153	470980	-	828	23
YJR025C_id002	chrX	470986	471859	-	874	82
YJR031C_id002	chrX	486469	490911	-	4443	41
YJR032W_id001	chrX	491058	492491	+	1434	48
YJR033C_tx0	chrX	492253	496476	-	4224	29
YJR034W_id003	chrX	496580	497222	+	643	24
YJR035W_tx0	chrX	497330	500737	+	3408	30
YJR036C_tx0	chrX	500588	503416	-	2829	25
YJR040W_id003	chrX	507707	510154	+	2448	109
YJR041C_tx0	chrX	510114	513788	-	3675	45
YJR042W_id002	chrX	514030	516469	+	2440	36
YJR043C_id002	chrX	516292	517581	-	1290	14
YJR044C_id001	chrX	518586	519335	-	750	132
YJR045C_id001	chrX	519370	521741	-	2372	241
YJR046W_id001	chrX	521963	523904	+	1942	25
YJR047C_id001	chrX	524798	525504	-	707	14
YJR048W_id001	chrX	526027	526838	+	812	155
YJR049C_id004	chrX	526614	528498	-	1885	63
YJR050W_id001	chrX	528638	529679	+	1042	46
YJR051W_id003	chrX	529795	531463	+	1669	210
YJR052W_id003	chrX	532000	533825	+	1826	40
YJR053W_tx0	chrX	534002	535876	+	1875	1
YJR054W_id004	chrX	535954	537578	+	1625	28
YJR055W_id008	chrX	538762	539704	+	943	10
YJR056C_id004	chrX	541652	542703	-	1052	31
YJR057W_id002	chrX	544055	544867	+	813	75
YJR058C_id003	chrX	544675	545464	-	790	101
YJR059W_id002	chrX	545712	548367	+	2656	126
YJR060W_id001	chrX	548644	550592	+	1949	70
YJR062C_id003	chrX	552845	554863	-	2019	78
YJR063W_id002	chrX	555148	555797	+	650	112
YJR064W_id004	chrX	555878	557750	+	1873	443
YJR065C_id001	chrX	557510	559210	-	1701	237
YJR066W_tx0	chrX	559391	566953	+	7563	96
YJR067C_id002	chrX	566082	567477	-	1396	14
YJR068W_id002	chrX	567595	568806	+	1212	39
YJR069C_id001	chrX	568589	569450	-	862	76
YJR070C_id002	chrX	569491	570823	-	1333	161
YJR072C_id002	chrX	570666	572165	-	1500	232
YJR073C_id001	chrX	572261	573735	-	1475	1428
YJR074W_id003	chrX	573079	573848	+	770	154
YJR075W_id001	chrX	573919	575444	+	1526	54
YJR076C_id004	chrX	575220	576690	-	1471	85
YJR077C_id005	chrX	577042	578251	-	1210	110
YJR078W_tx0	chrX	578835	580346	+	1512	2
YJR080C_id003	chrX	580265	581699	-	1435	49
YJR082C_id001	chrX	581709	582938	-	1230	77
YJR083C_id001	chrX	582303	583579	-	1277	0
YJR084W_id001	chrX	583690	585170	+	1481	16
YJR085C_id001	chrX	584946	585481	-	536	153
YJR086W_tx0	chrX	586043	586525	+	483	69
YJR088C_id001	chrX	586222	587702	-	1481	97
YJR089W_tx0	chrX	587693	590707	+	3015	29
YJR090C_tx0	chrX	590747	594352	-	3606	48
YJR091C_id001	chrX	594778	598406	-	3629	70
YJR092W_tx0	chrX	598710	603203	+	4494	90
YJR093C_id002	chrX	603060	604261	-	1202	37
YJR094C_id001	chrX	604397	605848	-	1452	4
YJR094W-A_id002	chrX	608273	609090	+	818	2680
YJR095W_tx0	chrX	609748	610866	+	1119	3
YJR096W_id002	chrX	611024	612124	+	1101	104
YJR097W_id002	chrX	612350	613167	+	818	11
YJR099W_id001	chrX	615494	617739	+	2246	114
YJR100C_id003	chrX	616279	617571	-	1293	93
YJR101W_id001	chrX	618114	619186	+	1073	76
YJR102C_id003	chrX	619054	620054	-	1001	63
YJR103W_id004	chrX	620678	622568	+	1891	134
YJR104C_id003	chrX	622473	623989	-	1517	3342
YJR105W_id001	chrX	623169	624649	+	1481	2749
YJR106W_tx0	chrX	624813	627140	+	2328	4
YJR107W_id006	chrX	626807	628436	+	1630	22
YJR108W_tx0	chrX	628687	629208	+	522	1
YJR109C_id001	chrX	629482	633018	-	3537	260
YJR110W_id003	chrX	633489	635823	+	2335	33
YJR111C_id001	chrX	635738	636836	-	1099	100
YJR112W_id002	chrX	636996	637788	+	793	33
YJR112W-A_id001	chrX	637753	638401	+	649	62
YJR113C_id004	chrX	638158	639393	-	1236	68
YJR115W_id002	chrX	639290	640749	+	1460	17
YJR116W_id001	chrX	640665	641856	+	1192	25
YJR117W_id001	chrX	641968	643534	+	1567	84
YJR118C_id002	chrX	643304	644139	-	836	90
YJR119C_id003	chrX	644223	646499	-	2277	13
YJR120W_tx0	chrX	647101	647601	+	501	0
YJR121W_id001	chrX	647371	649503	+	2133	319
YJR122W_id001	chrX	649371	652035	+	2665	17
YJR123W_id002	chrX	651771	652777	+	1007	5187
YJR124C_id001	chrX	652697	654483	-	1787	21
YJR125C_id002	chrX	654567	656023	-	1457	82
YJR126C_tx0	chrX	656129	658714	-	2586	155
YJR127C_tx0	chrX	658792	663084	-	4293	78
YJR129C_id002	chrX	663693	665083	-	1391	9
YJR130C_id002	chrX	665049	667227	-	2179	52
YJR131W_id002	chrX	667608	670197	+	2590	67
YJR132W_id001	chrX	669461	672843	+	3383	26
YJR133W_id002	chrX	672842	673726	+	885	242
YJR134C_id003	chrX	673622	675923	-	2302	112
YJR135C_id003	chrX	675829	676839	-	1011	11
YJR135W-A_id001	chrX	676951	677639	+	689	250
YJR136C_id006	chrX	677355	678728	-	1374	8
YJR137C_tx0	chrX	678832	683310	-	4479	86
YJR138W_tx0	chrX	684542	689446	+	4905	62
YJR139C_id005	chrX	689310	690636	-	1327	1753
YJR140C_tx0	chrX	690625	695721	-	5097	19
YJR141W_id002	chrX	695873	697089	+	1217	15
YJR142W_id003	chrX	697064	698363	+	1300	56
YJR143C_id001	chrX	698168	700685	-	2518	318
YJR144W_id003	chrX	700686	701763	+	1078	70
YJR145C_id001	chrX	701930	703563	-	1634	4288
YJR147W_id001	chrX	704050	705714	+	1665	21
YJR148W_id001	chrX	705592	707187	+	1596	114
YJR150C_id001	chrX	708704	709885	-	1182	0
YJR151C_tx0	chrX	712130	715765	-	3636	5
YJR152W_id003	chrX	719385	721391	+	2007	4
YJR153W_id003	chrX	722620	724699	+	2080	2
YJR155W_id001	chrX	727026	728332	+	1307	30
YJR156C_tx0	chrX	728449	729621	-	1173	10
YJR158W_tx0	chrX	732415	734268	+	1854	0
YJR159W_tx0	chrX	736019	737242	+	1224	2
YJR160C_tx0	chrX	737883	739841	-	1959	0
YJR161C_tx0	chrX	742723	744024	-	1302	1
YKL001C_id001	chrXI	438668	439536	-	869	34
YKL002W_id001	chrXI	437300	438636	+	1337	163
YKL003C_id001	chrXI	436964	438579	-	1616	38
YKL004W_id003	chrXI	435214	436965	+	1752	506
YKL005C_id001	chrXI	432920	435020	-	2101	74
YKL006C-A_id004	chrXI	430129	431303	-	1175	160
YKL006W_id002	chrXI	431712	432810	+	1099	5351
YKL007W_id005	chrXI	428945	430246	+	1302	255
YKL008C_id004	chrXI	427139	428760	-	1622	178
YKL009W_id002	chrXI	426165	427084	+	920	272
YKL010C_tx0	chrXI	421299	425900	-	4602	99
YKL011C_id005	chrXI	420066	421342	-	1277	17
YKL012W_id002	chrXI	418263	420303	+	2041	94
YKL013C_id001	chrXI	417232	418076	-	845	398
YKL014C_tx0	chrXI	411494	416938	-	5445	141
YKL015W_tx0	chrXI	408519	411608	+	3090	65
YKL016C_id002	chrXI	407270	408085	-	816	463
YKL017C_id002	chrXI	405079	407248	-	2170	34
YKL018C-A_id001	chrXI	403010	403935	-	926	111
YKL018W_id001	chrXI	404062	405251	+	1190	30
YKL019W_id002	chrXI	402357	403594	+	1238	58
YKL020C_tx0	chrXI	398707	402105	-	3399	36
YKL021C_tx0	chrXI	397219	398775	-	1557	109
YKL022C_tx0	chrXI	394601	397273	-	2673	40
YKL023C-A_id001	chrXI	392879	393410	-	532	0
YKL023W_id007	chrXI	393581	394707	+	1127	96
YKL024C_id001	chrXI	392365	393365	-	1001	111
YKL025C_id002	chrXI	390171	392313	-	2143	40
YKL026C_id010	chrXI	389185	389994	-	810	73
YKL027W_id003	chrXI	387399	389009	+	1611	55
YKL028W_id002	chrXI	385714	387541	+	1828	105
YKL029C_id001	chrXI	382604	384847	-	2244	83
YKL032C_tx0	chrXI	379940	381883	-	1944	61
YKL033W_tx0	chrXI	375431	378697	+	3267	7
YKL033W-A_id001	chrXI	374383	375362	+	980	285
YKL034W_id001	chrXI	371685	374238	+	2554	48
YKL035W_id002	chrXI	369758	371556	+	1799	286
YKL036C_id002	chrXI	369201	370019	-	819	13
YKL037W_tx0	chrXI	369340	369846	+	507	0
YKL038W_tx0	chrXI	365580	369242	+	3663	64
YKL039W_id004	chrXI	362448	364452	+	2005	120
YKL040C_id004	chrXI	360120	361890	-	1771	80
YKL041W_id001	chrXI	360049	361148	+	1100	53
YKL042W_id001	chrXI	358337	359822	+	1486	38
YKL043W_id003	chrXI	356442	358014	+	1573	33
YKL044W_id001	chrXI	356018	356713	+	696	1
YKL045W_id003	chrXI	353420	355218	+	1799	30
YKL046C_id001	chrXI	351039	352890	-	1852	228
YKL047W_id001	chrXI	349415	351187	+	1773	29
YKL048C_id001	chrXI	347033	349221	-	2189	38
YKL049C_id005	chrXI	345963	346843	-	881	84
YKL050C_tx0	chrXI	342727	345645	-	2919	17
YKL051W_id003	chrXI	341172	342774	+	1603	107
YKL052C_id004	chrXI	339628	340979	-	1352	45
YKL053C-A_id001	chrXI	338974	339523	-	550	106
YKL054C_id005	chrXI	336319	338863	-	2545	405
YKL055C_id002	chrXI	334882	336202	-	1321	0
YKL056C_id002	chrXI	334283	336128	-	1846	4541
YKL057C_id002	chrXI	330799	334024	-	3226	70
YKL058W_id001	chrXI	329898	330698	+	801	181
YKL059C_id006	chrXI	327997	329513	-	1517	13
YKL060C_id001	chrXI	325978	327509	-	1532	8405
YKL061W_id004	chrXI	325741	326394	+	654	32
YKL062W_id002	chrXI	323082	325541	+	2460	83
YKL063C_id002	chrXI	320856	322213	-	1358	27
YKL064W_tx0	chrXI	317739	320798	+	3060	182
YKL065C_id004	chrXI	316299	317303	-	1005	267
YKL067W_id005	chrXI	314742	315568	+	827	244
YKL068W_id002	chrXI	310079	313180	+	3102	32
YKL068W-A_id001	chrXI	308995	309754	+	760	44
YKL069W_id001	chrXI	307242	308048	+	807	42
YKL070W_id001	chrXI	305913	306979	+	1067	2
YKL071W_id003	chrXI	304894	305983	+	1090	4
YKL072W_id001	chrXI	299344	302018	+	2675	11
YKL073W_id001	chrXI	296353	299166	+	2814	123
YKL074C_id002	chrXI	294501	296201	-	1701	24
YKL076C_id001	chrXI	292757	294260	-	1504	59
YKL077W_id001	chrXI	291340	292965	+	1626	109
YKL078W_id001	chrXI	288812	291156	+	2345	19
YKL079W_id003	chrXI	286526	288646	+	2121	50
YKL080W_id001	chrXI	284901	286336	+	1436	199
YKL081W_id004	chrXI	282812	284695	+	1884	2444
YKL082C_id001	chrXI	280848	282376	-	1529	251
YKL084W_id001	chrXI	280414	281023	+	610	9
YKL085W_id004	chrXI	278731	280519	+	1789	281
YKL086W_id001	chrXI	278255	278839	+	585	5
YKL087C_id007	chrXI	276972	277966	-	995	33
YKL088W_id002	chrXI	275222	277208	+	1987	35
YKL089W_id002	chrXI	273375	275272	+	1898	15
YKL090W_id003	chrXI	271838	273397	+	1560	9
YKL091C_id007	chrXI	269619	270689	-	1071	56
YKL092C_id001	chrXI	265929	269546	-	3618	31
YKL093W_id044	chrXI	264723	265969	+	1247	8
YKL094W_id001	chrXI	262315	264379	+	2065	90
YKL095W_tx0	chrXI	262252	263238	+	987	0
YKL096W_id001	chrXI	259300	261945	+	2646	338
YKL096W-A_id003	chrXI	259205	259807	+	603	9
YKL098W_id003	chrXI	256736	258060	+	1325	51
YKL099C_id001	chrXI	255531	256553	-	1023	52
YKL100C_id001	chrXI	253448	255533	-	2086	201
YKL101W_tx0	chrXI	248895	253601	+	4707	163
YKL103C_id003	chrXI	245947	248137	-	2191	142
YKL104C_id001	chrXI	242940	245575	-	2636	159
YKL105C_tx0	chrXI	239060	242608	-	3549	55
YKL106C-A_id001	chrXI	236252	237269	-	1018	0
YKL106W_id001	chrXI	237436	239066	+	1631	14
YKL107W_id005	chrXI	236107	237211	+	1105	3
YKL108W_id002	chrXI	234232	235854	+	1623	27
YKL109W_id005	chrXI	231956	234251	+	2296	147
YKL110C_id002	chrXI	228797	230370	-	1574	42
YKL112W_id005	chrXI	226389	228907	+	2519	9
YKL113C_id001	chrXI	224601	225937	-	1337	104
YKL114C_id001	chrXI	223243	224526	-	1284	92
YKL116C_id002	chrXI	221067	223130	-	2064	27
YKL117W_id002	chrXI	220293	221266	+	974	1275
YKL119C_id001	chrXI	218429	219335	-	907	130
YKL120W_id004	chrXI	217181	218508	+	1328	163
YKL121W_id002	chrXI	213880	216832	+	2953	50
YKL122C_id003	chrXI	212332	213050	-	719	142
YKL123W_id001	chrXI	210912	212510	+	1599	0
YKL124W_tx0	chrXI	210568	212457	+	1890	0
YKL125W_id003	chrXI	208156	210294	+	2139	49
YKL126W_id002	chrXI	205499	207819	+	2321	378
YKL127W_id001	chrXI	203176	205397	+	2222	101
YKL128C_id001	chrXI	200496	201797	-	1302	171
YKL129C_id001	chrXI	196243	200191	-	3949	191
YKL130C_id002	chrXI	195112	196119	-	1008	18
YKL132C_id001	chrXI	193214	195031	-	1818	8
YKL133C_id002	chrXI	191509	193081	-	1573	19
YKL134C_id001	chrXI	188841	191494	-	2654	20
YKL135C_id002	chrXI	186386	188790	-	2405	105
YKL137W_id001	chrXI	185548	186444	+	897	36
YKL138C_id001	chrXI	185215	186206	-	992	1
YKL138C-A_id001	chrXI	184563	185513	-	951	47
YKL139W_id002	chrXI	182781	184607	+	1827	14
YKL140W_id004	chrXI	180511	182651	+	2141	69
YKL141W_id003	chrXI	179417	180392	+	976	134
YKL142W_id006	chrXI	178418	179335	+	918	127
YKL143W_id002	chrXI	176727	178541	+	1815	86
YKL144C_id001	chrXI	175600	176569	-	970	58
YKL145W_id001	chrXI	174159	175825	+	1667	3
YKL145W-A_id002	chrXI	174601	175807	+	1207	0
YKL146W_id010	chrXI	171608	173945	+	2338	126
YKL148C_id001	chrXI	168974	171306	-	2333	67
YKL149C_id001	chrXI	167457	168904	-	1448	9
YKL150W_id003	chrXI	166261	167572	+	1312	27
YKL151C_id001	chrXI	163808	165935	-	2128	24
YKL152C_id001	chrXI	163006	164409	-	1404	8692
YKL154W_id002	chrXI	161502	162452	+	951	94
YKL155C_id002	chrXI	159365	161397	-	2033	27
YKL156W_id008	chrXI	158559	159449	+	891	605
YKL157W_id018	chrXI	154979	158343	+	3365	132
YKL159C_id002	chrXI	153134	154460	-	1327	55
YKL160W_id001	chrXI	153264	154944	+	1681	329
YKL161C_id003	chrXI	149071	150965	-	1895	12
YKL162C_id002	chrXI	147483	148947	-	1465	17
YKL163W_id007	chrXI	144357	145781	+	1425	56
YKL164C_id001	chrXI	141536	143179	-	1644	281
YKL165C_id001	chrXI	137775	140748	-	2974	62
YKL166C_id002	chrXI	134289	135921	-	1633	45
YKL167C_id003	chrXI	133476	134154	-	679	33
YKL168C_id001	chrXI	130985	133472	-	2488	0
YKL169C_id001	chrXI	130324	132678	-	2355	1
YKL170W_id004	chrXI	130521	131234	+	714	58
YKL171W_tx0	chrXI	127450	130386	+	2937	31
YKL172W_id001	chrXI	125725	127196	+	1472	304
YKL173W_id002	chrXI	122492	125646	+	3155	52
YKL174C_id003	chrXI	120255	122336	-	2082	40
YKL175W_id001	chrXI	118550	120467	+	1918	135
YKL176C_id009	chrXI	115457	118332	-	2876	102
YKL178C_id002	chrXI	112942	114671	-	1730	7
YKL179C_tx0	chrXI	110339	112528	-	2190	52
YKL180W_id001	chrXI	109090	110238	+	1149	2395
YKL181W_id001	chrXI	107167	108908	+	1742	458
YKL182W_tx0	chrXI	100646	106951	+	6306	1248
YKL183W_id001	chrXI	98551	100350	+	1800	337
YKL184W_id003	chrXI	96544	98463	+	1920	33
YKL185W_id002	chrXI	94133	96388	+	2256	93
YKL186C_id003	chrXI	92644	93760	-	1117	48
YKL187C_tx0	chrXI	89159	91561	-	2403	3
YKL188C_tx0	chrXI	86100	88811	-	2712	10
YKL189W_id001	chrXI	84432	86121	+	1690	36
YKL190W_id002	chrXI	82901	83944	+	1044	114
YKL191W_id002	chrXI	80984	82732	+	1749	258
YKL192C_id003	chrXI	80017	80621	-	605	345
YKL193C_id002	chrXI	78756	79924	-	1169	29
YKL194C_id001	chrXI	77031	78725	-	1695	31
YKL195W_id004	chrXI	75787	77302	+	1516	107
YKL196C_id001	chrXI	74772	75652	-	881	149
YKL197C_tx0	chrXI	70609	73890	-	3282	26
YKL198C_id001	chrXI	68087	70446	-	2360	25
YKL201C_tx0	chrXI	63805	67491	-	3687	31
YKL203C_tx0	chrXI	55810	63384	-	7575	105
YKL204W_id001	chrXI	53661	55776	+	2116	95
YKL205W_id002	chrXI	50020	53479	+	3460	71
YKL206C_id002	chrXI	48940	49908	-	969	88
YKL207W_id004	chrXI	48160	49135	+	976	264
YKL208W_id002	chrXI	47148	48176	+	1029	20
YKL209C_tx0	chrXI	42298	46320	-	4023	53
YKL210W_tx0	chrXI	39138	42362	+	3225	99
YKL211C_id001	chrXI	36541	38230	-	1690	9
YKL212W_id001	chrXI	34342	36508	+	2167	155
YKL213C_id002	chrXI	31889	34182	-	2294	140
YKL214C_id002	chrXI	30920	31761	-	842	128
YKL215C_tx0	chrXI	26702	30712	-	4011	12
YKL216W_id001	chrXI	25173	26560	+	1388	1068
YKL217W_tx0	chrXI	22209	24209	+	2001	21
YKL218C_id004	chrXI	17160	18821	-	1662	49
YKL219W_tx0	chrXI	14460	15833	+	1374	31
YKL220C_tx0	chrXI	8966	11251	-	2286	5
YKL221W_tx0	chrXI	6082	7653	+	1572	5
YKL222C_tx0	chrXI	3378	5645	-	2268	11
YKL224C_tx0	chrXI	1685	2206	-	522	0
YKR001C_id008	chrXI	440466	442790	-	2325	206
YKR002W_id002	chrXI	442981	445035	+	2055	58
YKR003W_id001	chrXI	444864	446816	+	1953	24
YKR004C_id002	chrXI	446203	448083	-	1881	7
YKR006C_id002	chrXI	450332	451270	-	939	26
YKR007W_id002	chrXI	451385	452072	+	688	27
YKR008W_id002	chrXI	452169	454203	+	2035	55
YKR009C_tx0	chrXI	454227	457079	-	2853	13
YKR010C_id002	chrXI	458783	461328	-	2546	37
YKR011C_id007	chrXI	461524	462815	-	1292	73
YKR012C_id002	chrXI	463660	465024	-	1365	5
YKR013W_id005	chrXI	463919	465169	+	1251	352
YKR014C_id003	chrXI	465227	466214	-	988	195
YKR016W_id004	chrXI	469666	471615	+	1950	100
YKR017C_id002	chrXI	471514	473464	-	1951	41
YKR018C_id003	chrXI	473382	475922	-	2541	124
YKR019C_id002	chrXI	476060	478174	-	2115	22
YKR020W_id004	chrXI	478306	479186	+	881	31
YKR021W_id001	chrXI	479165	482172	+	3008	31
YKR022C_id005	chrXI	482040	483226	-	1187	23
YKR023W_id002	chrXI	483358	485105	+	1748	64
YKR024C_id001	chrXI	485013	487414	-	2402	35
YKR025W_id002	chrXI	487710	488756	+	1047	57
YKR026C_id003	chrXI	488553	489799	-	1247	100
YKR027W_id001	chrXI	491357	494146	+	2790	26
YKR028W_tx0	chrXI	494232	497483	+	3252	120
YKR029C_id003	chrXI	497485	499838	-	2354	19
YKR030W_id003	chrXI	500060	501219	+	1160	15
YKR031C_tx0	chrXI	501219	506420	-	5202	56
YKR034W_tx0	chrXI	506873	507832	+	960	1
YKR035W-A_id005	chrXI	507926	508740	+	815	159
YKR036C_id001	chrXI	508547	510657	-	2111	39
YKR037C_id001	chrXI	510744	511859	-	1116	25
YKR038C_id002	chrXI	511822	513177	-	1356	68
YKR039W_id001	chrXI	514960	517021	+	2062	38
YKR041W_id003	chrXI	518179	519367	+	1189	3
YKR042W_id003	chrXI	519154	520831	+	1678	933
YKR043C_id002	chrXI	520638	521734	-	1097	140
YKR044W_id002	chrXI	521955	523595	+	1641	30
YKR045C_id003	chrXI	521871	523997	-	2127	21
YKR046C_id004	chrXI	524059	525112	-	1054	74
YKR048C_id004	chrXI	525222	526659	-	1438	221
YKR049C_id001	chrXI	526777	527651	-	875	92
YKR050W_id001	chrXI	526860	530612	+	3753	22
YKR051W_id009	chrXI	530819	532278	+	1460	61
YKR052C_id002	chrXI	532182	533830	-	1649	23
YKR053C_id002	chrXI	533976	536090	-	2115	88
YKR054C_tx0	chrXI	535522	547950	-	12429	51
YKR055W_id002	chrXI	548165	549483	+	1319	18
YKR056W_tx0	chrXI	549423	551492	+	2070	82
YKR057W_id002	chrXI	551627	552533	+	907	2043
YKR058W_id007	chrXI	552598	554730	+	2133	94
YKR059W_id001	chrXI	554871	556456	+	1586	1307
YKR060W_id006	chrXI	556494	557687	+	1194	22
YKR061W_id005	chrXI	557542	559024	+	1483	19
YKR062W_id006	chrXI	559645	561307	+	1663	116
YKR063C_id002	chrXI	560596	562308	-	1713	29
YKR064W_id002	chrXI	562498	565296	+	2799	30
YKR065C_id005	chrXI	565088	565921	-	834	104
YKR066C_id002	chrXI	565986	567236	-	1251	102
YKR067W_id001	chrXI	567792	570329	+	2538	57
YKR068C_id001	chrXI	570209	571147	-	939	172
YKR069W_id001	chrXI	571431	573446	+	2016	71
YKR070W_id002	chrXI	573554	574885	+	1332	110
YKR071C_id001	chrXI	574597	576038	-	1442	163
YKR072C_id001	chrXI	576216	578312	-	2097	78
YKR074W_id004	chrXI	579163	579847	+	685	2
YKR075C_id002	chrXI	579687	580926	-	1240	14
YKR075W-A_id001	chrXI	579217	580824	+	1608	2
YKR076W_id001	chrXI	581988	583543	+	1556	10
YKR077W_id002	chrXI	583562	584848	+	1287	17
YKR078W_id007	chrXI	584935	586752	+	1818	28
YKR079C_id001	chrXI	586597	589610	-	3014	58
YKR080W_id004	chrXI	590214	591505	+	1292	395
YKR081C_id001	chrXI	591374	592607	-	1234	163
YKR082W_id001	chrXI	592767	596378	+	3612	25
YKR083C_id002	chrXI	596202	596890	-	689	50
YKR084C_id001	chrXI	596947	598983	-	2037	134
YKR085C_id001	chrXI	598926	599704	-	779	36
YKR086W_tx0	chrXI	599832	603197	+	3366	28
YKR087C_id001	chrXI	603035	604252	-	1218	91
YKR088C_id002	chrXI	604280	605447	-	1168	69
YKR089C_id003	chrXI	605551	608444	-	2894	150
YKR090W_id004	chrXI	608773	611263	+	2491	27
YKR091W_id009	chrXI	611491	612400	+	910	78
YKR092C_id001	chrXI	612539	614130	-	1592	94
YKR093W_id001	chrXI	615532	617744	+	2213	51
YKR094C_id001	chrXI	617693	618790	-	1098	1745
YKR095W_tx0	chrXI	619780	625557	+	5778	261
YKR095W-A_id003	chrXI	625727	626275	+	549	47
YKR096W_id001	chrXI	626719	630486	+	3768	35
YKR097W_tx0	chrXI	631127	632926	+	1800	3
YKR098C_id003	chrXI	632905	635260	-	2356	52
YKR099W_id003	chrXI	635579	638412	+	2834	40
YKR100C_id003	chrXI	638438	640316	-	1879	117
YKR101W_id002	chrXI	640512	642731	+	2220	14
YKR102W_tx0	chrXI	646331	649990	+	3660	9
YKR103W_tx0	chrXI	653055	656861	+	3807	8
YKR104W_id002	chrXI	656829	658051	+	1223	8
YKR105C_tx0	chrXI	658591	660489	-	1899	0
YKR106W_tx0	chrXI	661417	663414	+	1998	3
