# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "B6_sample_longest_full_ORF_with_constructs.gff" "-o" "B6_counts.txt" "B6_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	B6_aln.bam
YJL077W-B_id004	chrX	292044	294320	+	2277	9
YJL078C_id004	chrX	290970	294062	-	3093	133
YJL079C_id002	chrX	289691	291056	-	1366	479
YJL080C_id003	chrX	285449	289412	-	3964	2239
YJL081C_id001	chrX	283397	285294	-	1898	295
YJL082W_id001	chrX	281069	283598	+	2530	136
YJL083W_id001	chrX	278337	281109	+	2773	40
YJL084C_id002	chrX	274717	278115	-	3399	170
YJL085W_tx0	chrX	272802	274823	+	2022	47
YJL087C_id001	chrX	269795	272610	-	2816	78
YJL088W_id001	chrX	268777	270047	+	1271	34
YJL089W_tx0	chrX	265901	268540	+	2640	2
YJL090C_id001	chrX	262674	265096	-	2423	38
YJL091C_id003	chrX	260677	262569	-	1893	160
YJL092W_id001	chrX	257239	261110	+	3872	255
YJL093C_tx0	chrX	254612	256837	-	2226	81
YJL094C_id001	chrX	251658	254487	-	2830	180
YJL095W_tx0	chrX	247230	251816	+	4587	71
YJL096W_id004	chrX	246410	247066	+	657	189
YJL097W_id001	chrX	245490	246339	+	850	376
YJL098W_id001	chrX	241374	245316	+	3943	330
YJL099W_tx0	chrX	239389	241779	+	2391	45
YJL100W_id003	chrX	236920	239167	+	2248	73
YJL101C_id001	chrX	234002	236494	-	2493	256
YJL102W_id006	chrX	231259	233875	+	2617	75
YJL103C_id001	chrX	228831	231085	-	2255	26
YJL104W_id002	chrX	226920	227937	+	1018	254
YJL105W_tx0	chrX	225030	226862	+	1833	2
YJL106W_id003	chrX	220764	223515	+	2752	24
YJL108C_id002	chrX	217474	219184	-	1711	33
YJL109C_tx0	chrX	211875	217334	-	5460	987
YJL110C_id006	chrX	209793	211675	-	1883	86
YJL111W_id003	chrX	207801	209719	+	1919	621
YJL112W_id001	chrX	205257	207600	+	2344	223
YJL115W_id002	chrX	195629	197228	+	1600	314
YJL116C_id005	chrX	193546	195086	-	1541	101
YJL117W_id001	chrX	192441	193808	+	1368	210
YJL118W_id004	chrX	191624	192466	+	843	40
YJL119C_id001	chrX	191159	192343	-	1185	3
YJL120W_id001	chrX	190323	191698	+	1376	1
YJL121C_id001	chrX	190308	191546	-	1239	976
YJL122W_id006	chrX	189668	190398	+	731	200
YJL123C_id001	chrX	187830	190308	-	2479	191
YJL124C_id001	chrX	186911	188277	-	1367	328
YJL125C_id001	chrX	185394	186731	-	1338	115
YJL126W_id001	chrX	183645	185545	+	1901	47
YJL127C_tx0	chrX	182173	184245	-	2073	15
YJL127C-B_id004	chrX	181275	182474	-	1200	246
YJL128C_id001	chrX	177866	180324	-	2459	123
YJL129C_tx0	chrX	173474	177331	-	3858	192
YJL130C_tx0	chrX	165598	172392	-	6795	7556
YJL131C_id001	chrX	163884	165374	-	1491	45
YJL132W_id002	chrX	161892	164304	+	2413	35
YJL133C-A_id003	chrX	159410	159876	-	467	554
YJL133W_id001	chrX	160375	161704	+	1330	154
YJL134W_id001	chrX	157918	159507	+	1590	100
YJL136C_id002	chrX	156179	157287	-	1109	4662
YJL137C_id001	chrX	154673	156221	-	1549	34
YJL138C_id001	chrX	153246	154800	-	1555	1997
YJL139C_id003	chrX	150874	153085	-	2212	69
YJL140W_id001	chrX	150862	151796	+	935	458
YJL141C_tx0	chrX	147842	150415	-	2574	0
YJL142C_id001	chrX	147810	150372	-	2563	0
YJL143W_id008	chrX	147055	147976	+	922	338
YJL144W_id003	chrX	146278	146905	+	628	56
YJL145W_id002	chrX	145084	146157	+	1074	397
YJL146W_id003	chrX	143166	144923	+	1758	40
YJL147C_id008	chrX	141189	142642	-	1454	18
YJL148W_id002	chrX	140380	141690	+	1311	2643
YJL149W_id001	chrX	137343	139434	+	2092	42
YJL151C_id001	chrX	135911	136806	-	896	714
YJL153C_tx0	chrX	134207	135958	-	1752	53
YJL154C_tx0	chrX	130976	133960	-	2985	147
YJL155C_id006	chrX	129127	130804	-	1678	55
YJL156C_id005	chrX	126463	129004	-	2542	97
YJL157C_tx0	chrX	123711	126353	-	2643	221
YJL158C_id001	chrX	121864	122990	-	1127	4316
YJL159W_id003	chrX	120262	121998	+	1737	4244
YJL160C_id001	chrX	117806	118825	-	1020	14
YJL161W_id003	chrX	116697	117941	+	1245	40
YJL162C_id001	chrX	113767	115713	-	1947	60
YJL163C_id004	chrX	111594	113413	-	1820	27
YJL164C_id004	chrX	109794	111403	-	1610	114
YJL165C_tx0	chrX	106769	109486	-	2718	137
YJL166W_id006	chrX	106332	106951	+	620	718
YJL167W_id004	chrX	104894	106201	+	1308	1030
YJL168C_id001	chrX	102016	104537	-	2522	198
YJL170C_id002	chrX	101123	101873	-	751	32
YJL171C_id004	chrX	99479	100922	-	1444	153
YJL172W_id003	chrX	97698	99612	+	1915	40
YJL173C_id001	chrX	95965	96542	-	578	826
YJL174W_id004	chrX	94941	96221	+	1281	463
YJL175W_id002	chrX	91763	94976	+	3214	2
YJL176C_id003	chrX	91826	94593	-	2768	467
YJL177W_id002	chrX	90695	91915	+	1221	5344
YJL178C_id003	chrX	89159	90142	-	984	487
YJL179W_id004	chrX	88730	89334	+	605	116
YJL180C_id002	chrX	87481	88627	-	1147	181
YJL181W_id004	chrX	85616	87579	+	1964	34
YJL183W_id001	chrX	83790	85425	+	1636	379
YJL184W_id003	chrX	83210	83907	+	698	37
YJL185C_id006	chrX	81903	83039	-	1137	31
YJL186W_id001	chrX	79730	82033	+	2304	249
YJL187C_id001	chrX	76700	79355	-	2656	98
YJL189W_id004	chrX	75898	76613	+	716	498
YJL190C_id001	chrX	74632	75318	-	687	10307
YJL191W_id005	chrX	73736	74853	+	1118	588
YJL192C_id006	chrX	72562	73448	-	887	554
YJL193W_id003	chrX	71347	72727	+	1381	83
YJL194W_id002	chrX	69312	71016	+	1705	24
YJL196C_id001	chrX	67715	68976	-	1262	752
YJL197W_id001	chrX	63766	67628	+	3863	396
YJL198W_id001	chrX	60822	63655	+	2834	305
YJL199C_id001	chrX	59597	60549	-	953	70
YJL200C_id001	chrX	56291	58939	-	2649	189
YJL201W_id001	chrX	54294	56359	+	2066	73
YJL203W_id001	chrX	53095	54465	+	1371	52
YJL204C_tx0	chrX	50504	53176	-	2673	12
YJL205C_id001	chrX	50064	51336	-	1273	238
YJL207C_tx0	chrX	41264	47458	-	6195	379
YJL208C_id006	chrX	39910	41251	-	1342	124
YJL209W_id001	chrX	37939	40067	+	2129	67
YJL210W_id005	chrX	36690	37817	+	1128	255
YJL211C_id002	chrX	36237	37424	-	1188	0
YJL212C_id002	chrX	33610	36281	-	2672	132
YJL213W_id001	chrX	31868	33496	+	1629	8
YJL214W_tx0	chrX	26862	28721	+	1860	0
YJL215C_id002	chrX	26084	28241	-	2158	9
YJL216C_tx0	chrX	24216	26111	-	1896	9
YJL217W_id004	chrX	23032	23911	+	880	230
YJL218W_id003	chrX	21866	22711	+	846	28
YJL219W_tx0	chrX	19472	21325	+	1854	6
YJL221C_tx0	chrX	16642	18561	-	1920	0
YJL222W_tx0	chrX	11450	16249	+	4800	7
YJL223C_tx0	chrX	8651	9163	-	513	0
YJR001W_id002	chrX	436727	438741	+	2015	721
YJR002W_id005	chrX	438835	441018	+	2184	566
YJR003C_id002	chrX	440860	442554	-	1695	132
YJR004C_tx0	chrX	442784	444886	-	2103	44
YJR005C-A_id001	chrX	448166	448781	-	616	5
YJR005W_id004	chrX	445875	448309	+	2435	104
YJR006W_id006	chrX	449201	450769	+	1569	104
YJR007W_id002	chrX	450882	452113	+	1232	1235
YJR008W_id007	chrX	452317	453660	+	1344	47
YJR009C_id002	chrX	453545	454948	-	1404	11203
YJR010C-A_id001	chrX	454730	458592	-	3863	9
YJR010W_id004	chrX	456155	457903	+	1749	89
YJR011C_id002	chrX	458565	459654	-	1090	19
YJR013W_id002	chrX	459984	461681	+	1698	1
YJR014W_id001	chrX	461398	462775	+	1378	598
YJR015W_id001	chrX	462541	464387	+	1847	56
YJR016C_id001	chrX	464288	466272	-	1985	90
YJR017C_id002	chrX	466279	467108	-	830	375
YJR018W_id001	chrX	466488	467217	+	730	11
YJR019C_id005	chrX	467152	468316	-	1165	28
YJR020W_id001	chrX	467255	468556	+	1302	13
YJR021C_id005	chrX	468457	469644	-	1188	57
YJR022W_tx0	chrX	469759	470238	+	480	7
YJR024C_id001	chrX	470153	470980	-	828	108
YJR025C_id002	chrX	470986	471859	-	874	200
YJR031C_id002	chrX	486469	490911	-	4443	146
YJR032W_id001	chrX	491058	492491	+	1434	127
YJR033C_tx0	chrX	492253	496476	-	4224	62
YJR034W_id003	chrX	496580	497222	+	643	71
YJR035W_tx0	chrX	497330	500737	+	3408	82
YJR036C_tx0	chrX	500588	503416	-	2829	26
YJR040W_id003	chrX	507707	510154	+	2448	247
YJR041C_tx0	chrX	510114	513788	-	3675	197
YJR042W_id002	chrX	514030	516469	+	2440	158
YJR043C_id002	chrX	516292	517581	-	1290	58
YJR044C_id001	chrX	518586	519335	-	750	417
YJR045C_id001	chrX	519370	521741	-	2372	961
YJR046W_id001	chrX	521963	523904	+	1942	101
YJR047C_id001	chrX	524798	525504	-	707	10
YJR048W_id001	chrX	526027	526838	+	812	526
YJR049C_id004	chrX	526614	528498	-	1885	134
YJR050W_id001	chrX	528638	529679	+	1042	108
YJR051W_id003	chrX	529795	531463	+	1669	440
YJR052W_id003	chrX	532000	533825	+	1826	104
YJR053W_tx0	chrX	534002	535876	+	1875	3
YJR054W_id004	chrX	535954	537578	+	1625	110
YJR055W_id008	chrX	538762	539704	+	943	58
YJR056C_id004	chrX	541652	542703	-	1052	85
YJR057W_id002	chrX	544055	544867	+	813	223
YJR058C_id003	chrX	544675	545464	-	790	213
YJR059W_id002	chrX	545712	548367	+	2656	167
YJR060W_id001	chrX	548644	550592	+	1949	199
YJR062C_id003	chrX	552845	554863	-	2019	102
YJR063W_id002	chrX	555148	555797	+	650	463
YJR064W_id004	chrX	555878	557750	+	1873	1030
YJR065C_id001	chrX	557510	559210	-	1701	435
YJR066W_tx0	chrX	559391	566953	+	7563	312
YJR067C_id002	chrX	566082	567477	-	1396	36
YJR068W_id002	chrX	567595	568806	+	1212	123
YJR069C_id001	chrX	568589	569450	-	862	257
YJR070C_id002	chrX	569491	570823	-	1333	418
YJR072C_id002	chrX	570666	572165	-	1500	616
YJR073C_id001	chrX	572261	573735	-	1475	2655
YJR074W_id003	chrX	573079	573848	+	770	409
YJR075W_id001	chrX	573919	575444	+	1526	199
YJR076C_id004	chrX	575220	576690	-	1471	221
YJR077C_id005	chrX	577042	578251	-	1210	243
YJR078W_tx0	chrX	578835	580346	+	1512	12
YJR080C_id003	chrX	580265	581699	-	1435	91
YJR082C_id001	chrX	581709	582938	-	1230	154
YJR083C_id001	chrX	582303	583579	-	1277	3
YJR084W_id001	chrX	583690	585170	+	1481	55
YJR085C_id001	chrX	584946	585481	-	536	520
YJR086W_tx0	chrX	586043	586525	+	483	143
YJR088C_id001	chrX	586222	587702	-	1481	242
YJR089W_tx0	chrX	587693	590707	+	3015	89
YJR090C_tx0	chrX	590747	594352	-	3606	111
YJR091C_id001	chrX	594778	598406	-	3629	119
YJR092W_tx0	chrX	598710	603203	+	4494	245
YJR093C_id002	chrX	603060	604261	-	1202	69
YJR094C_id001	chrX	604397	605848	-	1452	7
YJR094W-A_id002	chrX	608273	609090	+	818	7435
YJR095W_tx0	chrX	609748	610866	+	1119	4
YJR096W_id002	chrX	611024	612124	+	1101	119
YJR097W_id002	chrX	612350	613167	+	818	72
YJR099W_id001	chrX	615494	617739	+	2246	240
YJR100C_id003	chrX	616279	617571	-	1293	220
YJR101W_id001	chrX	618114	619186	+	1073	239
YJR102C_id003	chrX	619054	620054	-	1001	138
YJR103W_id004	chrX	620678	622568	+	1891	267
YJR104C_id003	chrX	622473	623989	-	1517	9667
YJR105W_id001	chrX	623169	624649	+	1481	6836
YJR106W_tx0	chrX	624813	627140	+	2328	6
YJR107W_id006	chrX	626807	628436	+	1630	45
YJR108W_tx0	chrX	628687	629208	+	522	2
YJR109C_id001	chrX	629482	633018	-	3537	325
YJR110W_id003	chrX	633489	635823	+	2335	57
YJR111C_id001	chrX	635738	636836	-	1099	139
YJR112W_id002	chrX	636996	637788	+	793	97
YJR112W-A_id001	chrX	637753	638401	+	649	186
YJR113C_id004	chrX	638158	639393	-	1236	138
YJR115W_id002	chrX	639290	640749	+	1460	19
YJR116W_id001	chrX	640665	641856	+	1192	50
YJR117W_id001	chrX	641968	643534	+	1567	246
YJR118C_id002	chrX	643304	644139	-	836	192
YJR119C_id003	chrX	644223	646499	-	2277	45
YJR120W_tx0	chrX	647101	647601	+	501	1
YJR121W_id001	chrX	647371	649503	+	2133	846
YJR122W_id001	chrX	649371	652035	+	2665	35
YJR123W_id002	chrX	651771	652777	+	1007	15472
YJR124C_id001	chrX	652697	654483	-	1787	73
YJR125C_id002	chrX	654567	656023	-	1457	184
YJR126C_tx0	chrX	656129	658714	-	2586	264
YJR127C_tx0	chrX	658792	663084	-	4293	151
YJR129C_id002	chrX	663693	665083	-	1391	54
YJR130C_id002	chrX	665049	667227	-	2179	69
YJR131W_id002	chrX	667608	670197	+	2590	190
YJR132W_id001	chrX	669461	672843	+	3383	97
YJR133W_id002	chrX	672842	673726	+	885	639
YJR134C_id003	chrX	673622	675923	-	2302	213
YJR135C_id003	chrX	675829	676839	-	1011	16
YJR135W-A_id001	chrX	676951	677639	+	689	675
YJR136C_id006	chrX	677355	678728	-	1374	36
YJR137C_tx0	chrX	678832	683310	-	4479	116
YJR138W_tx0	chrX	684542	689446	+	4905	165
YJR139C_id005	chrX	689310	690636	-	1327	5041
YJR140C_tx0	chrX	690625	695721	-	5097	59
YJR141W_id002	chrX	695873	697089	+	1217	21
YJR142W_id003	chrX	697064	698363	+	1300	125
YJR143C_id001	chrX	698168	700685	-	2518	983
YJR144W_id003	chrX	700686	701763	+	1078	151
YJR145C_id001	chrX	701930	703563	-	1634	11730
YJR147W_id001	chrX	704050	705714	+	1665	31
YJR148W_id001	chrX	705592	707187	+	1596	259
YJR150C_id001	chrX	708704	709885	-	1182	2
YJR151C_tx0	chrX	712130	715765	-	3636	14
YJR152W_id003	chrX	719385	721391	+	2007	23
YJR153W_id003	chrX	722620	724699	+	2080	10
YJR155W_id001	chrX	727026	728332	+	1307	21
YJR156C_tx0	chrX	728449	729621	-	1173	23
YJR158W_tx0	chrX	732415	734268	+	1854	0
YJR159W_tx0	chrX	736019	737242	+	1224	1
YJR160C_tx0	chrX	737883	739841	-	1959	0
YJR161C_tx0	chrX	742723	744024	-	1302	1
YKL001C_id001	chrXI	438668	439536	-	869	82
YKL002W_id001	chrXI	437300	438636	+	1337	416
YKL003C_id001	chrXI	436964	438579	-	1616	140
YKL004W_id003	chrXI	435214	436965	+	1752	1574
YKL005C_id001	chrXI	432920	435020	-	2101	174
YKL006C-A_id004	chrXI	430129	431303	-	1175	403
YKL006W_id002	chrXI	431712	432810	+	1099	14333
YKL007W_id005	chrXI	428945	430246	+	1302	405
YKL008C_id004	chrXI	427139	428760	-	1622	436
YKL009W_id002	chrXI	426165	427084	+	920	869
YKL010C_tx0	chrXI	421299	425900	-	4602	213
YKL011C_id005	chrXI	420066	421342	-	1277	57
YKL012W_id002	chrXI	418263	420303	+	2041	215
YKL013C_id001	chrXI	417232	418076	-	845	795
YKL014C_tx0	chrXI	411494	416938	-	5445	442
YKL015W_tx0	chrXI	408519	411608	+	3090	149
YKL016C_id002	chrXI	407270	408085	-	816	1149
YKL017C_id002	chrXI	405079	407248	-	2170	52
YKL018C-A_id001	chrXI	403010	403935	-	926	225
YKL018W_id001	chrXI	404062	405251	+	1190	85
YKL019W_id002	chrXI	402357	403594	+	1238	115
YKL020C_tx0	chrXI	398707	402105	-	3399	83
YKL021C_tx0	chrXI	397219	398775	-	1557	266
YKL022C_tx0	chrXI	394601	397273	-	2673	94
YKL023C-A_id001	chrXI	392879	393410	-	532	0
YKL023W_id007	chrXI	393581	394707	+	1127	125
YKL024C_id001	chrXI	392365	393365	-	1001	306
YKL025C_id002	chrXI	390171	392313	-	2143	76
YKL026C_id010	chrXI	389185	389994	-	810	69
YKL027W_id003	chrXI	387399	389009	+	1611	146
YKL028W_id002	chrXI	385714	387541	+	1828	213
YKL029C_id001	chrXI	382604	384847	-	2244	125
YKL032C_tx0	chrXI	379940	381883	-	1944	128
YKL033W_tx0	chrXI	375431	378697	+	3267	30
YKL033W-A_id001	chrXI	374383	375362	+	980	691
YKL034W_id001	chrXI	371685	374238	+	2554	88
YKL035W_id002	chrXI	369758	371556	+	1799	530
YKL036C_id002	chrXI	369201	370019	-	819	25
YKL037W_tx0	chrXI	369340	369846	+	507	0
YKL038W_tx0	chrXI	365580	369242	+	3663	102
YKL039W_id004	chrXI	362448	364452	+	2005	250
YKL040C_id004	chrXI	360120	361890	-	1771	194
YKL041W_id001	chrXI	360049	361148	+	1100	118
YKL042W_id001	chrXI	358337	359822	+	1486	107
YKL043W_id003	chrXI	356442	358014	+	1573	95
YKL044W_id001	chrXI	356018	356713	+	696	4
YKL045W_id003	chrXI	353420	355218	+	1799	86
YKL046C_id001	chrXI	351039	352890	-	1852	637
YKL047W_id001	chrXI	349415	351187	+	1773	95
YKL048C_id001	chrXI	347033	349221	-	2189	129
YKL049C_id005	chrXI	345963	346843	-	881	210
YKL050C_tx0	chrXI	342727	345645	-	2919	55
YKL051W_id003	chrXI	341172	342774	+	1603	202
YKL052C_id004	chrXI	339628	340979	-	1352	99
YKL053C-A_id001	chrXI	338974	339523	-	550	270
YKL054C_id005	chrXI	336319	338863	-	2545	1114
YKL055C_id002	chrXI	334882	336202	-	1321	0
YKL056C_id002	chrXI	334283	336128	-	1846	12089
YKL057C_id002	chrXI	330799	334024	-	3226	178
YKL058W_id001	chrXI	329898	330698	+	801	458
YKL059C_id006	chrXI	327997	329513	-	1517	46
YKL060C_id001	chrXI	325978	327509	-	1532	23831
YKL061W_id004	chrXI	325741	326394	+	654	70
YKL062W_id002	chrXI	323082	325541	+	2460	121
YKL063C_id002	chrXI	320856	322213	-	1358	90
YKL064W_tx0	chrXI	317739	320798	+	3060	267
YKL065C_id004	chrXI	316299	317303	-	1005	577
YKL067W_id005	chrXI	314742	315568	+	827	624
YKL068W_id002	chrXI	310079	313180	+	3102	151
YKL068W-A_id001	chrXI	308995	309754	+	760	99
YKL069W_id001	chrXI	307242	308048	+	807	129
YKL070W_id001	chrXI	305913	306979	+	1067	5
YKL071W_id003	chrXI	304894	305983	+	1090	2
YKL072W_id001	chrXI	299344	302018	+	2675	38
YKL073W_id001	chrXI	296353	299166	+	2814	309
YKL074C_id002	chrXI	294501	296201	-	1701	74
YKL076C_id001	chrXI	292757	294260	-	1504	135
YKL077W_id001	chrXI	291340	292965	+	1626	293
YKL078W_id001	chrXI	288812	291156	+	2345	88
YKL079W_id003	chrXI	286526	288646	+	2121	146
YKL080W_id001	chrXI	284901	286336	+	1436	639
YKL081W_id004	chrXI	282812	284695	+	1884	6023
YKL082C_id001	chrXI	280848	282376	-	1529	857
YKL084W_id001	chrXI	280414	281023	+	610	34
YKL085W_id004	chrXI	278731	280519	+	1789	652
YKL086W_id001	chrXI	278255	278839	+	585	12
YKL087C_id007	chrXI	276972	277966	-	995	103
YKL088W_id002	chrXI	275222	277208	+	1987	96
YKL089W_id002	chrXI	273375	275272	+	1898	68
YKL090W_id003	chrXI	271838	273397	+	1560	35
YKL091C_id007	chrXI	269619	270689	-	1071	65
YKL092C_id001	chrXI	265929	269546	-	3618	75
YKL093W_id044	chrXI	264723	265969	+	1247	17
YKL094W_id001	chrXI	262315	264379	+	2065	201
YKL095W_tx0	chrXI	262252	263238	+	987	0
YKL096W_id001	chrXI	259300	261945	+	2646	1275
YKL096W-A_id003	chrXI	259205	259807	+	603	19
YKL098W_id003	chrXI	256736	258060	+	1325	132
YKL099C_id001	chrXI	255531	256553	-	1023	232
YKL100C_id001	chrXI	253448	255533	-	2086	453
YKL101W_tx0	chrXI	248895	253601	+	4707	513
YKL103C_id003	chrXI	245947	248137	-	2191	291
YKL104C_id001	chrXI	242940	245575	-	2636	534
YKL105C_tx0	chrXI	239060	242608	-	3549	61
YKL106C-A_id001	chrXI	236252	237269	-	1018	0
YKL106W_id001	chrXI	237436	239066	+	1631	69
YKL107W_id005	chrXI	236107	237211	+	1105	4
YKL108W_id002	chrXI	234232	235854	+	1623	61
YKL109W_id005	chrXI	231956	234251	+	2296	245
YKL110C_id002	chrXI	228797	230370	-	1574	113
YKL112W_id005	chrXI	226389	228907	+	2519	121
YKL113C_id001	chrXI	224601	225937	-	1337	443
YKL114C_id001	chrXI	223243	224526	-	1284	267
YKL116C_id002	chrXI	221067	223130	-	2064	67
YKL117W_id002	chrXI	220293	221266	+	974	3460
YKL119C_id001	chrXI	218429	219335	-	907	254
YKL120W_id004	chrXI	217181	218508	+	1328	497
YKL121W_id002	chrXI	213880	216832	+	2953	86
YKL122C_id003	chrXI	212332	213050	-	719	415
YKL123W_id001	chrXI	210912	212510	+	1599	0
YKL124W_tx0	chrXI	210568	212457	+	1890	3
YKL125W_id003	chrXI	208156	210294	+	2139	145
YKL126W_id002	chrXI	205499	207819	+	2321	616
YKL127W_id001	chrXI	203176	205397	+	2222	342
YKL128C_id001	chrXI	200496	201797	-	1302	384
YKL129C_id001	chrXI	196243	200191	-	3949	310
YKL130C_id002	chrXI	195112	196119	-	1008	72
YKL132C_id001	chrXI	193214	195031	-	1818	35
YKL133C_id002	chrXI	191509	193081	-	1573	38
YKL134C_id001	chrXI	188841	191494	-	2654	48
YKL135C_id002	chrXI	186386	188790	-	2405	286
YKL137W_id001	chrXI	185548	186444	+	897	97
YKL138C_id001	chrXI	185215	186206	-	992	3
YKL138C-A_id001	chrXI	184563	185513	-	951	171
YKL139W_id002	chrXI	182781	184607	+	1827	38
YKL140W_id004	chrXI	180511	182651	+	2141	122
YKL141W_id003	chrXI	179417	180392	+	976	424
YKL142W_id006	chrXI	178418	179335	+	918	265
YKL143W_id002	chrXI	176727	178541	+	1815	342
YKL144C_id001	chrXI	175600	176569	-	970	194
YKL145W_id001	chrXI	174159	175825	+	1667	21
YKL145W-A_id002	chrXI	174601	175807	+	1207	0
YKL146W_id010	chrXI	171608	173945	+	2338	263
YKL148C_id001	chrXI	168974	171306	-	2333	127
YKL149C_id001	chrXI	167457	168904	-	1448	45
YKL150W_id003	chrXI	166261	167572	+	1312	82
YKL151C_id001	chrXI	163808	165935	-	2128	47
YKL152C_id001	chrXI	163006	164409	-	1404	20607
YKL154W_id002	chrXI	161502	162452	+	951	269
YKL155C_id002	chrXI	159365	161397	-	2033	80
YKL156W_id008	chrXI	158559	159449	+	891	2145
YKL157W_id018	chrXI	154979	158343	+	3365	326
YKL159C_id002	chrXI	153134	154460	-	1327	91
YKL160W_id001	chrXI	153264	154944	+	1681	1034
YKL161C_id003	chrXI	149071	150965	-	1895	48
YKL162C_id002	chrXI	147483	148947	-	1465	33
YKL163W_id007	chrXI	144357	145781	+	1425	78
YKL164C_id001	chrXI	141536	143179	-	1644	1355
YKL165C_id001	chrXI	137775	140748	-	2974	220
YKL166C_id002	chrXI	134289	135921	-	1633	185
YKL167C_id003	chrXI	133476	134154	-	679	105
YKL168C_id001	chrXI	130985	133472	-	2488	0
YKL169C_id001	chrXI	130324	132678	-	2355	3
YKL170W_id004	chrXI	130521	131234	+	714	155
YKL171W_tx0	chrXI	127450	130386	+	2937	72
YKL172W_id001	chrXI	125725	127196	+	1472	1206
YKL173W_id002	chrXI	122492	125646	+	3155	142
YKL174C_id003	chrXI	120255	122336	-	2082	100
YKL175W_id001	chrXI	118550	120467	+	1918	564
YKL176C_id009	chrXI	115457	118332	-	2876	335
YKL178C_id002	chrXI	112942	114671	-	1730	26
YKL179C_tx0	chrXI	110339	112528	-	2190	153
YKL180W_id001	chrXI	109090	110238	+	1149	7195
YKL181W_id001	chrXI	107167	108908	+	1742	1310
YKL182W_tx0	chrXI	100646	106951	+	6306	2801
YKL183W_id001	chrXI	98551	100350	+	1800	773
YKL184W_id003	chrXI	96544	98463	+	1920	80
YKL185W_id002	chrXI	94133	96388	+	2256	292
YKL186C_id003	chrXI	92644	93760	-	1117	150
YKL187C_tx0	chrXI	89159	91561	-	2403	7
YKL188C_tx0	chrXI	86100	88811	-	2712	9
YKL189W_id001	chrXI	84432	86121	+	1690	87
YKL190W_id002	chrXI	82901	83944	+	1044	339
YKL191W_id002	chrXI	80984	82732	+	1749	689
YKL192C_id003	chrXI	80017	80621	-	605	941
YKL193C_id002	chrXI	78756	79924	-	1169	65
YKL194C_id001	chrXI	77031	78725	-	1695	64
YKL195W_id004	chrXI	75787	77302	+	1516	260
YKL196C_id001	chrXI	74772	75652	-	881	383
YKL197C_tx0	chrXI	70609	73890	-	3282	77
YKL198C_id001	chrXI	68087	70446	-	2360	84
YKL201C_tx0	chrXI	63805	67491	-	3687	96
YKL203C_tx0	chrXI	55810	63384	-	7575	268
YKL204W_id001	chrXI	53661	55776	+	2116	256
YKL205W_id002	chrXI	50020	53479	+	3460	256
YKL206C_id002	chrXI	48940	49908	-	969	164
YKL207W_id004	chrXI	48160	49135	+	976	711
YKL208W_id002	chrXI	47148	48176	+	1029	44
YKL209C_tx0	chrXI	42298	46320	-	4023	133
YKL210W_tx0	chrXI	39138	42362	+	3225	299
YKL211C_id001	chrXI	36541	38230	-	1690	28
YKL212W_id001	chrXI	34342	36508	+	2167	325
YKL213C_id002	chrXI	31889	34182	-	2294	272
YKL214C_id002	chrXI	30920	31761	-	842	289
YKL215C_tx0	chrXI	26702	30712	-	4011	27
YKL216W_id001	chrXI	25173	26560	+	1388	2640
YKL217W_tx0	chrXI	22209	24209	+	2001	30
YKL218C_id004	chrXI	17160	18821	-	1662	57
YKL219W_tx0	chrXI	14460	15833	+	1374	78
YKL220C_tx0	chrXI	8966	11251	-	2286	18
YKL221W_tx0	chrXI	6082	7653	+	1572	2
YKL222C_tx0	chrXI	3378	5645	-	2268	31
YKL224C_tx0	chrXI	1685	2206	-	522	0
YKR001C_id008	chrXI	440466	442790	-	2325	585
YKR002W_id002	chrXI	442981	445035	+	2055	64
YKR003W_id001	chrXI	444864	446816	+	1953	114
YKR004C_id002	chrXI	446203	448083	-	1881	16
YKR006C_id002	chrXI	450332	451270	-	939	111
YKR007W_id002	chrXI	451385	452072	+	688	85
YKR008W_id002	chrXI	452169	454203	+	2035	155
YKR009C_tx0	chrXI	454227	457079	-	2853	42
YKR010C_id002	chrXI	458783	461328	-	2546	80
YKR011C_id007	chrXI	461524	462815	-	1292	121
YKR012C_id002	chrXI	463660	465024	-	1365	5
YKR013W_id005	chrXI	463919	465169	+	1251	953
YKR014C_id003	chrXI	465227	466214	-	988	404
YKR016W_id004	chrXI	469666	471615	+	1950	164
YKR017C_id002	chrXI	471514	473464	-	1951	102
YKR018C_id003	chrXI	473382	475922	-	2541	300
YKR019C_id002	chrXI	476060	478174	-	2115	61
YKR020W_id004	chrXI	478306	479186	+	881	119
YKR021W_id001	chrXI	479165	482172	+	3008	36
YKR022C_id005	chrXI	482040	483226	-	1187	89
YKR023W_id002	chrXI	483358	485105	+	1748	169
YKR024C_id001	chrXI	485013	487414	-	2402	183
YKR025W_id002	chrXI	487710	488756	+	1047	240
YKR026C_id003	chrXI	488553	489799	-	1247	299
YKR027W_id001	chrXI	491357	494146	+	2790	125
YKR028W_tx0	chrXI	494232	497483	+	3252	223
YKR029C_id003	chrXI	497485	499838	-	2354	68
YKR030W_id003	chrXI	500060	501219	+	1160	54
