# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "1" "-t" "primary_transcript" "-g" "ID" "-a" "6dt_sample_longest_full_ORF_with_constructs.gff" "-o" "6dt_counts.txt" "6dt_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	6dt_aln.bam
YJL037W_tx0	chrX	376637	377461	+	825	19
YJL038C_id001	chrX	374957	375860	-	904	0
YJL039C_tx0	chrX	368623	373824	-	5202	124
YJL041W_id004	chrX	365723	368496	+	2774	210
YJL042W_id002	chrX	361181	365598	+	4418	229
YJL043W_id001	chrX	360060	361239	+	1180	8
YJL044C_id001	chrX	357892	359725	-	1834	191
YJL045W_tx0	chrX	355999	358053	+	2055	3
YJL046W_id003	chrX	352383	353905	+	1523	33
YJL047C_tx0	chrX	349455	352133	-	2679	100
YJL047C-A_id001	chrX	348573	349372	-	800	238
YJL048C_id001	chrX	347194	348729	-	1536	77
YJL049W_id002	chrX	345950	347414	+	1465	70
YJL050W_id001	chrX	342474	345836	+	3363	324
YJL051W_id001	chrX	339712	342470	+	2759	29
YJL052W_id004	chrX	338157	339406	+	1250	1561
YJL053W_id005	chrX	335828	337214	+	1387	112
YJL054W_id001	chrX	334222	335881	+	1660	203
YJL055W_id001	chrX	332954	334147	+	1194	389
YJL056C_tx0	chrX	330306	333098	-	2793	67
YJL057C_id003	chrX	328061	330196	-	2136	102
YJL058C_id008	chrX	326212	327906	-	1695	22
YJL059W_id002	chrX	324909	326275	+	1367	98
YJL060W_id001	chrX	323327	324848	+	1522	112
YJL061W_id009	chrX	319968	322441	+	2474	106
YJL062W_id001	chrX	317235	319865	+	2631	64
YJL062W-A_id001	chrX	316682	317272	+	591	87
YJL063C_id001	chrX	315680	316827	-	1148	2
YJL065C_id001	chrX	314939	316326	-	1388	105
YJL066C_id005	chrX	313832	314910	-	1079	411
YJL068C_id001	chrX	312774	313979	-	1206	156
YJL069C_id002	chrX	310833	312747	-	1915	108
YJL070C_id003	chrX	307889	310683	-	2795	89
YJL071W_id002	chrX	306039	307975	+	1937	64
YJL072C_id004	chrX	304627	305915	-	1289	93
YJL073W_id001	chrX	303061	305205	+	2145	131
YJL074C_tx0	chrX	299032	302874	-	3843	120
YJL076W_id002	chrX	295208	298985	+	3778	572
YJL077C_tx0	chrX	294541	295086	-	546	3
YJL077W-A_id001	chrX	294142	295051	+	910	160
YJL077W-B_id004	chrX	292044	294320	+	2277	30
YJL078C_id004	chrX	290970	294062	-	3093	209
YJL079C_id002	chrX	289691	291056	-	1366	709
YJL080C_id003	chrX	285449	289412	-	3964	896
YJL081C_id001	chrX	283397	285294	-	1898	174
YJL082W_id001	chrX	281069	283598	+	2530	185
YJL083W_id001	chrX	278337	281109	+	2773	90
YJL084C_id002	chrX	274717	278115	-	3399	184
YJL085W_tx0	chrX	272802	274823	+	2022	111
YJL087C_id001	chrX	269795	272610	-	2816	61
YJL088W_id001	chrX	268777	270047	+	1271	15
YJL089W_tx0	chrX	265901	268540	+	2640	1
YJL090C_id001	chrX	262674	265096	-	2423	38
YJL091C_id003	chrX	260677	262569	-	1893	50
YJL092W_id001	chrX	257239	261110	+	3872	176
YJL093C_tx0	chrX	254612	256837	-	2226	55
YJL094C_id001	chrX	251658	254487	-	2830	125
YJL095W_tx0	chrX	247230	251816	+	4587	148
YJL096W_id004	chrX	246410	247066	+	657	150
YJL097W_id001	chrX	245490	246339	+	850	42
YJL098W_id001	chrX	241374	245316	+	3943	84
YJL099W_tx0	chrX	239389	241779	+	2391	47
YJL100W_id003	chrX	236920	239167	+	2248	57
YJL101C_id001	chrX	234002	236494	-	2493	126
YJL102W_id006	chrX	231259	233875	+	2617	87
YJL103C_id001	chrX	228831	231085	-	2255	26
YJL104W_id002	chrX	226920	227937	+	1018	294
YJL105W_tx0	chrX	225030	226862	+	1833	1
YJL106W_id003	chrX	220764	223515	+	2752	16
YJL108C_id002	chrX	217474	219184	-	1711	13
YJL109C_tx0	chrX	211875	217334	-	5460	506
YJL110C_id006	chrX	209793	211675	-	1883	113
YJL111W_id003	chrX	207801	209719	+	1919	312
YJL112W_id001	chrX	205257	207600	+	2344	166
YJL115W_id002	chrX	195629	197228	+	1600	130
YJL116C_id005	chrX	193546	195086	-	1541	19
YJL117W_id001	chrX	192441	193808	+	1368	134
YJL118W_id004	chrX	191624	192466	+	843	61
YJL119C_id001	chrX	191159	192343	-	1185	4
YJL120W_id001	chrX	190323	191698	+	1376	0
YJL121C_id001	chrX	190308	191546	-	1239	517
YJL122W_id006	chrX	189668	190398	+	731	254
YJL123C_id001	chrX	187830	190308	-	2479	405
YJL124C_id001	chrX	186911	188277	-	1367	304
YJL125C_id001	chrX	185394	186731	-	1338	46
YJL126W_id001	chrX	183645	185545	+	1901	16
YJL127C_tx0	chrX	182173	184245	-	2073	97
YJL127C-B_id004	chrX	181275	182474	-	1200	255
YJL128C_id001	chrX	177866	180324	-	2459	225
YJL129C_tx0	chrX	173474	177331	-	3858	780
YJL130C_tx0	chrX	165598	172392	-	6795	1313
YJL131C_id001	chrX	163884	165374	-	1491	153
YJL132W_id002	chrX	161892	164304	+	2413	26
YJL133C-A_id003	chrX	159410	159876	-	467	351
YJL133W_id001	chrX	160375	161704	+	1330	120
YJL134W_id001	chrX	157918	159507	+	1590	266
YJL136C_id002	chrX	156179	157287	-	1109	694
YJL137C_id001	chrX	154673	156221	-	1549	87
YJL138C_id001	chrX	153246	154800	-	1555	408
YJL139C_id003	chrX	150874	153085	-	2212	44
YJL140W_id001	chrX	150862	151796	+	935	421
YJL141C_tx0	chrX	147842	150415	-	2574	1
YJL142C_id001	chrX	147810	150372	-	2563	0
YJL143W_id008	chrX	147055	147976	+	922	300
YJL144W_id003	chrX	146278	146905	+	628	231
YJL145W_id002	chrX	145084	146157	+	1074	116
YJL146W_id003	chrX	143166	144923	+	1758	20
YJL147C_id008	chrX	141189	142642	-	1454	33
YJL148W_id002	chrX	140380	141690	+	1311	480
YJL149W_id001	chrX	137343	139434	+	2092	15
YJL151C_id001	chrX	135911	136806	-	896	779
YJL153C_tx0	chrX	134207	135958	-	1752	17
YJL154C_tx0	chrX	130976	133960	-	2985	277
YJL155C_id006	chrX	129127	130804	-	1678	200
YJL156C_id005	chrX	126463	129004	-	2542	70
YJL157C_tx0	chrX	123711	126353	-	2643	262
YJL158C_id001	chrX	121864	122990	-	1127	1484
YJL159W_id003	chrX	120262	121998	+	1737	1891
YJL160C_id001	chrX	117806	118825	-	1020	16
YJL161W_id003	chrX	116697	117941	+	1245	41
YJL162C_id001	chrX	113767	115713	-	1947	66
YJL163C_id004	chrX	111594	113413	-	1820	65
YJL164C_id004	chrX	109794	111403	-	1610	157
YJL165C_tx0	chrX	106769	109486	-	2718	193
YJL166W_id006	chrX	106332	106951	+	620	171
YJL167W_id004	chrX	104894	106201	+	1308	546
YJL168C_id001	chrX	102016	104537	-	2522	233
YJL170C_id002	chrX	101123	101873	-	751	54
YJL171C_id004	chrX	99479	100922	-	1444	146
YJL172W_id003	chrX	97698	99612	+	1915	12
YJL173C_id001	chrX	95965	96542	-	578	111
YJL174W_id004	chrX	94941	96221	+	1281	434
YJL175W_id002	chrX	91763	94976	+	3214	2
YJL176C_id003	chrX	91826	94593	-	2768	176
YJL177W_id002	chrX	90695	91915	+	1221	1467
YJL178C_id003	chrX	89159	90142	-	984	141
YJL179W_id004	chrX	88730	89334	+	605	39
YJL180C_id002	chrX	87481	88627	-	1147	54
YJL181W_id004	chrX	85616	87579	+	1964	59
YJL183W_id001	chrX	83790	85425	+	1636	145
YJL184W_id003	chrX	83210	83907	+	698	290
YJL185C_id006	chrX	81903	83039	-	1137	17
YJL186W_id001	chrX	79730	82033	+	2304	125
YJL187C_id001	chrX	76700	79355	-	2656	62
YJL189W_id004	chrX	75898	76613	+	716	63
YJL190C_id001	chrX	74632	75318	-	687	2146
YJL191W_id005	chrX	73736	74853	+	1118	1049
YJL192C_id006	chrX	72562	73448	-	887	334
YJL193W_id003	chrX	71347	72727	+	1381	46
YJL194W_id002	chrX	69312	71016	+	1705	34
YJL196C_id001	chrX	67715	68976	-	1262	324
YJL197W_id001	chrX	63766	67628	+	3863	135
YJL198W_id001	chrX	60822	63655	+	2834	198
YJL199C_id001	chrX	59597	60549	-	953	68
YJL200C_id001	chrX	56291	58939	-	2649	119
YJL201W_id001	chrX	54294	56359	+	2066	92
YJL203W_id001	chrX	53095	54465	+	1371	106
YJL204C_tx0	chrX	50504	53176	-	2673	30
YJL205C_id001	chrX	50064	51336	-	1273	67
YJL207C_tx0	chrX	41264	47458	-	6195	379
YJL208C_id006	chrX	39910	41251	-	1342	76
YJL209W_id001	chrX	37939	40067	+	2129	49
YJL210W_id005	chrX	36690	37817	+	1128	275
YJL211C_id002	chrX	36237	37424	-	1188	4
YJL212C_id002	chrX	33610	36281	-	2672	114
YJL213W_id001	chrX	31868	33496	+	1629	6
YJL214W_tx0	chrX	26862	28721	+	1860	6
YJL215C_id002	chrX	26084	28241	-	2158	25
YJL216C_tx0	chrX	24216	26111	-	1896	11
YJL217W_id004	chrX	23032	23911	+	880	189
YJL218W_id003	chrX	21866	22711	+	846	12
YJL219W_tx0	chrX	19472	21325	+	1854	0
YJL221C_tx0	chrX	16642	18561	-	1920	2
YJL222W_tx0	chrX	11450	16249	+	4800	14
YJL223C_tx0	chrX	8651	9163	-	513	1
YJR001W_id002	chrX	436727	438741	+	2015	211
YJR002W_id005	chrX	438835	441018	+	2184	288
YJR003C_id002	chrX	440860	442554	-	1695	82
YJR004C_tx0	chrX	442784	444886	-	2103	56
YJR005C-A_id001	chrX	448166	448781	-	616	0
YJR005W_id004	chrX	445875	448309	+	2435	44
YJR006W_id006	chrX	449201	450769	+	1569	104
YJR007W_id002	chrX	450882	452113	+	1232	333
YJR008W_id007	chrX	452317	453660	+	1344	136
YJR009C_id002	chrX	453545	454948	-	1404	6270
YJR010C-A_id001	chrX	454730	458592	-	3863	11
YJR010W_id004	chrX	456155	457903	+	1749	23
YJR011C_id002	chrX	458565	459654	-	1090	27
YJR013W_id002	chrX	459984	461681	+	1698	18
YJR014W_id001	chrX	461398	462775	+	1378	913
YJR015W_id001	chrX	462541	464387	+	1847	33
YJR016C_id001	chrX	464288	466272	-	1985	58
YJR017C_id002	chrX	466279	467108	-	830	516
YJR018W_id001	chrX	466488	467217	+	730	5
YJR019C_id005	chrX	467152	468316	-	1165	18
YJR020W_id001	chrX	467255	468556	+	1302	4
YJR021C_id005	chrX	468457	469644	-	1188	124
YJR022W_tx0	chrX	469759	470238	+	480	10
YJR024C_id001	chrX	470153	470980	-	828	27
YJR025C_id002	chrX	470986	471859	-	874	297
YJR031C_id002	chrX	486469	490911	-	4443	61
YJR032W_id001	chrX	491058	492491	+	1434	75
YJR033C_tx0	chrX	492253	496476	-	4224	58
YJR034W_id003	chrX	496580	497222	+	643	42
YJR035W_tx0	chrX	497330	500737	+	3408	123
YJR036C_tx0	chrX	500588	503416	-	2829	56
YJR040W_id003	chrX	507707	510154	+	2448	81
YJR041C_tx0	chrX	510114	513788	-	3675	42
YJR042W_id002	chrX	514030	516469	+	2440	35
YJR043C_id002	chrX	516292	517581	-	1290	41
YJR044C_id001	chrX	518586	519335	-	750	125
YJR045C_id001	chrX	519370	521741	-	2372	1006
YJR046W_id001	chrX	521963	523904	+	1942	88
YJR047C_id001	chrX	524798	525504	-	707	15
YJR048W_id001	chrX	526027	526838	+	812	87
YJR049C_id004	chrX	526614	528498	-	1885	222
YJR050W_id001	chrX	528638	529679	+	1042	162
YJR051W_id003	chrX	529795	531463	+	1669	219
YJR052W_id003	chrX	532000	533825	+	1826	97
YJR053W_tx0	chrX	534002	535876	+	1875	32
YJR054W_id004	chrX	535954	537578	+	1625	65
YJR055W_id008	chrX	538762	539704	+	943	13
YJR056C_id004	chrX	541652	542703	-	1052	84
YJR057W_id002	chrX	544055	544867	+	813	56
YJR058C_id003	chrX	544675	545464	-	790	184
YJR059W_id002	chrX	545712	548367	+	2656	655
YJR060W_id001	chrX	548644	550592	+	1949	147
YJR062C_id003	chrX	552845	554863	-	2019	81
YJR063W_id002	chrX	555148	555797	+	650	109
YJR064W_id004	chrX	555878	557750	+	1873	310
YJR065C_id001	chrX	557510	559210	-	1701	426
YJR066W_tx0	chrX	559391	566953	+	7563	241
YJR067C_id002	chrX	566082	567477	-	1396	20
YJR068W_id002	chrX	567595	568806	+	1212	52
YJR069C_id001	chrX	568589	569450	-	862	148
YJR070C_id002	chrX	569491	570823	-	1333	294
YJR072C_id002	chrX	570666	572165	-	1500	658
YJR073C_id001	chrX	572261	573735	-	1475	1546
YJR074W_id003	chrX	573079	573848	+	770	377
YJR075W_id001	chrX	573919	575444	+	1526	102
YJR076C_id004	chrX	575220	576690	-	1471	167
YJR077C_id005	chrX	577042	578251	-	1210	309
YJR078W_tx0	chrX	578835	580346	+	1512	8
YJR080C_id003	chrX	580265	581699	-	1435	157
YJR082C_id001	chrX	581709	582938	-	1230	71
YJR083C_id001	chrX	582303	583579	-	1277	15
YJR084W_id001	chrX	583690	585170	+	1481	146
YJR085C_id001	chrX	584946	585481	-	536	230
YJR086W_tx0	chrX	586043	586525	+	483	43
YJR088C_id001	chrX	586222	587702	-	1481	180
YJR089W_tx0	chrX	587693	590707	+	3015	128
YJR090C_tx0	chrX	590747	594352	-	3606	124
YJR091C_id001	chrX	594778	598406	-	3629	150
YJR092W_tx0	chrX	598710	603203	+	4494	431
YJR093C_id002	chrX	603060	604261	-	1202	129
YJR094C_id001	chrX	604397	605848	-	1452	9
YJR094W-A_id002	chrX	608273	609090	+	818	1820
YJR095W_tx0	chrX	609748	610866	+	1119	1
YJR096W_id002	chrX	611024	612124	+	1101	324
YJR097W_id002	chrX	612350	613167	+	818	10
YJR099W_id001	chrX	615494	617739	+	2246	71
YJR100C_id003	chrX	616279	617571	-	1293	67
YJR101W_id001	chrX	618114	619186	+	1073	125
YJR102C_id003	chrX	619054	620054	-	1001	47
YJR103W_id004	chrX	620678	622568	+	1891	261
YJR104C_id003	chrX	622473	623989	-	1517	7567
YJR105W_id001	chrX	623169	624649	+	1481	1762
YJR106W_tx0	chrX	624813	627140	+	2328	29
YJR107W_id006	chrX	626807	628436	+	1630	25
YJR108W_tx0	chrX	628687	629208	+	522	4
YJR109C_id001	chrX	629482	633018	-	3537	191
YJR110W_id003	chrX	633489	635823	+	2335	67
YJR111C_id001	chrX	635738	636836	-	1099	67
YJR112W_id002	chrX	636996	637788	+	793	119
YJR112W-A_id001	chrX	637753	638401	+	649	121
YJR113C_id004	chrX	638158	639393	-	1236	237
YJR115W_id002	chrX	639290	640749	+	1460	89
YJR116W_id001	chrX	640665	641856	+	1192	33
YJR117W_id001	chrX	641968	643534	+	1567	181
YJR118C_id002	chrX	643304	644139	-	836	146
YJR119C_id003	chrX	644223	646499	-	2277	27
YJR120W_tx0	chrX	647101	647601	+	501	0
YJR121W_id001	chrX	647371	649503	+	2133	744
YJR122W_id001	chrX	649371	652035	+	2665	32
YJR123W_id002	chrX	651771	652777	+	1007	4890
YJR124C_id001	chrX	652697	654483	-	1787	43
YJR125C_id002	chrX	654567	656023	-	1457	119
YJR126C_tx0	chrX	656129	658714	-	2586	208
YJR127C_tx0	chrX	658792	663084	-	4293	139
YJR129C_id002	chrX	663693	665083	-	1391	69
YJR130C_id002	chrX	665049	667227	-	2179	118
YJR131W_id002	chrX	667608	670197	+	2590	43
YJR132W_id001	chrX	669461	672843	+	3383	109
YJR133W_id002	chrX	672842	673726	+	885	226
YJR134C_id003	chrX	673622	675923	-	2302	357
YJR135C_id003	chrX	675829	676839	-	1011	20
YJR135W-A_id001	chrX	676951	677639	+	689	75
YJR136C_id006	chrX	677355	678728	-	1374	12
YJR137C_tx0	chrX	678832	683310	-	4479	166
YJR138W_tx0	chrX	684542	689446	+	4905	175
YJR139C_id005	chrX	689310	690636	-	1327	526
YJR140C_tx0	chrX	690625	695721	-	5097	155
YJR141W_id002	chrX	695873	697089	+	1217	22
YJR142W_id003	chrX	697064	698363	+	1300	66
YJR143C_id001	chrX	698168	700685	-	2518	291
YJR144W_id003	chrX	700686	701763	+	1078	229
YJR145C_id001	chrX	701930	703563	-	1634	4085
YJR147W_id001	chrX	704050	705714	+	1665	90
YJR148W_id001	chrX	705592	707187	+	1596	105
YJR150C_id001	chrX	708704	709885	-	1182	0
YJR151C_tx0	chrX	712130	715765	-	3636	23
YJR152W_id003	chrX	719385	721391	+	2007	51
YJR153W_id003	chrX	722620	724699	+	2080	3
YJR155W_id001	chrX	727026	728332	+	1307	48
YJR156C_tx0	chrX	728449	729621	-	1173	21
YJR158W_tx0	chrX	732415	734268	+	1854	0
YJR159W_tx0	chrX	736019	737242	+	1224	2
YJR160C_tx0	chrX	737883	739841	-	1959	1
YJR161C_tx0	chrX	742723	744024	-	1302	4
YKL001C_id001	chrXI	438668	439536	-	869	45
YKL002W_id001	chrXI	437300	438636	+	1337	248
YKL003C_id001	chrXI	436964	438579	-	1616	132
YKL004W_id003	chrXI	435214	436965	+	1752	191
YKL005C_id001	chrXI	432920	435020	-	2101	148
YKL006C-A_id004	chrXI	430129	431303	-	1175	200
YKL006W_id002	chrXI	431712	432810	+	1099	2780
YKL007W_id005	chrXI	428945	430246	+	1302	374
YKL008C_id004	chrXI	427139	428760	-	1622	218
YKL009W_id002	chrXI	426165	427084	+	920	120
YKL010C_tx0	chrXI	421299	425900	-	4602	117
YKL011C_id005	chrXI	420066	421342	-	1277	40
YKL012W_id002	chrXI	418263	420303	+	2041	212
YKL013C_id001	chrXI	417232	418076	-	845	403
YKL014C_tx0	chrXI	411494	416938	-	5445	268
YKL015W_tx0	chrXI	408519	411608	+	3090	73
YKL016C_id002	chrXI	407270	408085	-	816	350
YKL017C_id002	chrXI	405079	407248	-	2170	68
YKL018C-A_id001	chrXI	403010	403935	-	926	456
YKL018W_id001	chrXI	404062	405251	+	1190	51
YKL019W_id002	chrXI	402357	403594	+	1238	153
YKL020C_tx0	chrXI	398707	402105	-	3399	184
YKL021C_tx0	chrXI	397219	398775	-	1557	136
YKL022C_tx0	chrXI	394601	397273	-	2673	56
YKL023C-A_id001	chrXI	392879	393410	-	532	0
YKL023W_id007	chrXI	393581	394707	+	1127	100
YKL024C_id001	chrXI	392365	393365	-	1001	136
YKL025C_id002	chrXI	390171	392313	-	2143	43
YKL026C_id010	chrXI	389185	389994	-	810	159
YKL027W_id003	chrXI	387399	389009	+	1611	81
YKL028W_id002	chrXI	385714	387541	+	1828	394
YKL029C_id001	chrXI	382604	384847	-	2244	448
YKL032C_tx0	chrXI	379940	381883	-	1944	146
YKL033W_tx0	chrXI	375431	378697	+	3267	33
YKL033W-A_id001	chrXI	374383	375362	+	980	400
YKL034W_id001	chrXI	371685	374238	+	2554	107
YKL035W_id002	chrXI	369758	371556	+	1799	1543
YKL036C_id002	chrXI	369201	370019	-	819	92
YKL037W_tx0	chrXI	369340	369846	+	507	0
YKL038W_tx0	chrXI	365580	369242	+	3663	333
YKL039W_id004	chrXI	362448	364452	+	2005	350
YKL040C_id004	chrXI	360120	361890	-	1771	132
YKL041W_id001	chrXI	360049	361148	+	1100	219
YKL042W_id001	chrXI	358337	359822	+	1486	38
YKL043W_id003	chrXI	356442	358014	+	1573	54
YKL044W_id001	chrXI	356018	356713	+	696	0
YKL045W_id003	chrXI	353420	355218	+	1799	132
YKL046C_id001	chrXI	351039	352890	-	1852	411
YKL047W_id001	chrXI	349415	351187	+	1773	47
YKL048C_id001	chrXI	347033	349221	-	2189	51
YKL049C_id005	chrXI	345963	346843	-	881	98
YKL050C_tx0	chrXI	342727	345645	-	2919	40
YKL051W_id003	chrXI	341172	342774	+	1603	142
YKL052C_id004	chrXI	339628	340979	-	1352	204
YKL053C-A_id001	chrXI	338974	339523	-	550	145
YKL054C_id005	chrXI	336319	338863	-	2545	1077
YKL055C_id002	chrXI	334882	336202	-	1321	0
YKL056C_id002	chrXI	334283	336128	-	1846	3373
YKL057C_id002	chrXI	330799	334024	-	3226	93
YKL058W_id001	chrXI	329898	330698	+	801	236
YKL059C_id006	chrXI	327997	329513	-	1517	133
YKL060C_id001	chrXI	325978	327509	-	1532	8711
YKL061W_id004	chrXI	325741	326394	+	654	31
YKL062W_id002	chrXI	323082	325541	+	2460	94
YKL063C_id002	chrXI	320856	322213	-	1358	350
YKL064W_tx0	chrXI	317739	320798	+	3060	664
YKL065C_id004	chrXI	316299	317303	-	1005	444
YKL067W_id005	chrXI	314742	315568	+	827	408
YKL068W_id002	chrXI	310079	313180	+	3102	100
YKL068W-A_id001	chrXI	308995	309754	+	760	102
YKL069W_id001	chrXI	307242	308048	+	807	54
YKL070W_id001	chrXI	305913	306979	+	1067	3
YKL071W_id003	chrXI	304894	305983	+	1090	10
YKL072W_id001	chrXI	299344	302018	+	2675	27
YKL073W_id001	chrXI	296353	299166	+	2814	148
YKL074C_id002	chrXI	294501	296201	-	1701	74
YKL076C_id001	chrXI	292757	294260	-	1504	88
YKL077W_id001	chrXI	291340	292965	+	1626	237
YKL078W_id001	chrXI	288812	291156	+	2345	33
YKL079W_id003	chrXI	286526	288646	+	2121	135
YKL080W_id001	chrXI	284901	286336	+	1436	180
YKL081W_id004	chrXI	282812	284695	+	1884	3495
YKL082C_id001	chrXI	280848	282376	-	1529	794
YKL084W_id001	chrXI	280414	281023	+	610	8
YKL085W_id004	chrXI	278731	280519	+	1789	688
YKL086W_id001	chrXI	278255	278839	+	585	39
YKL087C_id007	chrXI	276972	277966	-	995	61
YKL088W_id002	chrXI	275222	277208	+	1987	155
YKL089W_id002	chrXI	273375	275272	+	1898	75
YKL090W_id003	chrXI	271838	273397	+	1560	23
YKL091C_id007	chrXI	269619	270689	-	1071	108
YKL092C_id001	chrXI	265929	269546	-	3618	107
YKL093W_id044	chrXI	264723	265969	+	1247	5
YKL094W_id001	chrXI	262315	264379	+	2065	178
YKL095W_tx0	chrXI	262252	263238	+	987	2
YKL096W_id001	chrXI	259300	261945	+	2646	696
YKL096W-A_id003	chrXI	259205	259807	+	603	95
YKL098W_id003	chrXI	256736	258060	+	1325	112
YKL099C_id001	chrXI	255531	256553	-	1023	102
YKL100C_id001	chrXI	253448	255533	-	2086	131
YKL101W_tx0	chrXI	248895	253601	+	4707	426
YKL103C_id003	chrXI	245947	248137	-	2191	240
YKL104C_id001	chrXI	242940	245575	-	2636	328
YKL105C_tx0	chrXI	239060	242608	-	3549	282
YKL106C-A_id001	chrXI	236252	237269	-	1018	2
YKL106W_id001	chrXI	237436	239066	+	1631	44
YKL107W_id005	chrXI	236107	237211	+	1105	4
YKL108W_id002	chrXI	234232	235854	+	1623	69
YKL109W_id005	chrXI	231956	234251	+	2296	527
YKL110C_id002	chrXI	228797	230370	-	1574	105
YKL112W_id005	chrXI	226389	228907	+	2519	43
YKL113C_id001	chrXI	224601	225937	-	1337	154
YKL114C_id001	chrXI	223243	224526	-	1284	294
YKL116C_id002	chrXI	221067	223130	-	2064	36
YKL117W_id002	chrXI	220293	221266	+	974	1593
YKL119C_id001	chrXI	218429	219335	-	907	131
YKL120W_id004	chrXI	217181	218508	+	1328	107
YKL121W_id002	chrXI	213880	216832	+	2953	164
YKL122C_id003	chrXI	212332	213050	-	719	358
YKL123W_id001	chrXI	210912	212510	+	1599	0
YKL124W_tx0	chrXI	210568	212457	+	1890	1
YKL125W_id003	chrXI	208156	210294	+	2139	37
YKL126W_id002	chrXI	205499	207819	+	2321	245
YKL127W_id001	chrXI	203176	205397	+	2222	87
YKL128C_id001	chrXI	200496	201797	-	1302	80
YKL129C_id001	chrXI	196243	200191	-	3949	468
YKL130C_id002	chrXI	195112	196119	-	1008	64
YKL132C_id001	chrXI	193214	195031	-	1818	28
YKL133C_id002	chrXI	191509	193081	-	1573	21
YKL134C_id001	chrXI	188841	191494	-	2654	38
YKL135C_id002	chrXI	186386	188790	-	2405	111
YKL137W_id001	chrXI	185548	186444	+	897	89
YKL138C_id001	chrXI	185215	186206	-	992	22
YKL138C-A_id001	chrXI	184563	185513	-	951	52
YKL139W_id002	chrXI	182781	184607	+	1827	21
YKL140W_id004	chrXI	180511	182651	+	2141	180
YKL141W_id003	chrXI	179417	180392	+	976	87
YKL142W_id006	chrXI	178418	179335	+	918	208
YKL143W_id002	chrXI	176727	178541	+	1815	210
YKL144C_id001	chrXI	175600	176569	-	970	39
YKL145W_id001	chrXI	174159	175825	+	1667	15
YKL145W-A_id002	chrXI	174601	175807	+	1207	0
YKL146W_id010	chrXI	171608	173945	+	2338	55
YKL148C_id001	chrXI	168974	171306	-	2333	83
YKL149C_id001	chrXI	167457	168904	-	1448	33
YKL150W_id003	chrXI	166261	167572	+	1312	117
YKL151C_id001	chrXI	163808	165935	-	2128	59
YKL152C_id001	chrXI	163006	164409	-	1404	14179
YKL154W_id002	chrXI	161502	162452	+	951	79
YKL155C_id002	chrXI	159365	161397	-	2033	51
YKL156W_id008	chrXI	158559	159449	+	891	261
YKL157W_id018	chrXI	154979	158343	+	3365	275
YKL159C_id002	chrXI	153134	154460	-	1327	38
YKL160W_id001	chrXI	153264	154944	+	1681	300
YKL161C_id003	chrXI	149071	150965	-	1895	20
YKL162C_id002	chrXI	147483	148947	-	1465	39
YKL163W_id007	chrXI	144357	145781	+	1425	120
YKL164C_id001	chrXI	141536	143179	-	1644	157
YKL165C_id001	chrXI	137775	140748	-	2974	51
YKL166C_id002	chrXI	134289	135921	-	1633	90
YKL167C_id003	chrXI	133476	134154	-	679	84
YKL168C_id001	chrXI	130985	133472	-	2488	10
YKL169C_id001	chrXI	130324	132678	-	2355	0
YKL170W_id004	chrXI	130521	131234	+	714	94
YKL171W_tx0	chrXI	127450	130386	+	2937	71
YKL172W_id001	chrXI	125725	127196	+	1472	677
YKL173W_id002	chrXI	122492	125646	+	3155	103
YKL174C_id003	chrXI	120255	122336	-	2082	89
YKL175W_id001	chrXI	118550	120467	+	1918	261
YKL176C_id009	chrXI	115457	118332	-	2876	122
YKL178C_id002	chrXI	112942	114671	-	1730	6
YKL179C_tx0	chrXI	110339	112528	-	2190	275
YKL180W_id001	chrXI	109090	110238	+	1149	1301
YKL181W_id001	chrXI	107167	108908	+	1742	326
YKL182W_tx0	chrXI	100646	106951	+	6306	1343
YKL183W_id001	chrXI	98551	100350	+	1800	207
YKL184W_id003	chrXI	96544	98463	+	1920	118
YKL185W_id002	chrXI	94133	96388	+	2256	261
YKL186C_id003	chrXI	92644	93760	-	1117	166
YKL187C_tx0	chrXI	89159	91561	-	2403	3
YKL188C_tx0	chrXI	86100	88811	-	2712	37
YKL189W_id001	chrXI	84432	86121	+	1690	47
YKL190W_id002	chrXI	82901	83944	+	1044	285
YKL191W_id002	chrXI	80984	82732	+	1749	53
YKL192C_id003	chrXI	80017	80621	-	605	346
YKL193C_id002	chrXI	78756	79924	-	1169	62
YKL194C_id001	chrXI	77031	78725	-	1695	52
YKL195W_id004	chrXI	75787	77302	+	1516	560
YKL196C_id001	chrXI	74772	75652	-	881	123
YKL197C_tx0	chrXI	70609	73890	-	3282	86
YKL198C_id001	chrXI	68087	70446	-	2360	109
YKL201C_tx0	chrXI	63805	67491	-	3687	221
YKL203C_tx0	chrXI	55810	63384	-	7575	216
YKL204W_id001	chrXI	53661	55776	+	2116	323
YKL205W_id002	chrXI	50020	53479	+	3460	66
YKL206C_id002	chrXI	48940	49908	-	969	66
YKL207W_id004	chrXI	48160	49135	+	976	491
YKL208W_id002	chrXI	47148	48176	+	1029	81
YKL209C_tx0	chrXI	42298	46320	-	4023	702
YKL210W_tx0	chrXI	39138	42362	+	3225	237
YKL211C_id001	chrXI	36541	38230	-	1690	40
YKL212W_id001	chrXI	34342	36508	+	2167	131
YKL213C_id002	chrXI	31889	34182	-	2294	205
