# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "WD_C11_sample_longest_full_ORF_with_constructs.gff" "-o" "WD_C11_counts.txt" "WD_C11_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	WD_C11_aln.bam
YIL116W_id002	chrIX	142894	144109	+	1216	18
YIL117C_id003	chrIX	140517	141754	-	1238	171
YIL118W_id002	chrIX	139591	140618	+	1028	147
YIL119C_id001	chrIX	136359	138095	-	1737	264
YIL120W_tx0	chrIX	134392	136233	+	1842	65
YIL121W_id001	chrIX	132225	134349	+	2125	214
YIL122W_id005	chrIX	130323	131821	+	1499	112
YIL123W_id002	chrIX	127427	129918	+	2492	1819
YIL124W_id003	chrIX	126162	127484	+	1323	426
YIL125W_tx0	chrIX	122664	125858	+	3195	98
YIL126W_id001	chrIX	117922	122208	+	4287	378
YIL127C_id003	chrIX	116360	117668	-	1309	799
YIL128W_tx0	chrIX	113781	117029	+	3249	230
YIL129C_tx0	chrIX	105982	113262	-	7281	282
YIL130W_tx0	chrIX	102757	105801	+	3045	12
YIL131C_id002	chrIX	100546	102290	-	1745	54
YIL132C_id001	chrIX	99467	100711	-	1245	114
YIL133C_id003	chrIX	98299	99477	-	1179	14258
YIL134C-A_id001	chrIX	96351	97145	-	795	11
YIL134W_id003	chrIX	97110	98401	+	1292	710
YIL135C_id001	chrIX	94910	96597	-	1688	347
YIL136W_id020	chrIX	93556	94899	+	1344	606
YIL137C_id002	chrIX	89845	92837	-	2993	589
YIL138C_id002	chrIX	88452	89734	-	1283	502
YIL139C_id003	chrIX	87857	88937	-	1081	29
YIL140W_id001	chrIX	85145	87961	+	2817	170
YIL142W_id003	chrIX	83275	85069	+	1795	1166
YIL143C_tx0	chrIX	80385	83066	-	2682	195
YIL144W_tx0	chrIX	78049	80274	+	2226	96
YIL145C_id001	chrIX	75809	77327	-	1519	828
YIL146C_id001	chrIX	73969	76139	-	2171	112
YIL147C_tx0	chrIX	69666	73478	-	3813	79
YIL148W_id001	chrIX	68143	69595	+	1453	23888
YIL149C_tx0	chrIX	62903	68092	-	5190	458
YIL150C_tx0	chrIX	60888	62753	-	1866	25
YIL152W_id001	chrIX	56472	57405	+	934	82
YIL153W_id003	chrIX	55165	56434	+	1270	91
YIL154C_id002	chrIX	53694	55046	-	1353	423
YIL155C_id011	chrIX	51419	53761	-	2343	58
YIL156W_tx0	chrIX	48066	51431	+	3366	59
YIL156W-B_id001	chrIX	47673	48190	+	518	540
YIL157C_id001	chrIX	46697	47576	-	880	763
YIL158W_id002	chrIX	46143	46924	+	782	218
YIL159W_tx0	chrIX	41800	46077	+	4278	202
YIL160C_tx0	chrIX	40066	41469	-	1404	14
YIL161W_id003	chrIX	39423	40232	+	810	134
YIL162W_id007	chrIX	37346	39203	+	1858	155
YIL164C_tx0	chrIX	33962	34711	-	750	3
YIL165C_id001	chrIX	33451	34280	-	830	184
YIL169C_id001	chrIX	22843	26146	-	3304	0
YIL172C_tx0	chrIX	16659	18578	-	1920	0
YIL173W_tx0	chrIX	11467	16266	+	4800	0
YIR001C_id004	chrIX	355810	356960	-	1151	30
YIR002C_tx0	chrIX	357290	360421	-	3132	317
YIR003W_id003	chrIX	360747	362994	+	2248	227
YIR004W_id002	chrIX	363181	364680	+	1500	220
YIR005W_id001	chrIX	364650	365411	+	762	54
YIR006C_tx0	chrIX	365341	369933	-	4593	602
YIR007W_id002	chrIX	370702	373106	+	2405	61
YIR008C_id001	chrIX	372684	374333	-	1650	171
YIR009W_id001	chrIX	373907	375310	+	1404	144
YIR010W_id001	chrIX	375340	377268	+	1929	106
YIR011C_id001	chrIX	377177	378280	-	1104	88
YIR012W_id003	chrIX	378464	379935	+	1472	1850
YIR013C_id001	chrIX	379797	380841	-	1045	3
YIR015W_tx0	chrIX	381923	382507	+	585	1
YIR016W_id001	chrIX	382178	383501	+	1324	42
YIR017C_id001	chrIX	383348	384377	-	1030	5
YIR018C-A_id001	chrIX	385345	386485	-	1141	80
YIR018W_id001	chrIX	384592	385866	+	1275	66
YIR019C_tx0	chrIX	389447	393700	-	4254	9
YIR020C_id002	chrIX	393608	396980	-	3373	36
YIR021W_id001	chrIX	397221	398485	+	1265	215
YIR022W_id002	chrIX	398725	399593	+	869	3668
YIR023W_tx0	chrIX	399752	402814	+	3063	84
YIR024C_id001	chrIX	402645	403543	-	899	110
YIR025W_id003	chrIX	403615	404915	+	1301	60
YIR026C_id001	chrIX	404617	405996	-	1380	545
YIR027C_tx0	chrIX	406135	407667	-	1533	16
YIR028W_tx0	chrIX	408443	410500	+	2058	57
YIR029W_id001	chrIX	410653	412046	+	1394	134
YIR030C_id010	chrIX	411982	412822	-	841	108
YIR031C_id005	chrIX	412950	414820	-	1871	35
YIR032C_id001	chrIX	414883	415679	-	797	80
YIR033W_id002	chrIX	416068	419565	+	3498	352
YIR034C_id001	chrIX	419444	420774	-	1331	158
YIR035C_id004	chrIX	420946	422319	-	1374	1503
YIR036C_id002	chrIX	421810	422912	-	1103	1
YIR037W_id001	chrIX	423049	423850	+	802	2005
YIR038C_id001	chrIX	423687	425265	-	1579	731
YIR039C_id001	chrIX	430339	432364	-	2026	172
YIR041W_id001	chrIX	432511	434436	+	1926	2
YIR042C_id001	chrIX	434894	436253	-	1360	48
YJL001W_id001	chrX	434798	436040	+	1243	2556
YJL002C_id004	chrX	433110	434731	-	1622	678
YJL003W_id001	chrX	432417	433278	+	862	78
YJL004C_id010	chrX	431283	432228	-	946	103
YJL005W_tx0	chrX	425132	431362	+	6231	238
YJL006C_id005	chrX	423085	424184	-	1100	163
YJL008C_id002	chrX	419718	421706	-	1989	1628
YJL010C_id001	chrX	417421	419596	-	2176	270
YJL011C_id001	chrX	413875	414821	-	947	370
YJL012C_id001	chrX	411163	413492	-	2330	993
YJL013C_tx0	chrX	409368	411065	-	1698	92
YJL014W_id003	chrX	407516	409471	+	1956	1154
YJL016W_id002	chrX	405314	407389	+	2076	391
YJL019W_id001	chrX	402781	405523	+	2743	24
YJL020C_tx0	chrX	398812	402435	-	3624	720
YJL022W_id001	chrX	397955	398883	+	929	23
YJL023C_id005	chrX	397198	398415	-	1218	106
YJL024C_id006	chrX	395539	396621	-	1083	258
YJL025W_id001	chrX	393887	395801	+	1915	96
YJL026W_id002	chrX	392210	393743	+	1534	285
YJL027C_id001	chrX	391767	392725	-	959	47
YJL028W_tx0	chrX	391286	391771	+	486	0
YJL029C_id002	chrX	388285	390932	-	2648	205
YJL030W_id004	chrX	387397	388260	+	864	371
YJL031C_id004	chrX	386264	387514	-	1251	212
YJL033W_id003	chrX	383801	386230	+	2430	1215
YJL034W_id001	chrX	381289	383764	+	2476	1681
YJL035C_id002	chrX	380098	381054	-	957	63
YJL036W_id001	chrX	378698	380366	+	1669	121
YJL037W_tx0	chrX	376637	377461	+	825	212
YJL038C_id001	chrX	374957	375860	-	904	5
YJL039C_tx0	chrX	368623	373824	-	5202	161
YJL041W_id004	chrX	365723	368496	+	2774	280
YJL042W_id002	chrX	361181	365598	+	4418	319
YJL043W_id001	chrX	360060	361239	+	1180	14
YJL044C_id001	chrX	357892	359725	-	1834	403
YJL045W_tx0	chrX	355999	358053	+	2055	10
YJL046W_id003	chrX	352383	353905	+	1523	215
YJL047C_tx0	chrX	349455	352133	-	2679	164
YJL047C-A_id001	chrX	348573	349372	-	800	84
YJL048C_id001	chrX	347194	348729	-	1536	49
YJL049W_id002	chrX	345950	347414	+	1465	16
YJL050W_id001	chrX	342474	345836	+	3363	2632
YJL051W_id001	chrX	339712	342470	+	2759	105
YJL052W_id004	chrX	338157	339406	+	1250	2050
YJL053W_id005	chrX	335828	337214	+	1387	329
YJL054W_id001	chrX	334222	335881	+	1660	291
YJL055W_id001	chrX	332954	334147	+	1194	932
YJL056C_tx0	chrX	330306	333098	-	2793	338
YJL057C_id003	chrX	328061	330196	-	2136	167
YJL058C_id008	chrX	326212	327906	-	1695	67
YJL059W_id002	chrX	324909	326275	+	1367	173
YJL060W_id001	chrX	323327	324848	+	1522	110
YJL061W_id009	chrX	319968	322441	+	2474	432
YJL062W_id001	chrX	317235	319865	+	2631	655
YJL062W-A_id001	chrX	316682	317272	+	591	217
YJL063C_id001	chrX	315680	316827	-	1148	2
YJL065C_id001	chrX	314939	316326	-	1388	162
YJL066C_id005	chrX	313832	314910	-	1079	89
YJL068C_id001	chrX	312774	313979	-	1206	477
YJL069C_id002	chrX	310833	312747	-	1915	793
YJL070C_id003	chrX	307889	310683	-	2795	136
YJL071W_id002	chrX	306039	307975	+	1937	156
YJL072C_id004	chrX	304627	305915	-	1289	470
YJL073W_id001	chrX	303061	305205	+	2145	90
YJL074C_tx0	chrX	299032	302874	-	3843	79
YJL076W_id002	chrX	295208	298985	+	3778	213
YJL077C_tx0	chrX	294541	295086	-	546	1
YJL077W-A_id001	chrX	294142	295051	+	910	263
YJL077W-B_id004	chrX	292044	294320	+	2277	42
YJL078C_id004	chrX	290970	294062	-	3093	489
YJL079C_id002	chrX	289691	291056	-	1366	1597
YJL080C_id003	chrX	285449	289412	-	3964	3259
YJL081C_id001	chrX	283397	285294	-	1898	821
YJL082W_id001	chrX	281069	283598	+	2530	848
YJL083W_id001	chrX	278337	281109	+	2773	123
YJL084C_id002	chrX	274717	278115	-	3399	296
YJL085W_tx0	chrX	272802	274823	+	2022	51
YJL087C_id001	chrX	269795	272610	-	2816	92
YJL088W_id001	chrX	268777	270047	+	1271	101
YJL089W_tx0	chrX	265901	268540	+	2640	2
YJL090C_id001	chrX	262674	265096	-	2423	154
YJL091C_id003	chrX	260677	262569	-	1893	96
YJL092W_id001	chrX	257239	261110	+	3872	627
YJL093C_tx0	chrX	254612	256837	-	2226	204
YJL094C_id001	chrX	251658	254487	-	2830	312
YJL095W_tx0	chrX	247230	251816	+	4587	130
YJL096W_id004	chrX	246410	247066	+	657	377
YJL097W_id001	chrX	245490	246339	+	850	589
YJL098W_id001	chrX	241374	245316	+	3943	249
YJL099W_tx0	chrX	239389	241779	+	2391	211
YJL100W_id003	chrX	236920	239167	+	2248	279
YJL101C_id001	chrX	234002	236494	-	2493	954
YJL102W_id006	chrX	231259	233875	+	2617	152
YJL103C_id001	chrX	228831	231085	-	2255	36
YJL104W_id002	chrX	226920	227937	+	1018	622
YJL105W_tx0	chrX	225030	226862	+	1833	0
YJL106W_id003	chrX	220764	223515	+	2752	68
YJL108C_id002	chrX	217474	219184	-	1711	49
YJL109C_tx0	chrX	211875	217334	-	5460	2109
YJL110C_id006	chrX	209793	211675	-	1883	114
YJL111W_id003	chrX	207801	209719	+	1919	1454
YJL112W_id001	chrX	205257	207600	+	2344	579
YJL115W_id002	chrX	195629	197228	+	1600	549
YJL116C_id005	chrX	193546	195086	-	1541	233
YJL117W_id001	chrX	192441	193808	+	1368	191
YJL118W_id004	chrX	191624	192466	+	843	123
YJL119C_id001	chrX	191159	192343	-	1185	6
YJL120W_id001	chrX	190323	191698	+	1376	2
YJL121C_id001	chrX	190308	191546	-	1239	2369
YJL122W_id006	chrX	189668	190398	+	731	1094
YJL123C_id001	chrX	187830	190308	-	2479	189
YJL124C_id001	chrX	186911	188277	-	1367	552
YJL125C_id001	chrX	185394	186731	-	1338	110
YJL126W_id001	chrX	183645	185545	+	1901	62
YJL127C_tx0	chrX	182173	184245	-	2073	1
YJL127C-B_id004	chrX	181275	182474	-	1200	1011
YJL128C_id001	chrX	177866	180324	-	2459	194
YJL129C_tx0	chrX	173474	177331	-	3858	287
YJL130C_tx0	chrX	165598	172392	-	6795	12886
YJL131C_id001	chrX	163884	165374	-	1491	54
YJL132W_id002	chrX	161892	164304	+	2413	69
YJL133C-A_id003	chrX	159410	159876	-	467	777
YJL133W_id001	chrX	160375	161704	+	1330	312
YJL134W_id001	chrX	157918	159507	+	1590	133
YJL136C_id002	chrX	156179	157287	-	1109	3755
YJL137C_id001	chrX	154673	156221	-	1549	49
YJL138C_id001	chrX	153246	154800	-	1555	2127
YJL139C_id003	chrX	150874	153085	-	2212	201
YJL140W_id001	chrX	150862	151796	+	935	612
YJL141C_tx0	chrX	147842	150415	-	2574	0
YJL142C_id001	chrX	147810	150372	-	2563	7
YJL143W_id008	chrX	147055	147976	+	922	774
YJL144W_id003	chrX	146278	146905	+	628	463
YJL145W_id002	chrX	145084	146157	+	1074	947
YJL146W_id003	chrX	143166	144923	+	1758	71
YJL147C_id008	chrX	141189	142642	-	1454	72
YJL148W_id002	chrX	140380	141690	+	1311	7925
YJL149W_id001	chrX	137343	139434	+	2092	32
YJL151C_id001	chrX	135911	136806	-	896	2121
YJL153C_tx0	chrX	134207	135958	-	1752	87
YJL154C_tx0	chrX	130976	133960	-	2985	350
YJL155C_id006	chrX	129127	130804	-	1678	213
YJL156C_id005	chrX	126463	129004	-	2542	103
YJL157C_tx0	chrX	123711	126353	-	2643	229
YJL158C_id001	chrX	121864	122990	-	1127	7445
YJL159W_id003	chrX	120262	121998	+	1737	9225
YJL160C_id001	chrX	117806	118825	-	1020	39
YJL161W_id003	chrX	116697	117941	+	1245	121
YJL162C_id001	chrX	113767	115713	-	1947	64
YJL163C_id004	chrX	111594	113413	-	1820	47
YJL164C_id004	chrX	109794	111403	-	1610	131
YJL165C_tx0	chrX	106769	109486	-	2718	251
YJL166W_id006	chrX	106332	106951	+	620	990
YJL167W_id004	chrX	104894	106201	+	1308	1782
YJL168C_id001	chrX	102016	104537	-	2522	359
YJL170C_id002	chrX	101123	101873	-	751	108
YJL171C_id004	chrX	99479	100922	-	1444	79
YJL172W_id003	chrX	97698	99612	+	1915	23
YJL173C_id001	chrX	95965	96542	-	578	1280
YJL174W_id004	chrX	94941	96221	+	1281	1316
YJL175W_id002	chrX	91763	94976	+	3214	0
YJL176C_id003	chrX	91826	94593	-	2768	625
YJL177W_id002	chrX	90695	91915	+	1221	10554
YJL178C_id003	chrX	89159	90142	-	984	817
YJL179W_id004	chrX	88730	89334	+	605	192
YJL180C_id002	chrX	87481	88627	-	1147	390
YJL181W_id004	chrX	85616	87579	+	1964	43
YJL183W_id001	chrX	83790	85425	+	1636	357
YJL184W_id003	chrX	83210	83907	+	698	131
YJL185C_id006	chrX	81903	83039	-	1137	76
YJL186W_id001	chrX	79730	82033	+	2304	337
YJL187C_id001	chrX	76700	79355	-	2656	97
YJL189W_id004	chrX	75898	76613	+	716	274
YJL190C_id001	chrX	74632	75318	-	687	15586
YJL191W_id005	chrX	73736	74853	+	1118	1513
YJL192C_id006	chrX	72562	73448	-	887	714
YJL193W_id003	chrX	71347	72727	+	1381	214
YJL194W_id002	chrX	69312	71016	+	1705	21
YJL196C_id001	chrX	67715	68976	-	1262	1057
YJL197W_id001	chrX	63766	67628	+	3863	530
YJL198W_id001	chrX	60822	63655	+	2834	1172
YJL199C_id001	chrX	59597	60549	-	953	165
YJL200C_id001	chrX	56291	58939	-	2649	695
YJL201W_id001	chrX	54294	56359	+	2066	103
YJL203W_id001	chrX	53095	54465	+	1371	91
YJL204C_tx0	chrX	50504	53176	-	2673	8
YJL205C_id001	chrX	50064	51336	-	1273	815
YJL207C_tx0	chrX	41264	47458	-	6195	322
YJL208C_id006	chrX	39910	41251	-	1342	250
YJL209W_id001	chrX	37939	40067	+	2129	226
YJL210W_id005	chrX	36690	37817	+	1128	928
YJL211C_id002	chrX	36237	37424	-	1188	1
YJL212C_id002	chrX	33610	36281	-	2672	146
YJL213W_id001	chrX	31868	33496	+	1629	8
YJL214W_tx0	chrX	26862	28721	+	1860	1
YJL215C_id002	chrX	26084	28241	-	2158	7
YJL216C_tx0	chrX	24216	26111	-	1896	45
YJL217W_id004	chrX	23032	23911	+	880	768
YJL218W_id003	chrX	21866	22711	+	846	66
YJL219W_tx0	chrX	19472	21325	+	1854	3
YJL221C_tx0	chrX	16642	18561	-	1920	4
YJL222W_tx0	chrX	11450	16249	+	4800	12
YJL223C_tx0	chrX	8651	9163	-	513	0
YJR001W_id002	chrX	436727	438741	+	2015	2762
YJR002W_id005	chrX	438835	441018	+	2184	1171
YJR003C_id002	chrX	440860	442554	-	1695	227
YJR004C_tx0	chrX	442784	444886	-	2103	96
YJR005C-A_id001	chrX	448166	448781	-	616	3
YJR005W_id004	chrX	445875	448309	+	2435	266
YJR006W_id006	chrX	449201	450769	+	1569	271
YJR007W_id002	chrX	450882	452113	+	1232	2794
YJR008W_id007	chrX	452317	453660	+	1344	265
YJR009C_id002	chrX	453545	454948	-	1404	21741
YJR010C-A_id001	chrX	454730	458592	-	3863	26
YJR010W_id004	chrX	456155	457903	+	1749	156
YJR011C_id002	chrX	458565	459654	-	1090	77
YJR013W_id002	chrX	459984	461681	+	1698	16
YJR014W_id001	chrX	461398	462775	+	1378	853
YJR015W_id001	chrX	462541	464387	+	1847	85
YJR016C_id001	chrX	464288	466272	-	1985	106
YJR017C_id002	chrX	466279	467108	-	830	745
YJR018W_id001	chrX	466488	467217	+	730	10
YJR019C_id005	chrX	467152	468316	-	1165	17
YJR020W_id001	chrX	467255	468556	+	1302	41
YJR021C_id005	chrX	468457	469644	-	1188	246
YJR022W_tx0	chrX	469759	470238	+	480	4
YJR024C_id001	chrX	470153	470980	-	828	82
YJR025C_id002	chrX	470986	471859	-	874	166
YJR031C_id002	chrX	486469	490911	-	4443	186
YJR032W_id001	chrX	491058	492491	+	1434	194
YJR033C_tx0	chrX	492253	496476	-	4224	46
YJR034W_id003	chrX	496580	497222	+	643	69
YJR035W_tx0	chrX	497330	500737	+	3408	117
YJR036C_tx0	chrX	500588	503416	-	2829	48
YJR040W_id003	chrX	507707	510154	+	2448	333
YJR041C_tx0	chrX	510114	513788	-	3675	439
YJR042W_id002	chrX	514030	516469	+	2440	225
YJR043C_id002	chrX	516292	517581	-	1290	57
YJR044C_id001	chrX	518586	519335	-	750	961
YJR045C_id001	chrX	519370	521741	-	2372	1032
YJR046W_id001	chrX	521963	523904	+	1942	250
YJR047C_id001	chrX	524798	525504	-	707	8
YJR048W_id001	chrX	526027	526838	+	812	974
YJR049C_id004	chrX	526614	528498	-	1885	167
YJR050W_id001	chrX	528638	529679	+	1042	260
YJR051W_id003	chrX	529795	531463	+	1669	1050
YJR052W_id003	chrX	532000	533825	+	1826	187
YJR053W_tx0	chrX	534002	535876	+	1875	1
YJR054W_id004	chrX	535954	537578	+	1625	129
YJR055W_id008	chrX	538762	539704	+	943	241
YJR056C_id004	chrX	541652	542703	-	1052	215
YJR057W_id002	chrX	544055	544867	+	813	411
YJR058C_id003	chrX	544675	545464	-	790	709
YJR059W_id002	chrX	545712	548367	+	2656	149
YJR060W_id001	chrX	548644	550592	+	1949	692
YJR062C_id003	chrX	552845	554863	-	2019	230
YJR063W_id002	chrX	555148	555797	+	650	1193
YJR064W_id004	chrX	555878	557750	+	1873	2048
YJR065C_id001	chrX	557510	559210	-	1701	924
YJR066W_tx0	chrX	559391	566953	+	7563	518
YJR067C_id002	chrX	566082	567477	-	1396	51
YJR068W_id002	chrX	567595	568806	+	1212	139
YJR069C_id001	chrX	568589	569450	-	862	392
YJR070C_id002	chrX	569491	570823	-	1333	1523
YJR072C_id002	chrX	570666	572165	-	1500	1857
YJR073C_id001	chrX	572261	573735	-	1475	7027
YJR074W_id003	chrX	573079	573848	+	770	1428
YJR075W_id001	chrX	573919	575444	+	1526	256
YJR076C_id004	chrX	575220	576690	-	1471	122
YJR077C_id005	chrX	577042	578251	-	1210	399
YJR078W_tx0	chrX	578835	580346	+	1512	10
YJR080C_id003	chrX	580265	581699	-	1435	246
YJR082C_id001	chrX	581709	582938	-	1230	364
YJR083C_id001	chrX	582303	583579	-	1277	1
YJR084W_id001	chrX	583690	585170	+	1481	57
YJR085C_id001	chrX	584946	585481	-	536	451
YJR086W_tx0	chrX	586043	586525	+	483	234
YJR088C_id001	chrX	586222	587702	-	1481	336
YJR089W_tx0	chrX	587693	590707	+	3015	81
YJR090C_tx0	chrX	590747	594352	-	3606	292
YJR091C_id001	chrX	594778	598406	-	3629	354
YJR092W_tx0	chrX	598710	603203	+	4494	384
YJR093C_id002	chrX	603060	604261	-	1202	240
YJR094C_id001	chrX	604397	605848	-	1452	9
YJR094W-A_id002	chrX	608273	609090	+	818	15345
YJR095W_tx0	chrX	609748	610866	+	1119	12
YJR096W_id002	chrX	611024	612124	+	1101	489
YJR097W_id002	chrX	612350	613167	+	818	56
YJR099W_id001	chrX	615494	617739	+	2246	538
YJR100C_id003	chrX	616279	617571	-	1293	681
YJR101W_id001	chrX	618114	619186	+	1073	336
YJR102C_id003	chrX	619054	620054	-	1001	210
YJR103W_id004	chrX	620678	622568	+	1891	902
YJR104C_id003	chrX	622473	623989	-	1517	24094
YJR105W_id001	chrX	623169	624649	+	1481	16747
YJR106W_tx0	chrX	624813	627140	+	2328	13
YJR107W_id006	chrX	626807	628436	+	1630	145
YJR108W_tx0	chrX	628687	629208	+	522	5
YJR109C_id001	chrX	629482	633018	-	3537	872
YJR110W_id003	chrX	633489	635823	+	2335	50
YJR111C_id001	chrX	635738	636836	-	1099	225
YJR112W_id002	chrX	636996	637788	+	793	166
YJR112W-A_id001	chrX	637753	638401	+	649	561
YJR113C_id004	chrX	638158	639393	-	1236	433
YJR115W_id002	chrX	639290	640749	+	1460	82
YJR116W_id001	chrX	640665	641856	+	1192	159
YJR117W_id001	chrX	641968	643534	+	1567	482
YJR118C_id002	chrX	643304	644139	-	836	208
YJR119C_id003	chrX	644223	646499	-	2277	68
YJR120W_tx0	chrX	647101	647601	+	501	0
YJR121W_id001	chrX	647371	649503	+	2133	1275
YJR122W_id001	chrX	649371	652035	+	2665	88
YJR123W_id002	chrX	651771	652777	+	1007	20481
YJR124C_id001	chrX	652697	654483	-	1787	197
YJR125C_id002	chrX	654567	656023	-	1457	413
YJR126C_tx0	chrX	656129	658714	-	2586	545
YJR127C_tx0	chrX	658792	663084	-	4293	975
YJR129C_id002	chrX	663693	665083	-	1391	101
YJR130C_id002	chrX	665049	667227	-	2179	172
YJR131W_id002	chrX	667608	670197	+	2590	387
YJR132W_id001	chrX	669461	672843	+	3383	235
YJR133W_id002	chrX	672842	673726	+	885	3597
YJR134C_id003	chrX	673622	675923	-	2302	225
YJR135C_id003	chrX	675829	676839	-	1011	24
YJR135W-A_id001	chrX	676951	677639	+	689	580
YJR136C_id006	chrX	677355	678728	-	1374	23
YJR137C_tx0	chrX	678832	683310	-	4479	83
YJR138W_tx0	chrX	684542	689446	+	4905	190
YJR139C_id005	chrX	689310	690636	-	1327	8630
YJR140C_tx0	chrX	690625	695721	-	5097	140
YJR141W_id002	chrX	695873	697089	+	1217	36
YJR142W_id003	chrX	697064	698363	+	1300	307
YJR143C_id001	chrX	698168	700685	-	2518	1056
YJR144W_id003	chrX	700686	701763	+	1078	639
YJR145C_id001	chrX	701930	703563	-	1634	18573
YJR147W_id001	chrX	704050	705714	+	1665	169
YJR148W_id001	chrX	705592	707187	+	1596	616
YJR150C_id001	chrX	708704	709885	-	1182	2
YJR151C_tx0	chrX	712130	715765	-	3636	76
YJR152W_id003	chrX	719385	721391	+	2007	53
YJR153W_id003	chrX	722620	724699	+	2080	19
YJR155W_id001	chrX	727026	728332	+	1307	51
YJR156C_tx0	chrX	728449	729621	-	1173	60
YJR158W_tx0	chrX	732415	734268	+	1854	0
YJR159W_tx0	chrX	736019	737242	+	1224	7
YJR160C_tx0	chrX	737883	739841	-	1959	0
YJR161C_tx0	chrX	742723	744024	-	1302	1
YKL001C_id001	chrXI	438668	439536	-	869	44
YKL002W_id001	chrXI	437300	438636	+	1337	780
YKL003C_id001	chrXI	436964	438579	-	1616	443
YKL004W_id003	chrXI	435214	436965	+	1752	2672
YKL005C_id001	chrXI	432920	435020	-	2101	520
YKL006C-A_id004	chrXI	430129	431303	-	1175	856
YKL006W_id002	chrXI	431712	432810	+	1099	20182
YKL007W_id005	chrXI	428945	430246	+	1302	811
YKL008C_id004	chrXI	427139	428760	-	1622	1040
YKL009W_id002	chrXI	426165	427084	+	920	2206
YKL010C_tx0	chrXI	421299	425900	-	4602	710
YKL011C_id005	chrXI	420066	421342	-	1277	139
YKL012W_id002	chrXI	418263	420303	+	2041	523
YKL013C_id001	chrXI	417232	418076	-	845	1198
YKL014C_tx0	chrXI	411494	416938	-	5445	822
YKL015W_tx0	chrXI	408519	411608	+	3090	274
YKL016C_id002	chrXI	407270	408085	-	816	2435
YKL017C_id002	chrXI	405079	407248	-	2170	95
YKL018C-A_id001	chrXI	403010	403935	-	926	515
YKL018W_id001	chrXI	404062	405251	+	1190	205
YKL019W_id002	chrXI	402357	403594	+	1238	588
YKL020C_tx0	chrXI	398707	402105	-	3399	213
YKL021C_tx0	chrXI	397219	398775	-	1557	505
YKL022C_tx0	chrXI	394601	397273	-	2673	278
YKL023C-A_id001	chrXI	392879	393410	-	532	0
YKL023W_id007	chrXI	393581	394707	+	1127	377
YKL024C_id001	chrXI	392365	393365	-	1001	185
YKL025C_id002	chrXI	390171	392313	-	2143	268
YKL026C_id010	chrXI	389185	389994	-	810	303
YKL027W_id003	chrXI	387399	389009	+	1611	371
YKL028W_id002	chrXI	385714	387541	+	1828	68
YKL029C_id001	chrXI	382604	384847	-	2244	18
YKL032C_tx0	chrXI	379940	381883	-	1944	227
YKL033W_tx0	chrXI	375431	378697	+	3267	36
YKL033W-A_id001	chrXI	374383	375362	+	980	1794
YKL034W_id001	chrXI	371685	374238	+	2554	243
YKL035W_id002	chrXI	369758	371556	+	1799	508
YKL036C_id002	chrXI	369201	370019	-	819	94
YKL037W_tx0	chrXI	369340	369846	+	507	2
YKL038W_tx0	chrXI	365580	369242	+	3663	274
YKL039W_id004	chrXI	362448	364452	+	2005	262
YKL040C_id004	chrXI	360120	361890	-	1771	729
YKL041W_id001	chrXI	360049	361148	+	1100	186
YKL042W_id001	chrXI	358337	359822	+	1486	123
YKL043W_id003	chrXI	356442	358014	+	1573	94
YKL044W_id001	chrXI	356018	356713	+	696	18
YKL045W_id003	chrXI	353420	355218	+	1799	113
YKL046C_id001	chrXI	351039	352890	-	1852	940
YKL047W_id001	chrXI	349415	351187	+	1773	198
YKL048C_id001	chrXI	347033	349221	-	2189	136
YKL049C_id005	chrXI	345963	346843	-	881	414
YKL050C_tx0	chrXI	342727	345645	-	2919	24
YKL051W_id003	chrXI	341172	342774	+	1603	522
YKL052C_id004	chrXI	339628	340979	-	1352	420
YKL053C-A_id001	chrXI	338974	339523	-	550	514
YKL054C_id005	chrXI	336319	338863	-	2545	1818
YKL055C_id002	chrXI	334882	336202	-	1321	0
YKL056C_id002	chrXI	334283	336128	-	1846	17324
YKL057C_id002	chrXI	330799	334024	-	3226	346
YKL058W_id001	chrXI	329898	330698	+	801	800
YKL059C_id006	chrXI	327997	329513	-	1517	114
YKL060C_id001	chrXI	325978	327509	-	1532	39478
YKL061W_id004	chrXI	325741	326394	+	654	80
YKL062W_id002	chrXI	323082	325541	+	2460	263
YKL063C_id002	chrXI	320856	322213	-	1358	180
YKL064W_tx0	chrXI	317739	320798	+	3060	455
YKL065C_id004	chrXI	316299	317303	-	1005	1293
YKL067W_id005	chrXI	314742	315568	+	827	685
YKL068W_id002	chrXI	310079	313180	+	3102	451
YKL068W-A_id001	chrXI	308995	309754	+	760	99
YKL069W_id001	chrXI	307242	308048	+	807	222
YKL070W_id001	chrXI	305913	306979	+	1067	12
YKL071W_id003	chrXI	304894	305983	+	1090	17
YKL072W_id001	chrXI	299344	302018	+	2675	71
YKL073W_id001	chrXI	296353	299166	+	2814	306
YKL074C_id002	chrXI	294501	296201	-	1701	255
YKL076C_id001	chrXI	292757	294260	-	1504	194
YKL077W_id001	chrXI	291340	292965	+	1626	566
YKL078W_id001	chrXI	288812	291156	+	2345	313
YKL079W_id003	chrXI	286526	288646	+	2121	376
