# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "A9_sample_longest_full_ORF_with_constructs.gff" "-o" "A9_counts.txt" "A9_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	A9_aln.bam
YIL047C_tx0	chrIX	264990	267848	-	2859	0
YIL047C-A_id001	chrIX	264933	267766	-	2834	4
YIL048W_id001	chrIX	261189	265017	+	3829	174
YIL049W_id003	chrIX	260143	261026	+	884	56
YIL050W_id002	chrIX	258624	259895	+	1272	157
YIL051C_id003	chrIX	257564	258322	-	759	1821
YIL052C_id005	chrIX	255938	257100	-	1163	8238
YIL053W_id001	chrIX	255096	256241	+	1146	2509
YIL055C_id001	chrIX	251964	254766	-	2803	87
YIL056W_id001	chrIX	249653	251969	+	2317	52
YIL057C_tx0	chrIX	247777	248421	-	645	6
YIL059C_id001	chrIX	245984	247463	-	1480	20
YIL060W_tx0	chrIX	246367	246951	+	585	8
YIL061C_id001	chrIX	244615	245589	-	975	20
YIL062C_id002	chrIX	243773	244500	-	728	836
YIL063C_id001	chrIX	242623	243792	-	1170	199
YIL064W_tx0	chrIX	241918	242841	+	924	359
YIL065C_id002	chrIX	241093	241814	-	722	431
YIL066C_tx0	chrIX	237974	240733	-	2760	98
YIL067C_id001	chrIX	235606	237819	-	2214	191
YIL068C_id001	chrIX	232945	235533	-	2589	281
YIL069C_id002	chrIX	231374	232600	-	1227	2922
YIL070C_id002	chrIX	230130	231167	-	1038	337
YIL071C_id002	chrIX	228351	230003	-	1653	62
YIL072W_tx0	chrIX	226577	228544	+	1968	19
YIL073C_tx0	chrIX	222812	225979	-	3168	16
YIL074C_id001	chrIX	220971	222624	-	1654	278
YIL075C_id006	chrIX	217766	220762	-	2997	1353
YIL076W_id001	chrIX	216253	217711	+	1459	293
YIL077C_id003	chrIX	214858	216490	-	1633	198
YIL078W_id001	chrIX	212451	214985	+	2535	2340
YIL079C_id001	chrIX	210807	212227	-	1421	57
YIL083C_id001	chrIX	203157	204752	-	1596	289
YIL084C_id002	chrIX	201124	203291	-	2168	18
YIL085C_id001	chrIX	200439	202713	-	2275	145
YIL087C_id002	chrIX	199552	200351	-	800	301
YIL088C_id001	chrIX	197798	199476	-	1679	257
YIL089W_id004	chrIX	195569	196687	+	1119	11
YIL090W_id004	chrIX	193418	195398	+	1981	129
YIL091C_id003	chrIX	190946	193250	-	2305	111
YIL092W_id002	chrIX	188971	191066	+	2096	37
YIL093C_id005	chrIX	187855	188893	-	1039	56
YIL094C_id002	chrIX	185969	187697	-	1729	954
YIL095W_id001	chrIX	183768	186498	+	2731	74
YIL096C_id003	chrIX	181965	183165	-	1201	65
YIL097W_id002	chrIX	180401	182124	+	1724	45
YIL098C_id004	chrIX	179678	180320	-	643	336
YIL099W_tx0	chrIX	177979	179778	+	1800	40
YIL101C_tx0	chrIX	175182	177275	-	2094	97
YIL102C-A_id003	chrIX	172179	173647	-	1469	75
YIL103W_id002	chrIX	171678	173163	+	1486	124
YIL104C_id001	chrIX	169883	171562	-	1680	68
YIL105C_id003	chrIX	167420	169773	-	2354	149
YIL106W_id002	chrIX	166301	167615	+	1315	346
YIL107C_id002	chrIX	163026	165939	-	2914	210
YIL108W_id001	chrIX	160717	163162	+	2446	630
YIL109C_id002	chrIX	157206	160247	-	3042	730
YIL110W_id002	chrIX	156014	157460	+	1447	24
YIL111W_id006	chrIX	154814	155799	+	986	523
YIL112W_id003	chrIX	151554	154976	+	3423	155
YIL113W_id003	chrIX	150527	151537	+	1011	78
YIL114C_id001	chrIX	148978	150045	-	1068	90
YIL115C_id001	chrIX	144266	148841	-	4576	485
YIL116W_id002	chrIX	142894	144109	+	1216	19
YIL117C_id003	chrIX	140517	141754	-	1238	126
YIL118W_id002	chrIX	139591	140618	+	1028	131
YIL119C_id001	chrIX	136359	138095	-	1737	183
YIL120W_tx0	chrIX	134392	136233	+	1842	41
YIL121W_id001	chrIX	132225	134349	+	2125	209
YIL122W_id005	chrIX	130323	131821	+	1499	89
YIL123W_id002	chrIX	127427	129918	+	2492	1371
YIL124W_id003	chrIX	126162	127484	+	1323	397
YIL125W_tx0	chrIX	122664	125858	+	3195	260
YIL126W_id001	chrIX	117922	122208	+	4287	323
YIL127C_id003	chrIX	116360	117668	-	1309	228
YIL128W_tx0	chrIX	113781	117029	+	3249	138
YIL129C_tx0	chrIX	105982	113262	-	7281	211
YIL130W_tx0	chrIX	102757	105801	+	3045	20
YIL131C_id002	chrIX	100546	102290	-	1745	27
YIL132C_id001	chrIX	99467	100711	-	1245	32
YIL133C_id003	chrIX	98299	99477	-	1179	5824
YIL134C-A_id001	chrIX	96351	97145	-	795	5
YIL134W_id003	chrIX	97110	98401	+	1292	403
YIL135C_id001	chrIX	94910	96597	-	1688	226
YIL136W_id020	chrIX	93556	94899	+	1344	1286
YIL137C_id002	chrIX	89845	92837	-	2993	315
YIL138C_id002	chrIX	88452	89734	-	1283	380
YIL139C_id003	chrIX	87857	88937	-	1081	31
YIL140W_id001	chrIX	85145	87961	+	2817	174
YIL142W_id003	chrIX	83275	85069	+	1795	386
YIL143C_tx0	chrIX	80385	83066	-	2682	262
YIL144W_tx0	chrIX	78049	80274	+	2226	95
YIL145C_id001	chrIX	75809	77327	-	1519	347
YIL146C_id001	chrIX	73969	76139	-	2171	47
YIL147C_tx0	chrIX	69666	73478	-	3813	127
YIL148W_id001	chrIX	68143	69595	+	1453	9546
YIL149C_tx0	chrIX	62903	68092	-	5190	407
YIL150C_tx0	chrIX	60888	62753	-	1866	31
YIL152W_id001	chrIX	56472	57405	+	934	55
YIL153W_id003	chrIX	55165	56434	+	1270	97
YIL154C_id002	chrIX	53694	55046	-	1353	274
YIL155C_id011	chrIX	51419	53761	-	2343	171
YIL156W_tx0	chrIX	48066	51431	+	3366	129
YIL156W-B_id001	chrIX	47673	48190	+	518	343
YIL157C_id001	chrIX	46697	47576	-	880	461
YIL158W_id002	chrIX	46143	46924	+	782	280
YIL159W_tx0	chrIX	41800	46077	+	4278	54
YIL160C_tx0	chrIX	40066	41469	-	1404	21
YIL161W_id003	chrIX	39423	40232	+	810	149
YIL162W_id007	chrIX	37346	39203	+	1858	160
YIL164C_tx0	chrIX	33962	34711	-	750	4
YIL165C_id001	chrIX	33451	34280	-	830	147
YIL169C_id001	chrIX	22843	26146	-	3304	3
YIL172C_tx0	chrIX	16659	18578	-	1920	0
YIL173W_tx0	chrIX	11467	16266	+	4800	3
YIR001C_id004	chrIX	355810	356960	-	1151	41
YIR002C_tx0	chrIX	357290	360421	-	3132	212
YIR003W_id003	chrIX	360747	362994	+	2248	111
YIR004W_id002	chrIX	363181	364680	+	1500	196
YIR005W_id001	chrIX	364650	365411	+	762	24
YIR006C_tx0	chrIX	365341	369933	-	4593	432
YIR007W_id002	chrIX	370702	373106	+	2405	38
YIR008C_id001	chrIX	372684	374333	-	1650	72
YIR009W_id001	chrIX	373907	375310	+	1404	51
YIR010W_id001	chrIX	375340	377268	+	1929	103
YIR011C_id001	chrIX	377177	378280	-	1104	79
YIR012W_id003	chrIX	378464	379935	+	1472	338
YIR013C_id001	chrIX	379797	380841	-	1045	1
YIR015W_tx0	chrIX	381923	382507	+	585	1
YIR016W_id001	chrIX	382178	383501	+	1324	87
YIR017C_id001	chrIX	383348	384377	-	1030	81
YIR018C-A_id001	chrIX	385345	386485	-	1141	65
YIR018W_id001	chrIX	384592	385866	+	1275	34
YIR019C_tx0	chrIX	389447	393700	-	4254	41
YIR020C_id002	chrIX	393608	396980	-	3373	18
YIR021W_id001	chrIX	397221	398485	+	1265	89
YIR022W_id002	chrIX	398725	399593	+	869	1210
YIR023W_tx0	chrIX	399752	402814	+	3063	36
YIR024C_id001	chrIX	402645	403543	-	899	50
YIR025W_id003	chrIX	403615	404915	+	1301	33
YIR026C_id001	chrIX	404617	405996	-	1380	101
YIR027C_tx0	chrIX	406135	407667	-	1533	7
YIR028W_tx0	chrIX	408443	410500	+	2058	13
YIR029W_id001	chrIX	410653	412046	+	1394	56
YIR030C_id010	chrIX	411982	412822	-	841	34
YIR031C_id005	chrIX	412950	414820	-	1871	32
YIR032C_id001	chrIX	414883	415679	-	797	29
YIR033W_id002	chrIX	416068	419565	+	3498	304
YIR034C_id001	chrIX	419444	420774	-	1331	421
YIR035C_id004	chrIX	420946	422319	-	1374	674
YIR036C_id002	chrIX	421810	422912	-	1103	3
YIR037W_id001	chrIX	423049	423850	+	802	1354
YIR038C_id001	chrIX	423687	425265	-	1579	531
YIR039C_id001	chrIX	430339	432364	-	2026	129
YIR041W_id001	chrIX	432511	434436	+	1926	7
YIR042C_id001	chrIX	434894	436253	-	1360	34
YJL001W_id001	chrX	434798	436040	+	1243	1404
YJL002C_id004	chrX	433110	434731	-	1622	399
YJL003W_id001	chrX	432417	433278	+	862	118
YJL004C_id010	chrX	431283	432228	-	946	80
YJL005W_tx0	chrX	425132	431362	+	6231	313
YJL006C_id005	chrX	423085	424184	-	1100	37
YJL008C_id002	chrX	419718	421706	-	1989	522
YJL010C_id001	chrX	417421	419596	-	2176	106
YJL011C_id001	chrX	413875	414821	-	947	78
YJL012C_id001	chrX	411163	413492	-	2330	1039
YJL013C_tx0	chrX	409368	411065	-	1698	119
YJL014W_id003	chrX	407516	409471	+	1956	1167
YJL016W_id002	chrX	405314	407389	+	2076	234
YJL019W_id001	chrX	402781	405523	+	2743	61
YJL020C_tx0	chrX	398812	402435	-	3624	983
YJL022W_id001	chrX	397955	398883	+	929	12
YJL023C_id005	chrX	397198	398415	-	1218	37
YJL024C_id006	chrX	395539	396621	-	1083	129
YJL025W_id001	chrX	393887	395801	+	1915	35
YJL026W_id002	chrX	392210	393743	+	1534	453
YJL027C_id001	chrX	391767	392725	-	959	4
YJL028W_tx0	chrX	391286	391771	+	486	0
YJL029C_id002	chrX	388285	390932	-	2648	143
YJL030W_id004	chrX	387397	388260	+	864	138
YJL031C_id004	chrX	386264	387514	-	1251	137
YJL033W_id003	chrX	383801	386230	+	2430	229
YJL034W_id001	chrX	381289	383764	+	2476	1170
YJL035C_id002	chrX	380098	381054	-	957	48
YJL036W_id001	chrX	378698	380366	+	1669	173
YJL037W_tx0	chrX	376637	377461	+	825	107
YJL038C_id001	chrX	374957	375860	-	904	1
YJL039C_tx0	chrX	368623	373824	-	5202	103
YJL041W_id004	chrX	365723	368496	+	2774	225
YJL042W_id002	chrX	361181	365598	+	4418	673
YJL043W_id001	chrX	360060	361239	+	1180	4
YJL044C_id001	chrX	357892	359725	-	1834	199
YJL045W_tx0	chrX	355999	358053	+	2055	12
YJL046W_id003	chrX	352383	353905	+	1523	85
YJL047C_tx0	chrX	349455	352133	-	2679	88
YJL047C-A_id001	chrX	348573	349372	-	800	51
YJL048C_id001	chrX	347194	348729	-	1536	90
YJL049W_id002	chrX	345950	347414	+	1465	28
YJL050W_id001	chrX	342474	345836	+	3363	709
YJL051W_id001	chrX	339712	342470	+	2759	70
YJL052W_id004	chrX	338157	339406	+	1250	11810
YJL053W_id005	chrX	335828	337214	+	1387	235
YJL054W_id001	chrX	334222	335881	+	1660	141
YJL055W_id001	chrX	332954	334147	+	1194	684
YJL056C_tx0	chrX	330306	333098	-	2793	109
YJL057C_id003	chrX	328061	330196	-	2136	160
YJL058C_id008	chrX	326212	327906	-	1695	14
YJL059W_id002	chrX	324909	326275	+	1367	138
YJL060W_id001	chrX	323327	324848	+	1522	493
YJL061W_id009	chrX	319968	322441	+	2474	177
YJL062W_id001	chrX	317235	319865	+	2631	349
YJL062W-A_id001	chrX	316682	317272	+	591	327
YJL063C_id001	chrX	315680	316827	-	1148	1
YJL065C_id001	chrX	314939	316326	-	1388	89
YJL066C_id005	chrX	313832	314910	-	1079	51
YJL068C_id001	chrX	312774	313979	-	1206	452
YJL069C_id002	chrX	310833	312747	-	1915	105
YJL070C_id003	chrX	307889	310683	-	2795	224
YJL071W_id002	chrX	306039	307975	+	1937	80
YJL072C_id004	chrX	304627	305915	-	1289	205
YJL073W_id001	chrX	303061	305205	+	2145	52
YJL074C_tx0	chrX	299032	302874	-	3843	80
YJL076W_id002	chrX	295208	298985	+	3778	330
YJL077C_tx0	chrX	294541	295086	-	546	0
YJL077W-A_id001	chrX	294142	295051	+	910	181
YJL077W-B_id004	chrX	292044	294320	+	2277	27
YJL078C_id004	chrX	290970	294062	-	3093	150
YJL079C_id002	chrX	289691	291056	-	1366	2114
YJL080C_id003	chrX	285449	289412	-	3964	2453
YJL081C_id001	chrX	283397	285294	-	1898	331
YJL082W_id001	chrX	281069	283598	+	2530	505
YJL083W_id001	chrX	278337	281109	+	2773	87
YJL084C_id002	chrX	274717	278115	-	3399	244
YJL085W_tx0	chrX	272802	274823	+	2022	40
YJL087C_id001	chrX	269795	272610	-	2816	43
YJL088W_id001	chrX	268777	270047	+	1271	64
YJL089W_tx0	chrX	265901	268540	+	2640	1
YJL090C_id001	chrX	262674	265096	-	2423	37
YJL091C_id003	chrX	260677	262569	-	1893	154
YJL092W_id001	chrX	257239	261110	+	3872	253
YJL093C_tx0	chrX	254612	256837	-	2226	87
YJL094C_id001	chrX	251658	254487	-	2830	177
YJL095W_tx0	chrX	247230	251816	+	4587	64
YJL096W_id004	chrX	246410	247066	+	657	141
YJL097W_id001	chrX	245490	246339	+	850	383
YJL098W_id001	chrX	241374	245316	+	3943	146
YJL099W_tx0	chrX	239389	241779	+	2391	47
YJL100W_id003	chrX	236920	239167	+	2248	113
YJL101C_id001	chrX	234002	236494	-	2493	473
YJL102W_id006	chrX	231259	233875	+	2617	83
YJL103C_id001	chrX	228831	231085	-	2255	54
YJL104W_id002	chrX	226920	227937	+	1018	174
YJL105W_tx0	chrX	225030	226862	+	1833	1
YJL106W_id003	chrX	220764	223515	+	2752	8
YJL108C_id002	chrX	217474	219184	-	1711	39
YJL109C_tx0	chrX	211875	217334	-	5460	623
YJL110C_id006	chrX	209793	211675	-	1883	59
YJL111W_id003	chrX	207801	209719	+	1919	516
YJL112W_id001	chrX	205257	207600	+	2344	161
YJL115W_id002	chrX	195629	197228	+	1600	212
YJL116C_id005	chrX	193546	195086	-	1541	137
YJL117W_id001	chrX	192441	193808	+	1368	197
YJL118W_id004	chrX	191624	192466	+	843	36
YJL119C_id001	chrX	191159	192343	-	1185	4
YJL120W_id001	chrX	190323	191698	+	1376	0
YJL121C_id001	chrX	190308	191546	-	1239	1139
YJL122W_id006	chrX	189668	190398	+	731	115
YJL123C_id001	chrX	187830	190308	-	2479	165
YJL124C_id001	chrX	186911	188277	-	1367	294
YJL125C_id001	chrX	185394	186731	-	1338	71
YJL126W_id001	chrX	183645	185545	+	1901	58
YJL127C_tx0	chrX	182173	184245	-	2073	18
YJL127C-B_id004	chrX	181275	182474	-	1200	287
YJL128C_id001	chrX	177866	180324	-	2459	118
YJL129C_tx0	chrX	173474	177331	-	3858	186
YJL130C_tx0	chrX	165598	172392	-	6795	8724
YJL131C_id001	chrX	163884	165374	-	1491	76
YJL132W_id002	chrX	161892	164304	+	2413	34
YJL133C-A_id003	chrX	159410	159876	-	467	1538
YJL133W_id001	chrX	160375	161704	+	1330	167
YJL134W_id001	chrX	157918	159507	+	1590	127
YJL136C_id002	chrX	156179	157287	-	1109	3426
YJL137C_id001	chrX	154673	156221	-	1549	32
YJL138C_id001	chrX	153246	154800	-	1555	2071
YJL139C_id003	chrX	150874	153085	-	2212	97
YJL140W_id001	chrX	150862	151796	+	935	416
YJL141C_tx0	chrX	147842	150415	-	2574	0
YJL142C_id001	chrX	147810	150372	-	2563	0
YJL143W_id008	chrX	147055	147976	+	922	370
YJL144W_id003	chrX	146278	146905	+	628	257
YJL145W_id002	chrX	145084	146157	+	1074	353
YJL146W_id003	chrX	143166	144923	+	1758	61
YJL147C_id008	chrX	141189	142642	-	1454	16
YJL148W_id002	chrX	140380	141690	+	1311	1496
YJL149W_id001	chrX	137343	139434	+	2092	44
YJL151C_id001	chrX	135911	136806	-	896	1471
YJL153C_tx0	chrX	134207	135958	-	1752	73
YJL154C_tx0	chrX	130976	133960	-	2985	167
YJL155C_id006	chrX	129127	130804	-	1678	150
YJL156C_id005	chrX	126463	129004	-	2542	99
YJL157C_tx0	chrX	123711	126353	-	2643	204
YJL158C_id001	chrX	121864	122990	-	1127	5864
YJL159W_id003	chrX	120262	121998	+	1737	7226
YJL160C_id001	chrX	117806	118825	-	1020	43
YJL161W_id003	chrX	116697	117941	+	1245	140
YJL162C_id001	chrX	113767	115713	-	1947	36
YJL163C_id004	chrX	111594	113413	-	1820	75
YJL164C_id004	chrX	109794	111403	-	1610	279
YJL165C_tx0	chrX	106769	109486	-	2718	177
YJL166W_id006	chrX	106332	106951	+	620	1142
YJL167W_id004	chrX	104894	106201	+	1308	1021
YJL168C_id001	chrX	102016	104537	-	2522	179
YJL170C_id002	chrX	101123	101873	-	751	77
YJL171C_id004	chrX	99479	100922	-	1444	256
YJL172W_id003	chrX	97698	99612	+	1915	35
YJL173C_id001	chrX	95965	96542	-	578	622
YJL174W_id004	chrX	94941	96221	+	1281	507
YJL175W_id002	chrX	91763	94976	+	3214	0
YJL176C_id003	chrX	91826	94593	-	2768	443
YJL177W_id002	chrX	90695	91915	+	1221	4230
YJL178C_id003	chrX	89159	90142	-	984	420
YJL179W_id004	chrX	88730	89334	+	605	108
YJL180C_id002	chrX	87481	88627	-	1147	226
YJL181W_id004	chrX	85616	87579	+	1964	29
YJL183W_id001	chrX	83790	85425	+	1636	267
YJL184W_id003	chrX	83210	83907	+	698	26
YJL185C_id006	chrX	81903	83039	-	1137	33
YJL186W_id001	chrX	79730	82033	+	2304	273
YJL187C_id001	chrX	76700	79355	-	2656	64
YJL189W_id004	chrX	75898	76613	+	716	286
YJL190C_id001	chrX	74632	75318	-	687	7464
YJL191W_id005	chrX	73736	74853	+	1118	454
YJL192C_id006	chrX	72562	73448	-	887	564
YJL193W_id003	chrX	71347	72727	+	1381	86
YJL194W_id002	chrX	69312	71016	+	1705	22
YJL196C_id001	chrX	67715	68976	-	1262	981
YJL197W_id001	chrX	63766	67628	+	3863	374
YJL198W_id001	chrX	60822	63655	+	2834	271
YJL199C_id001	chrX	59597	60549	-	953	174
YJL200C_id001	chrX	56291	58939	-	2649	257
YJL201W_id001	chrX	54294	56359	+	2066	68
YJL203W_id001	chrX	53095	54465	+	1371	61
YJL204C_tx0	chrX	50504	53176	-	2673	6
YJL205C_id001	chrX	50064	51336	-	1273	239
YJL207C_tx0	chrX	41264	47458	-	6195	375
YJL208C_id006	chrX	39910	41251	-	1342	49
YJL209W_id001	chrX	37939	40067	+	2129	46
YJL210W_id005	chrX	36690	37817	+	1128	499
YJL211C_id002	chrX	36237	37424	-	1188	0
YJL212C_id002	chrX	33610	36281	-	2672	368
YJL213W_id001	chrX	31868	33496	+	1629	14
YJL214W_tx0	chrX	26862	28721	+	1860	0
YJL215C_id002	chrX	26084	28241	-	2158	9
YJL216C_tx0	chrX	24216	26111	-	1896	16
YJL217W_id004	chrX	23032	23911	+	880	321
YJL218W_id003	chrX	21866	22711	+	846	37
YJL219W_tx0	chrX	19472	21325	+	1854	2
YJL221C_tx0	chrX	16642	18561	-	1920	1
YJL222W_tx0	chrX	11450	16249	+	4800	9
YJL223C_tx0	chrX	8651	9163	-	513	0
YJR001W_id002	chrX	436727	438741	+	2015	957
YJR002W_id005	chrX	438835	441018	+	2184	426
YJR003C_id002	chrX	440860	442554	-	1695	65
YJR004C_tx0	chrX	442784	444886	-	2103	63
YJR005C-A_id001	chrX	448166	448781	-	616	2
YJR005W_id004	chrX	445875	448309	+	2435	116
YJR006W_id006	chrX	449201	450769	+	1569	117
YJR007W_id002	chrX	450882	452113	+	1232	1222
YJR008W_id007	chrX	452317	453660	+	1344	252
YJR009C_id002	chrX	453545	454948	-	1404	21341
YJR010C-A_id001	chrX	454730	458592	-	3863	10
YJR010W_id004	chrX	456155	457903	+	1749	184
YJR011C_id002	chrX	458565	459654	-	1090	24
YJR013W_id002	chrX	459984	461681	+	1698	7
YJR014W_id001	chrX	461398	462775	+	1378	646
YJR015W_id001	chrX	462541	464387	+	1847	60
YJR016C_id001	chrX	464288	466272	-	1985	107
YJR017C_id002	chrX	466279	467108	-	830	512
YJR018W_id001	chrX	466488	467217	+	730	6
YJR019C_id005	chrX	467152	468316	-	1165	51
YJR020W_id001	chrX	467255	468556	+	1302	20
YJR021C_id005	chrX	468457	469644	-	1188	109
YJR022W_tx0	chrX	469759	470238	+	480	0
YJR024C_id001	chrX	470153	470980	-	828	79
YJR025C_id002	chrX	470986	471859	-	874	251
YJR031C_id002	chrX	486469	490911	-	4443	109
YJR032W_id001	chrX	491058	492491	+	1434	79
YJR033C_tx0	chrX	492253	496476	-	4224	94
YJR034W_id003	chrX	496580	497222	+	643	74
YJR035W_tx0	chrX	497330	500737	+	3408	100
YJR036C_tx0	chrX	500588	503416	-	2829	84
YJR040W_id003	chrX	507707	510154	+	2448	269
YJR041C_tx0	chrX	510114	513788	-	3675	94
YJR042W_id002	chrX	514030	516469	+	2440	108
YJR043C_id002	chrX	516292	517581	-	1290	29
YJR044C_id001	chrX	518586	519335	-	750	567
YJR045C_id001	chrX	519370	521741	-	2372	781
YJR046W_id001	chrX	521963	523904	+	1942	80
YJR047C_id001	chrX	524798	525504	-	707	42
YJR048W_id001	chrX	526027	526838	+	812	448
YJR049C_id004	chrX	526614	528498	-	1885	203
YJR050W_id001	chrX	528638	529679	+	1042	127
YJR051W_id003	chrX	529795	531463	+	1669	537
YJR052W_id003	chrX	532000	533825	+	1826	100
YJR053W_tx0	chrX	534002	535876	+	1875	4
YJR054W_id004	chrX	535954	537578	+	1625	78
YJR055W_id008	chrX	538762	539704	+	943	31
YJR056C_id004	chrX	541652	542703	-	1052	51
YJR057W_id002	chrX	544055	544867	+	813	197
YJR058C_id003	chrX	544675	545464	-	790	287
YJR059W_id002	chrX	545712	548367	+	2656	397
YJR060W_id001	chrX	548644	550592	+	1949	196
YJR062C_id003	chrX	552845	554863	-	2019	206
YJR063W_id002	chrX	555148	555797	+	650	214
YJR064W_id004	chrX	555878	557750	+	1873	918
YJR065C_id001	chrX	557510	559210	-	1701	653
YJR066W_tx0	chrX	559391	566953	+	7563	360
YJR067C_id002	chrX	566082	567477	-	1396	27
YJR068W_id002	chrX	567595	568806	+	1212	110
YJR069C_id001	chrX	568589	569450	-	862	206
YJR070C_id002	chrX	569491	570823	-	1333	305
YJR072C_id002	chrX	570666	572165	-	1500	468
YJR073C_id001	chrX	572261	573735	-	1475	3647
YJR074W_id003	chrX	573079	573848	+	770	402
YJR075W_id001	chrX	573919	575444	+	1526	143
YJR076C_id004	chrX	575220	576690	-	1471	165
YJR077C_id005	chrX	577042	578251	-	1210	332
YJR078W_tx0	chrX	578835	580346	+	1512	20
YJR080C_id003	chrX	580265	581699	-	1435	101
YJR082C_id001	chrX	581709	582938	-	1230	174
YJR083C_id001	chrX	582303	583579	-	1277	0
YJR084W_id001	chrX	583690	585170	+	1481	71
YJR085C_id001	chrX	584946	585481	-	536	623
YJR086W_tx0	chrX	586043	586525	+	483	163
YJR088C_id001	chrX	586222	587702	-	1481	168
YJR089W_tx0	chrX	587693	590707	+	3015	92
YJR090C_tx0	chrX	590747	594352	-	3606	108
YJR091C_id001	chrX	594778	598406	-	3629	199
YJR092W_tx0	chrX	598710	603203	+	4494	233
YJR093C_id002	chrX	603060	604261	-	1202	96
YJR094C_id001	chrX	604397	605848	-	1452	11
YJR094W-A_id002	chrX	608273	609090	+	818	5724
YJR095W_tx0	chrX	609748	610866	+	1119	6
YJR096W_id002	chrX	611024	612124	+	1101	418
YJR097W_id002	chrX	612350	613167	+	818	18
YJR099W_id001	chrX	615494	617739	+	2246	269
YJR100C_id003	chrX	616279	617571	-	1293	278
YJR101W_id001	chrX	618114	619186	+	1073	202
YJR102C_id003	chrX	619054	620054	-	1001	160
YJR103W_id004	chrX	620678	622568	+	1891	483
YJR104C_id003	chrX	622473	623989	-	1517	10130
YJR105W_id001	chrX	623169	624649	+	1481	7026
YJR106W_tx0	chrX	624813	627140	+	2328	7
YJR107W_id006	chrX	626807	628436	+	1630	79
YJR108W_tx0	chrX	628687	629208	+	522	1
YJR109C_id001	chrX	629482	633018	-	3537	925
YJR110W_id003	chrX	633489	635823	+	2335	109
YJR111C_id001	chrX	635738	636836	-	1099	246
YJR112W_id002	chrX	636996	637788	+	793	77
YJR112W-A_id001	chrX	637753	638401	+	649	218
YJR113C_id004	chrX	638158	639393	-	1236	165
YJR115W_id002	chrX	639290	640749	+	1460	66
YJR116W_id001	chrX	640665	641856	+	1192	67
YJR117W_id001	chrX	641968	643534	+	1567	281
YJR118C_id002	chrX	643304	644139	-	836	210
YJR119C_id003	chrX	644223	646499	-	2277	42
YJR120W_tx0	chrX	647101	647601	+	501	0
YJR121W_id001	chrX	647371	649503	+	2133	1253
YJR122W_id001	chrX	649371	652035	+	2665	42
YJR123W_id002	chrX	651771	652777	+	1007	11987
YJR124C_id001	chrX	652697	654483	-	1787	47
YJR125C_id002	chrX	654567	656023	-	1457	208
YJR126C_tx0	chrX	656129	658714	-	2586	404
YJR127C_tx0	chrX	658792	663084	-	4293	314
YJR129C_id002	chrX	663693	665083	-	1391	21
YJR130C_id002	chrX	665049	667227	-	2179	157
YJR131W_id002	chrX	667608	670197	+	2590	183
YJR132W_id001	chrX	669461	672843	+	3383	56
YJR133W_id002	chrX	672842	673726	+	885	575
YJR134C_id003	chrX	673622	675923	-	2302	277
YJR135C_id003	chrX	675829	676839	-	1011	11
YJR135W-A_id001	chrX	676951	677639	+	689	715
YJR136C_id006	chrX	677355	678728	-	1374	20
YJR137C_tx0	chrX	678832	683310	-	4479	253
YJR138W_tx0	chrX	684542	689446	+	4905	158
YJR139C_id005	chrX	689310	690636	-	1327	4878
YJR140C_tx0	chrX	690625	695721	-	5097	49
YJR141W_id002	chrX	695873	697089	+	1217	15
YJR142W_id003	chrX	697064	698363	+	1300	167
YJR143C_id001	chrX	698168	700685	-	2518	1004
YJR144W_id003	chrX	700686	701763	+	1078	141
YJR145C_id001	chrX	701930	703563	-	1634	10515
YJR147W_id001	chrX	704050	705714	+	1665	42
YJR148W_id001	chrX	705592	707187	+	1596	472
YJR150C_id001	chrX	708704	709885	-	1182	12
YJR151C_tx0	chrX	712130	715765	-	3636	35
YJR152W_id003	chrX	719385	721391	+	2007	38
YJR153W_id003	chrX	722620	724699	+	2080	5
YJR155W_id001	chrX	727026	728332	+	1307	76
YJR156C_tx0	chrX	728449	729621	-	1173	24
YJR158W_tx0	chrX	732415	734268	+	1854	0
YJR159W_tx0	chrX	736019	737242	+	1224	1
YJR160C_tx0	chrX	737883	739841	-	1959	0
YJR161C_tx0	chrX	742723	744024	-	1302	1
YKL001C_id001	chrXI	438668	439536	-	869	95
YKL002W_id001	chrXI	437300	438636	+	1337	639
YKL003C_id001	chrXI	436964	438579	-	1616	119
YKL004W_id003	chrXI	435214	436965	+	1752	1516
YKL005C_id001	chrXI	432920	435020	-	2101	245
YKL006C-A_id004	chrXI	430129	431303	-	1175	398
YKL006W_id002	chrXI	431712	432810	+	1099	11166
YKL007W_id005	chrXI	428945	430246	+	1302	583
YKL008C_id004	chrXI	427139	428760	-	1622	597
YKL009W_id002	chrXI	426165	427084	+	920	402
YKL010C_tx0	chrXI	421299	425900	-	4602	261
YKL011C_id005	chrXI	420066	421342	-	1277	47
YKL012W_id002	chrXI	418263	420303	+	2041	297
YKL013C_id001	chrXI	417232	418076	-	845	1072
YKL014C_tx0	chrXI	411494	416938	-	5445	318
YKL015W_tx0	chrXI	408519	411608	+	3090	134
YKL016C_id002	chrXI	407270	408085	-	816	1452
YKL017C_id002	chrXI	405079	407248	-	2170	81
