# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "WD_C7_sample_longest_full_ORF_with_constructs.gff" "-o" "WD_C7_counts.txt" "WD_C7_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	WD_C7_aln.bam
YIL033C_id001	chrIX	290228	291962	-	1735	765
YIL034C_id002	chrIX	288845	290142	-	1298	571
YIL035C_id001	chrIX	287154	289021	-	1868	441
YIL036W_id002	chrIX	285498	287598	+	2101	451
YIL037C_tx0	chrIX	282904	285024	-	2121	2
YIL038C_tx0	chrIX	280017	282677	-	2661	123
YIL039W_id001	chrIX	278249	280077	+	1829	929
YIL040W_id003	chrIX	277714	278278	+	565	684
YIL041W_id001	chrIX	276503	277718	+	1216	2137
YIL042C_id001	chrIX	274975	276366	-	1392	115
YIL043C_id001	chrIX	273919	274987	-	1069	3726
YIL044C_id001	chrIX	272776	273933	-	1158	55
YIL045W_id011	chrIX	271075	272920	+	1846	83
YIL046W_id001	chrIX	268575	270723	+	2149	496
YIL046W-A_id001	chrIX	267812	268474	+	663	42
YIL047C_tx0	chrIX	264990	267848	-	2859	0
YIL047C-A_id001	chrIX	264933	267766	-	2834	18
YIL048W_id001	chrIX	261189	265017	+	3829	151
YIL049W_id003	chrIX	260143	261026	+	884	110
YIL050W_id002	chrIX	258624	259895	+	1272	271
YIL051C_id003	chrIX	257564	258322	-	759	4001
YIL052C_id005	chrIX	255938	257100	-	1163	12670
YIL053W_id001	chrIX	255096	256241	+	1146	1125
YIL055C_id001	chrIX	251964	254766	-	2803	43
YIL056W_id001	chrIX	249653	251969	+	2317	159
YIL057C_tx0	chrIX	247777	248421	-	645	7
YIL059C_id001	chrIX	245984	247463	-	1480	20
YIL060W_tx0	chrIX	246367	246951	+	585	2
YIL061C_id001	chrIX	244615	245589	-	975	69
YIL062C_id002	chrIX	243773	244500	-	728	1663
YIL063C_id001	chrIX	242623	243792	-	1170	279
YIL064W_tx0	chrIX	241918	242841	+	924	2804
YIL065C_id002	chrIX	241093	241814	-	722	1564
YIL066C_tx0	chrIX	237974	240733	-	2760	100
YIL067C_id001	chrIX	235606	237819	-	2214	449
YIL068C_id001	chrIX	232945	235533	-	2589	534
YIL069C_id002	chrIX	231374	232600	-	1227	4447
YIL070C_id002	chrIX	230130	231167	-	1038	359
YIL071C_id002	chrIX	228351	230003	-	1653	79
YIL072W_tx0	chrIX	226577	228544	+	1968	8
YIL073C_tx0	chrIX	222812	225979	-	3168	91
YIL074C_id001	chrIX	220971	222624	-	1654	130
YIL075C_id006	chrIX	217766	220762	-	2997	2128
YIL076W_id001	chrIX	216253	217711	+	1459	582
YIL077C_id003	chrIX	214858	216490	-	1633	435
YIL078W_id001	chrIX	212451	214985	+	2535	3607
YIL079C_id001	chrIX	210807	212227	-	1421	222
YIL083C_id001	chrIX	203157	204752	-	1596	349
YIL084C_id002	chrIX	201124	203291	-	2168	11
YIL085C_id001	chrIX	200439	202713	-	2275	330
YIL087C_id002	chrIX	199552	200351	-	800	457
YIL088C_id001	chrIX	197798	199476	-	1679	437
YIL089W_id004	chrIX	195569	196687	+	1119	21
YIL090W_id004	chrIX	193418	195398	+	1981	142
YIL091C_id003	chrIX	190946	193250	-	2305	896
YIL092W_id002	chrIX	188971	191066	+	2096	92
YIL093C_id005	chrIX	187855	188893	-	1039	160
YIL094C_id002	chrIX	185969	187697	-	1729	1562
YIL095W_id001	chrIX	183768	186498	+	2731	134
YIL096C_id003	chrIX	181965	183165	-	1201	353
YIL097W_id002	chrIX	180401	182124	+	1724	31
YIL098C_id004	chrIX	179678	180320	-	643	536
YIL099W_tx0	chrIX	177979	179778	+	1800	21
YIL101C_tx0	chrIX	175182	177275	-	2094	35
YIL102C-A_id003	chrIX	172179	173647	-	1469	207
YIL103W_id002	chrIX	171678	173163	+	1486	906
YIL104C_id001	chrIX	169883	171562	-	1680	185
YIL105C_id003	chrIX	167420	169773	-	2354	145
YIL106W_id002	chrIX	166301	167615	+	1315	657
YIL107C_id002	chrIX	163026	165939	-	2914	112
YIL108W_id001	chrIX	160717	163162	+	2446	447
YIL109C_id002	chrIX	157206	160247	-	3042	1450
YIL110W_id002	chrIX	156014	157460	+	1447	110
YIL111W_id006	chrIX	154814	155799	+	986	479
YIL112W_id003	chrIX	151554	154976	+	3423	126
YIL113W_id003	chrIX	150527	151537	+	1011	29
YIL114C_id001	chrIX	148978	150045	-	1068	65
YIL115C_id001	chrIX	144266	148841	-	4576	944
YIL116W_id002	chrIX	142894	144109	+	1216	16
YIL117C_id003	chrIX	140517	141754	-	1238	145
YIL118W_id002	chrIX	139591	140618	+	1028	98
YIL119C_id001	chrIX	136359	138095	-	1737	208
YIL120W_tx0	chrIX	134392	136233	+	1842	59
YIL121W_id001	chrIX	132225	134349	+	2125	202
YIL122W_id005	chrIX	130323	131821	+	1499	156
YIL123W_id002	chrIX	127427	129918	+	2492	2348
YIL124W_id003	chrIX	126162	127484	+	1323	438
YIL125W_tx0	chrIX	122664	125858	+	3195	120
YIL126W_id001	chrIX	117922	122208	+	4287	391
YIL127C_id003	chrIX	116360	117668	-	1309	804
YIL128W_tx0	chrIX	113781	117029	+	3249	274
YIL129C_tx0	chrIX	105982	113262	-	7281	275
YIL130W_tx0	chrIX	102757	105801	+	3045	19
YIL131C_id002	chrIX	100546	102290	-	1745	55
YIL132C_id001	chrIX	99467	100711	-	1245	163
YIL133C_id003	chrIX	98299	99477	-	1179	10510
YIL134C-A_id001	chrIX	96351	97145	-	795	16
YIL134W_id003	chrIX	97110	98401	+	1292	769
YIL135C_id001	chrIX	94910	96597	-	1688	386
YIL136W_id020	chrIX	93556	94899	+	1344	637
YIL137C_id002	chrIX	89845	92837	-	2993	673
YIL138C_id002	chrIX	88452	89734	-	1283	544
YIL139C_id003	chrIX	87857	88937	-	1081	10
YIL140W_id001	chrIX	85145	87961	+	2817	155
YIL142W_id003	chrIX	83275	85069	+	1795	1181
YIL143C_tx0	chrIX	80385	83066	-	2682	197
YIL144W_tx0	chrIX	78049	80274	+	2226	81
YIL145C_id001	chrIX	75809	77327	-	1519	979
YIL146C_id001	chrIX	73969	76139	-	2171	101
YIL147C_tx0	chrIX	69666	73478	-	3813	54
YIL148W_id001	chrIX	68143	69595	+	1453	26208
YIL149C_tx0	chrIX	62903	68092	-	5190	477
YIL150C_tx0	chrIX	60888	62753	-	1866	26
YIL152W_id001	chrIX	56472	57405	+	934	77
YIL153W_id003	chrIX	55165	56434	+	1270	88
YIL154C_id002	chrIX	53694	55046	-	1353	588
YIL155C_id011	chrIX	51419	53761	-	2343	62
YIL156W_tx0	chrIX	48066	51431	+	3366	72
YIL156W-B_id001	chrIX	47673	48190	+	518	433
YIL157C_id001	chrIX	46697	47576	-	880	795
YIL158W_id002	chrIX	46143	46924	+	782	217
YIL159W_tx0	chrIX	41800	46077	+	4278	237
YIL160C_tx0	chrIX	40066	41469	-	1404	27
YIL161W_id003	chrIX	39423	40232	+	810	119
YIL162W_id007	chrIX	37346	39203	+	1858	89
YIL164C_tx0	chrIX	33962	34711	-	750	0
YIL165C_id001	chrIX	33451	34280	-	830	168
YIL169C_id001	chrIX	22843	26146	-	3304	1
YIL172C_tx0	chrIX	16659	18578	-	1920	0
YIL173W_tx0	chrIX	11467	16266	+	4800	0
YIR001C_id004	chrIX	355810	356960	-	1151	22
YIR002C_tx0	chrIX	357290	360421	-	3132	355
YIR003W_id003	chrIX	360747	362994	+	2248	225
YIR004W_id002	chrIX	363181	364680	+	1500	183
YIR005W_id001	chrIX	364650	365411	+	762	62
YIR006C_tx0	chrIX	365341	369933	-	4593	633
YIR007W_id002	chrIX	370702	373106	+	2405	61
YIR008C_id001	chrIX	372684	374333	-	1650	160
YIR009W_id001	chrIX	373907	375310	+	1404	135
YIR010W_id001	chrIX	375340	377268	+	1929	120
YIR011C_id001	chrIX	377177	378280	-	1104	89
YIR012W_id003	chrIX	378464	379935	+	1472	1780
YIR013C_id001	chrIX	379797	380841	-	1045	1
YIR015W_tx0	chrIX	381923	382507	+	585	0
YIR016W_id001	chrIX	382178	383501	+	1324	46
YIR017C_id001	chrIX	383348	384377	-	1030	4
YIR018C-A_id001	chrIX	385345	386485	-	1141	87
YIR018W_id001	chrIX	384592	385866	+	1275	57
YIR019C_tx0	chrIX	389447	393700	-	4254	23
YIR020C_id002	chrIX	393608	396980	-	3373	46
YIR021W_id001	chrIX	397221	398485	+	1265	220
YIR022W_id002	chrIX	398725	399593	+	869	4709
YIR023W_tx0	chrIX	399752	402814	+	3063	90
YIR024C_id001	chrIX	402645	403543	-	899	72
YIR025W_id003	chrIX	403615	404915	+	1301	66
YIR026C_id001	chrIX	404617	405996	-	1380	444
YIR027C_tx0	chrIX	406135	407667	-	1533	11
YIR028W_tx0	chrIX	408443	410500	+	2058	41
YIR029W_id001	chrIX	410653	412046	+	1394	152
YIR030C_id010	chrIX	411982	412822	-	841	100
YIR031C_id005	chrIX	412950	414820	-	1871	46
YIR032C_id001	chrIX	414883	415679	-	797	89
YIR033W_id002	chrIX	416068	419565	+	3498	338
YIR034C_id001	chrIX	419444	420774	-	1331	194
YIR035C_id004	chrIX	420946	422319	-	1374	1505
YIR036C_id002	chrIX	421810	422912	-	1103	0
YIR037W_id001	chrIX	423049	423850	+	802	2270
YIR038C_id001	chrIX	423687	425265	-	1579	1030
YIR039C_id001	chrIX	430339	432364	-	2026	160
YIR041W_id001	chrIX	432511	434436	+	1926	3
YIR042C_id001	chrIX	434894	436253	-	1360	46
YJL001W_id001	chrX	434798	436040	+	1243	3011
YJL002C_id004	chrX	433110	434731	-	1622	568
YJL003W_id001	chrX	432417	433278	+	862	57
YJL004C_id010	chrX	431283	432228	-	946	96
YJL005W_tx0	chrX	425132	431362	+	6231	234
YJL006C_id005	chrX	423085	424184	-	1100	133
YJL008C_id002	chrX	419718	421706	-	1989	1509
YJL010C_id001	chrX	417421	419596	-	2176	265
YJL011C_id001	chrX	413875	414821	-	947	361
YJL012C_id001	chrX	411163	413492	-	2330	674
YJL013C_tx0	chrX	409368	411065	-	1698	78
YJL014W_id003	chrX	407516	409471	+	1956	980
YJL016W_id002	chrX	405314	407389	+	2076	470
YJL019W_id001	chrX	402781	405523	+	2743	14
YJL020C_tx0	chrX	398812	402435	-	3624	816
YJL022W_id001	chrX	397955	398883	+	929	8
YJL023C_id005	chrX	397198	398415	-	1218	123
YJL024C_id006	chrX	395539	396621	-	1083	226
YJL025W_id001	chrX	393887	395801	+	1915	100
YJL026W_id002	chrX	392210	393743	+	1534	191
YJL027C_id001	chrX	391767	392725	-	959	38
YJL028W_tx0	chrX	391286	391771	+	486	0
YJL029C_id002	chrX	388285	390932	-	2648	207
YJL030W_id004	chrX	387397	388260	+	864	469
YJL031C_id004	chrX	386264	387514	-	1251	186
YJL033W_id003	chrX	383801	386230	+	2430	1161
YJL034W_id001	chrX	381289	383764	+	2476	1907
YJL035C_id002	chrX	380098	381054	-	957	65
YJL036W_id001	chrX	378698	380366	+	1669	112
YJL037W_tx0	chrX	376637	377461	+	825	177
YJL038C_id001	chrX	374957	375860	-	904	5
YJL039C_tx0	chrX	368623	373824	-	5202	161
YJL041W_id004	chrX	365723	368496	+	2774	246
YJL042W_id002	chrX	361181	365598	+	4418	328
YJL043W_id001	chrX	360060	361239	+	1180	25
YJL044C_id001	chrX	357892	359725	-	1834	412
YJL045W_tx0	chrX	355999	358053	+	2055	8
YJL046W_id003	chrX	352383	353905	+	1523	178
YJL047C_tx0	chrX	349455	352133	-	2679	155
YJL047C-A_id001	chrX	348573	349372	-	800	89
YJL048C_id001	chrX	347194	348729	-	1536	29
YJL049W_id002	chrX	345950	347414	+	1465	18
YJL050W_id001	chrX	342474	345836	+	3363	2362
YJL051W_id001	chrX	339712	342470	+	2759	86
YJL052W_id004	chrX	338157	339406	+	1250	1734
YJL053W_id005	chrX	335828	337214	+	1387	386
YJL054W_id001	chrX	334222	335881	+	1660	248
YJL055W_id001	chrX	332954	334147	+	1194	1022
YJL056C_tx0	chrX	330306	333098	-	2793	308
YJL057C_id003	chrX	328061	330196	-	2136	172
YJL058C_id008	chrX	326212	327906	-	1695	76
YJL059W_id002	chrX	324909	326275	+	1367	209
YJL060W_id001	chrX	323327	324848	+	1522	70
YJL061W_id009	chrX	319968	322441	+	2474	387
YJL062W_id001	chrX	317235	319865	+	2631	679
YJL062W-A_id001	chrX	316682	317272	+	591	176
YJL063C_id001	chrX	315680	316827	-	1148	1
YJL065C_id001	chrX	314939	316326	-	1388	140
YJL066C_id005	chrX	313832	314910	-	1079	100
YJL068C_id001	chrX	312774	313979	-	1206	549
YJL069C_id002	chrX	310833	312747	-	1915	812
YJL070C_id003	chrX	307889	310683	-	2795	98
YJL071W_id002	chrX	306039	307975	+	1937	138
YJL072C_id004	chrX	304627	305915	-	1289	506
YJL073W_id001	chrX	303061	305205	+	2145	89
YJL074C_tx0	chrX	299032	302874	-	3843	104
YJL076W_id002	chrX	295208	298985	+	3778	169
YJL077C_tx0	chrX	294541	295086	-	546	0
YJL077W-A_id001	chrX	294142	295051	+	910	312
YJL077W-B_id004	chrX	292044	294320	+	2277	46
YJL078C_id004	chrX	290970	294062	-	3093	665
YJL079C_id002	chrX	289691	291056	-	1366	1554
YJL080C_id003	chrX	285449	289412	-	3964	3317
YJL081C_id001	chrX	283397	285294	-	1898	807
YJL082W_id001	chrX	281069	283598	+	2530	808
YJL083W_id001	chrX	278337	281109	+	2773	118
YJL084C_id002	chrX	274717	278115	-	3399	328
YJL085W_tx0	chrX	272802	274823	+	2022	44
YJL087C_id001	chrX	269795	272610	-	2816	61
YJL088W_id001	chrX	268777	270047	+	1271	43
YJL089W_tx0	chrX	265901	268540	+	2640	2
YJL090C_id001	chrX	262674	265096	-	2423	157
YJL091C_id003	chrX	260677	262569	-	1893	124
YJL092W_id001	chrX	257239	261110	+	3872	669
YJL093C_tx0	chrX	254612	256837	-	2226	207
YJL094C_id001	chrX	251658	254487	-	2830	351
YJL095W_tx0	chrX	247230	251816	+	4587	150
YJL096W_id004	chrX	246410	247066	+	657	371
YJL097W_id001	chrX	245490	246339	+	850	643
YJL098W_id001	chrX	241374	245316	+	3943	210
YJL099W_tx0	chrX	239389	241779	+	2391	189
YJL100W_id003	chrX	236920	239167	+	2248	291
YJL101C_id001	chrX	234002	236494	-	2493	1243
YJL102W_id006	chrX	231259	233875	+	2617	159
YJL103C_id001	chrX	228831	231085	-	2255	32
YJL104W_id002	chrX	226920	227937	+	1018	680
YJL105W_tx0	chrX	225030	226862	+	1833	2
YJL106W_id003	chrX	220764	223515	+	2752	71
YJL108C_id002	chrX	217474	219184	-	1711	49
YJL109C_tx0	chrX	211875	217334	-	5460	2537
YJL110C_id006	chrX	209793	211675	-	1883	101
YJL111W_id003	chrX	207801	209719	+	1919	1419
YJL112W_id001	chrX	205257	207600	+	2344	611
YJL115W_id002	chrX	195629	197228	+	1600	619
YJL116C_id005	chrX	193546	195086	-	1541	220
YJL117W_id001	chrX	192441	193808	+	1368	120
YJL118W_id004	chrX	191624	192466	+	843	176
YJL119C_id001	chrX	191159	192343	-	1185	7
YJL120W_id001	chrX	190323	191698	+	1376	0
YJL121C_id001	chrX	190308	191546	-	1239	2603
YJL122W_id006	chrX	189668	190398	+	731	1208
YJL123C_id001	chrX	187830	190308	-	2479	162
YJL124C_id001	chrX	186911	188277	-	1367	340
YJL125C_id001	chrX	185394	186731	-	1338	89
YJL126W_id001	chrX	183645	185545	+	1901	44
YJL127C_tx0	chrX	182173	184245	-	2073	5
YJL127C-B_id004	chrX	181275	182474	-	1200	1182
YJL128C_id001	chrX	177866	180324	-	2459	157
YJL129C_tx0	chrX	173474	177331	-	3858	308
YJL130C_tx0	chrX	165598	172392	-	6795	13236
YJL131C_id001	chrX	163884	165374	-	1491	40
YJL132W_id002	chrX	161892	164304	+	2413	61
YJL133C-A_id003	chrX	159410	159876	-	467	1212
YJL133W_id001	chrX	160375	161704	+	1330	357
YJL134W_id001	chrX	157918	159507	+	1590	125
YJL136C_id002	chrX	156179	157287	-	1109	3007
YJL137C_id001	chrX	154673	156221	-	1549	47
YJL138C_id001	chrX	153246	154800	-	1555	1242
YJL139C_id003	chrX	150874	153085	-	2212	157
YJL140W_id001	chrX	150862	151796	+	935	646
YJL141C_tx0	chrX	147842	150415	-	2574	1
YJL142C_id001	chrX	147810	150372	-	2563	11
YJL143W_id008	chrX	147055	147976	+	922	871
YJL144W_id003	chrX	146278	146905	+	628	419
YJL145W_id002	chrX	145084	146157	+	1074	891
YJL146W_id003	chrX	143166	144923	+	1758	71
YJL147C_id008	chrX	141189	142642	-	1454	31
YJL148W_id002	chrX	140380	141690	+	1311	8859
YJL149W_id001	chrX	137343	139434	+	2092	8
YJL151C_id001	chrX	135911	136806	-	896	2664
YJL153C_tx0	chrX	134207	135958	-	1752	70
YJL154C_tx0	chrX	130976	133960	-	2985	342
YJL155C_id006	chrX	129127	130804	-	1678	222
YJL156C_id005	chrX	126463	129004	-	2542	111
YJL157C_tx0	chrX	123711	126353	-	2643	282
YJL158C_id001	chrX	121864	122990	-	1127	8111
YJL159W_id003	chrX	120262	121998	+	1737	7175
YJL160C_id001	chrX	117806	118825	-	1020	33
YJL161W_id003	chrX	116697	117941	+	1245	109
YJL162C_id001	chrX	113767	115713	-	1947	69
YJL163C_id004	chrX	111594	113413	-	1820	41
YJL164C_id004	chrX	109794	111403	-	1610	136
YJL165C_tx0	chrX	106769	109486	-	2718	227
YJL166W_id006	chrX	106332	106951	+	620	793
YJL167W_id004	chrX	104894	106201	+	1308	1907
YJL168C_id001	chrX	102016	104537	-	2522	408
YJL170C_id002	chrX	101123	101873	-	751	147
YJL171C_id004	chrX	99479	100922	-	1444	35
YJL172W_id003	chrX	97698	99612	+	1915	28
YJL173C_id001	chrX	95965	96542	-	578	1343
YJL174W_id004	chrX	94941	96221	+	1281	1532
YJL175W_id002	chrX	91763	94976	+	3214	4
YJL176C_id003	chrX	91826	94593	-	2768	821
YJL177W_id002	chrX	90695	91915	+	1221	9830
YJL178C_id003	chrX	89159	90142	-	984	664
YJL179W_id004	chrX	88730	89334	+	605	179
YJL180C_id002	chrX	87481	88627	-	1147	395
YJL181W_id004	chrX	85616	87579	+	1964	29
YJL183W_id001	chrX	83790	85425	+	1636	194
YJL184W_id003	chrX	83210	83907	+	698	143
YJL185C_id006	chrX	81903	83039	-	1137	90
YJL186W_id001	chrX	79730	82033	+	2304	269
YJL187C_id001	chrX	76700	79355	-	2656	122
YJL189W_id004	chrX	75898	76613	+	716	264
YJL190C_id001	chrX	74632	75318	-	687	15044
YJL191W_id005	chrX	73736	74853	+	1118	1594
YJL192C_id006	chrX	72562	73448	-	887	712
YJL193W_id003	chrX	71347	72727	+	1381	196
YJL194W_id002	chrX	69312	71016	+	1705	34
YJL196C_id001	chrX	67715	68976	-	1262	1133
YJL197W_id001	chrX	63766	67628	+	3863	569
YJL198W_id001	chrX	60822	63655	+	2834	1478
YJL199C_id001	chrX	59597	60549	-	953	125
YJL200C_id001	chrX	56291	58939	-	2649	621
YJL201W_id001	chrX	54294	56359	+	2066	107
YJL203W_id001	chrX	53095	54465	+	1371	114
YJL204C_tx0	chrX	50504	53176	-	2673	8
YJL205C_id001	chrX	50064	51336	-	1273	817
YJL207C_tx0	chrX	41264	47458	-	6195	328
YJL208C_id006	chrX	39910	41251	-	1342	224
YJL209W_id001	chrX	37939	40067	+	2129	173
YJL210W_id005	chrX	36690	37817	+	1128	1106
YJL211C_id002	chrX	36237	37424	-	1188	0
YJL212C_id002	chrX	33610	36281	-	2672	159
YJL213W_id001	chrX	31868	33496	+	1629	4
YJL214W_tx0	chrX	26862	28721	+	1860	1
YJL215C_id002	chrX	26084	28241	-	2158	23
YJL216C_tx0	chrX	24216	26111	-	1896	51
YJL217W_id004	chrX	23032	23911	+	880	890
YJL218W_id003	chrX	21866	22711	+	846	47
YJL219W_tx0	chrX	19472	21325	+	1854	7
YJL221C_tx0	chrX	16642	18561	-	1920	11
YJL222W_tx0	chrX	11450	16249	+	4800	3
YJL223C_tx0	chrX	8651	9163	-	513	0
YJR001W_id002	chrX	436727	438741	+	2015	3380
YJR002W_id005	chrX	438835	441018	+	2184	1183
YJR003C_id002	chrX	440860	442554	-	1695	194
YJR004C_tx0	chrX	442784	444886	-	2103	100
YJR005C-A_id001	chrX	448166	448781	-	616	1
YJR005W_id004	chrX	445875	448309	+	2435	217
YJR006W_id006	chrX	449201	450769	+	1569	273
YJR007W_id002	chrX	450882	452113	+	1232	3011
YJR008W_id007	chrX	452317	453660	+	1344	191
YJR009C_id002	chrX	453545	454948	-	1404	20455
YJR010C-A_id001	chrX	454730	458592	-	3863	33
YJR010W_id004	chrX	456155	457903	+	1749	149
YJR011C_id002	chrX	458565	459654	-	1090	87
YJR013W_id002	chrX	459984	461681	+	1698	7
YJR014W_id001	chrX	461398	462775	+	1378	877
YJR015W_id001	chrX	462541	464387	+	1847	70
YJR016C_id001	chrX	464288	466272	-	1985	76
YJR017C_id002	chrX	466279	467108	-	830	724
YJR018W_id001	chrX	466488	467217	+	730	20
YJR019C_id005	chrX	467152	468316	-	1165	14
YJR020W_id001	chrX	467255	468556	+	1302	45
YJR021C_id005	chrX	468457	469644	-	1188	204
YJR022W_tx0	chrX	469759	470238	+	480	3
YJR024C_id001	chrX	470153	470980	-	828	41
YJR025C_id002	chrX	470986	471859	-	874	165
YJR031C_id002	chrX	486469	490911	-	4443	202
YJR032W_id001	chrX	491058	492491	+	1434	177
YJR033C_tx0	chrX	492253	496476	-	4224	75
YJR034W_id003	chrX	496580	497222	+	643	48
YJR035W_tx0	chrX	497330	500737	+	3408	128
YJR036C_tx0	chrX	500588	503416	-	2829	32
YJR040W_id003	chrX	507707	510154	+	2448	342
YJR041C_tx0	chrX	510114	513788	-	3675	395
YJR042W_id002	chrX	514030	516469	+	2440	200
YJR043C_id002	chrX	516292	517581	-	1290	42
YJR044C_id001	chrX	518586	519335	-	750	1116
YJR045C_id001	chrX	519370	521741	-	2372	1071
YJR046W_id001	chrX	521963	523904	+	1942	232
YJR047C_id001	chrX	524798	525504	-	707	6
YJR048W_id001	chrX	526027	526838	+	812	1304
YJR049C_id004	chrX	526614	528498	-	1885	177
YJR050W_id001	chrX	528638	529679	+	1042	305
YJR051W_id003	chrX	529795	531463	+	1669	1351
YJR052W_id003	chrX	532000	533825	+	1826	201
YJR053W_tx0	chrX	534002	535876	+	1875	0
YJR054W_id004	chrX	535954	537578	+	1625	169
YJR055W_id008	chrX	538762	539704	+	943	206
YJR056C_id004	chrX	541652	542703	-	1052	291
YJR057W_id002	chrX	544055	544867	+	813	466
YJR058C_id003	chrX	544675	545464	-	790	650
YJR059W_id002	chrX	545712	548367	+	2656	170
YJR060W_id001	chrX	548644	550592	+	1949	900
YJR062C_id003	chrX	552845	554863	-	2019	246
YJR063W_id002	chrX	555148	555797	+	650	1559
YJR064W_id004	chrX	555878	557750	+	1873	1594
YJR065C_id001	chrX	557510	559210	-	1701	806
YJR066W_tx0	chrX	559391	566953	+	7563	586
YJR067C_id002	chrX	566082	567477	-	1396	51
YJR068W_id002	chrX	567595	568806	+	1212	113
YJR069C_id001	chrX	568589	569450	-	862	359
YJR070C_id002	chrX	569491	570823	-	1333	1354
YJR072C_id002	chrX	570666	572165	-	1500	2094
YJR073C_id001	chrX	572261	573735	-	1475	7526
YJR074W_id003	chrX	573079	573848	+	770	1786
YJR075W_id001	chrX	573919	575444	+	1526	193
YJR076C_id004	chrX	575220	576690	-	1471	117
YJR077C_id005	chrX	577042	578251	-	1210	448
YJR078W_tx0	chrX	578835	580346	+	1512	19
YJR080C_id003	chrX	580265	581699	-	1435	228
YJR082C_id001	chrX	581709	582938	-	1230	313
YJR083C_id001	chrX	582303	583579	-	1277	0
YJR084W_id001	chrX	583690	585170	+	1481	49
YJR085C_id001	chrX	584946	585481	-	536	287
YJR086W_tx0	chrX	586043	586525	+	483	232
YJR088C_id001	chrX	586222	587702	-	1481	336
YJR089W_tx0	chrX	587693	590707	+	3015	113
YJR090C_tx0	chrX	590747	594352	-	3606	361
YJR091C_id001	chrX	594778	598406	-	3629	317
YJR092W_tx0	chrX	598710	603203	+	4494	349
YJR093C_id002	chrX	603060	604261	-	1202	241
YJR094C_id001	chrX	604397	605848	-	1452	5
YJR094W-A_id002	chrX	608273	609090	+	818	14517
YJR095W_tx0	chrX	609748	610866	+	1119	4
YJR096W_id002	chrX	611024	612124	+	1101	495
YJR097W_id002	chrX	612350	613167	+	818	53
YJR099W_id001	chrX	615494	617739	+	2246	566
YJR100C_id003	chrX	616279	617571	-	1293	712
YJR101W_id001	chrX	618114	619186	+	1073	298
YJR102C_id003	chrX	619054	620054	-	1001	259
YJR103W_id004	chrX	620678	622568	+	1891	1020
YJR104C_id003	chrX	622473	623989	-	1517	29331
YJR105W_id001	chrX	623169	624649	+	1481	18170
YJR106W_tx0	chrX	624813	627140	+	2328	2
YJR107W_id006	chrX	626807	628436	+	1630	203
YJR108W_tx0	chrX	628687	629208	+	522	2
YJR109C_id001	chrX	629482	633018	-	3537	620
YJR110W_id003	chrX	633489	635823	+	2335	39
YJR111C_id001	chrX	635738	636836	-	1099	118
YJR112W_id002	chrX	636996	637788	+	793	215
YJR112W-A_id001	chrX	637753	638401	+	649	643
YJR113C_id004	chrX	638158	639393	-	1236	501
YJR115W_id002	chrX	639290	640749	+	1460	77
YJR116W_id001	chrX	640665	641856	+	1192	131
YJR117W_id001	chrX	641968	643534	+	1567	471
YJR118C_id002	chrX	643304	644139	-	836	252
YJR119C_id003	chrX	644223	646499	-	2277	66
YJR120W_tx0	chrX	647101	647601	+	501	2
YJR121W_id001	chrX	647371	649503	+	2133	929
YJR122W_id001	chrX	649371	652035	+	2665	84
YJR123W_id002	chrX	651771	652777	+	1007	18389
YJR124C_id001	chrX	652697	654483	-	1787	207
YJR125C_id002	chrX	654567	656023	-	1457	448
YJR126C_tx0	chrX	656129	658714	-	2586	729
YJR127C_tx0	chrX	658792	663084	-	4293	775
YJR129C_id002	chrX	663693	665083	-	1391	110
YJR130C_id002	chrX	665049	667227	-	2179	138
YJR131W_id002	chrX	667608	670197	+	2590	496
YJR132W_id001	chrX	669461	672843	+	3383	242
YJR133W_id002	chrX	672842	673726	+	885	3345
YJR134C_id003	chrX	673622	675923	-	2302	265
YJR135C_id003	chrX	675829	676839	-	1011	29
YJR135W-A_id001	chrX	676951	677639	+	689	617
YJR136C_id006	chrX	677355	678728	-	1374	22
YJR137C_tx0	chrX	678832	683310	-	4479	72
YJR138W_tx0	chrX	684542	689446	+	4905	172
YJR139C_id005	chrX	689310	690636	-	1327	7736
YJR140C_tx0	chrX	690625	695721	-	5097	172
YJR141W_id002	chrX	695873	697089	+	1217	31
YJR142W_id003	chrX	697064	698363	+	1300	410
YJR143C_id001	chrX	698168	700685	-	2518	843
YJR144W_id003	chrX	700686	701763	+	1078	641
YJR145C_id001	chrX	701930	703563	-	1634	19058
YJR147W_id001	chrX	704050	705714	+	1665	190
YJR148W_id001	chrX	705592	707187	+	1596	722
YJR150C_id001	chrX	708704	709885	-	1182	3
YJR151C_tx0	chrX	712130	715765	-	3636	67
YJR152W_id003	chrX	719385	721391	+	2007	51
YJR153W_id003	chrX	722620	724699	+	2080	25
YJR155W_id001	chrX	727026	728332	+	1307	51
YJR156C_tx0	chrX	728449	729621	-	1173	61
YJR158W_tx0	chrX	732415	734268	+	1854	0
YJR159W_tx0	chrX	736019	737242	+	1224	3
YJR160C_tx0	chrX	737883	739841	-	1959	0
YJR161C_tx0	chrX	742723	744024	-	1302	1
YKL001C_id001	chrXI	438668	439536	-	869	33
