# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "A4_sample_longest_full_ORF_with_constructs.gff" "-o" "A4_counts.txt" "A4_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	A4_aln.bam
YJR004C_tx0	chrX	442784	444886	-	2103	29
YJR005C-A_id001	chrX	448166	448781	-	616	0
YJR005W_id004	chrX	445875	448309	+	2435	73
YJR006W_id006	chrX	449201	450769	+	1569	57
YJR007W_id002	chrX	450882	452113	+	1232	697
YJR008W_id007	chrX	452317	453660	+	1344	140
YJR009C_id002	chrX	453545	454948	-	1404	12124
YJR010C-A_id001	chrX	454730	458592	-	3863	13
YJR010W_id004	chrX	456155	457903	+	1749	96
YJR011C_id002	chrX	458565	459654	-	1090	5
YJR013W_id002	chrX	459984	461681	+	1698	5
YJR014W_id001	chrX	461398	462775	+	1378	394
YJR015W_id001	chrX	462541	464387	+	1847	31
YJR016C_id001	chrX	464288	466272	-	1985	60
YJR017C_id002	chrX	466279	467108	-	830	290
YJR018W_id001	chrX	466488	467217	+	730	4
YJR019C_id005	chrX	467152	468316	-	1165	15
YJR020W_id001	chrX	467255	468556	+	1302	8
YJR021C_id005	chrX	468457	469644	-	1188	61
YJR022W_tx0	chrX	469759	470238	+	480	2
YJR024C_id001	chrX	470153	470980	-	828	25
YJR025C_id002	chrX	470986	471859	-	874	155
YJR031C_id002	chrX	486469	490911	-	4443	75
YJR032W_id001	chrX	491058	492491	+	1434	59
YJR033C_tx0	chrX	492253	496476	-	4224	49
YJR034W_id003	chrX	496580	497222	+	643	30
YJR035W_tx0	chrX	497330	500737	+	3408	63
YJR036C_tx0	chrX	500588	503416	-	2829	52
YJR040W_id003	chrX	507707	510154	+	2448	173
YJR041C_tx0	chrX	510114	513788	-	3675	48
YJR042W_id002	chrX	514030	516469	+	2440	67
YJR043C_id002	chrX	516292	517581	-	1290	12
YJR044C_id001	chrX	518586	519335	-	750	313
YJR045C_id001	chrX	519370	521741	-	2372	427
YJR046W_id001	chrX	521963	523904	+	1942	51
YJR047C_id001	chrX	524798	525504	-	707	13
YJR048W_id001	chrX	526027	526838	+	812	269
YJR049C_id004	chrX	526614	528498	-	1885	116
YJR050W_id001	chrX	528638	529679	+	1042	70
YJR051W_id003	chrX	529795	531463	+	1669	319
YJR052W_id003	chrX	532000	533825	+	1826	55
YJR053W_tx0	chrX	534002	535876	+	1875	0
YJR054W_id004	chrX	535954	537578	+	1625	45
YJR055W_id008	chrX	538762	539704	+	943	16
YJR056C_id004	chrX	541652	542703	-	1052	31
YJR057W_id002	chrX	544055	544867	+	813	122
YJR058C_id003	chrX	544675	545464	-	790	169
YJR059W_id002	chrX	545712	548367	+	2656	266
YJR060W_id001	chrX	548644	550592	+	1949	144
YJR062C_id003	chrX	552845	554863	-	2019	110
YJR063W_id002	chrX	555148	555797	+	650	128
YJR064W_id004	chrX	555878	557750	+	1873	529
YJR065C_id001	chrX	557510	559210	-	1701	334
YJR066W_tx0	chrX	559391	566953	+	7563	197
YJR067C_id002	chrX	566082	567477	-	1396	35
YJR068W_id002	chrX	567595	568806	+	1212	54
YJR069C_id001	chrX	568589	569450	-	862	102
YJR070C_id002	chrX	569491	570823	-	1333	177
YJR072C_id002	chrX	570666	572165	-	1500	278
YJR073C_id001	chrX	572261	573735	-	1475	2019
YJR074W_id003	chrX	573079	573848	+	770	254
YJR075W_id001	chrX	573919	575444	+	1526	96
YJR076C_id004	chrX	575220	576690	-	1471	119
YJR077C_id005	chrX	577042	578251	-	1210	200
YJR078W_tx0	chrX	578835	580346	+	1512	8
YJR080C_id003	chrX	580265	581699	-	1435	60
YJR082C_id001	chrX	581709	582938	-	1230	98
YJR083C_id001	chrX	582303	583579	-	1277	0
YJR084W_id001	chrX	583690	585170	+	1481	36
YJR085C_id001	chrX	584946	585481	-	536	276
YJR086W_tx0	chrX	586043	586525	+	483	109
YJR088C_id001	chrX	586222	587702	-	1481	117
YJR089W_tx0	chrX	587693	590707	+	3015	43
YJR090C_tx0	chrX	590747	594352	-	3606	80
YJR091C_id001	chrX	594778	598406	-	3629	106
YJR092W_tx0	chrX	598710	603203	+	4494	130
YJR093C_id002	chrX	603060	604261	-	1202	55
YJR094C_id001	chrX	604397	605848	-	1452	3
YJR094W-A_id002	chrX	608273	609090	+	818	3510
YJR095W_tx0	chrX	609748	610866	+	1119	2
YJR096W_id002	chrX	611024	612124	+	1101	243
YJR097W_id002	chrX	612350	613167	+	818	4
YJR099W_id001	chrX	615494	617739	+	2246	143
YJR100C_id003	chrX	616279	617571	-	1293	136
YJR101W_id001	chrX	618114	619186	+	1073	131
YJR102C_id003	chrX	619054	620054	-	1001	90
YJR103W_id004	chrX	620678	622568	+	1891	315
YJR104C_id003	chrX	622473	623989	-	1517	5292
YJR105W_id001	chrX	623169	624649	+	1481	3843
YJR106W_tx0	chrX	624813	627140	+	2328	6
YJR107W_id006	chrX	626807	628436	+	1630	46
YJR108W_tx0	chrX	628687	629208	+	522	0
YJR109C_id001	chrX	629482	633018	-	3537	579
YJR110W_id003	chrX	633489	635823	+	2335	54
YJR111C_id001	chrX	635738	636836	-	1099	114
YJR112W_id002	chrX	636996	637788	+	793	32
YJR112W-A_id001	chrX	637753	638401	+	649	114
YJR113C_id004	chrX	638158	639393	-	1236	79
YJR115W_id002	chrX	639290	640749	+	1460	32
YJR116W_id001	chrX	640665	641856	+	1192	38
YJR117W_id001	chrX	641968	643534	+	1567	138
YJR118C_id002	chrX	643304	644139	-	836	111
YJR119C_id003	chrX	644223	646499	-	2277	23
YJR120W_tx0	chrX	647101	647601	+	501	1
YJR121W_id001	chrX	647371	649503	+	2133	617
YJR122W_id001	chrX	649371	652035	+	2665	17
YJR123W_id002	chrX	651771	652777	+	1007	7693
YJR124C_id001	chrX	652697	654483	-	1787	21
YJR125C_id002	chrX	654567	656023	-	1457	150
YJR126C_tx0	chrX	656129	658714	-	2586	283
YJR127C_tx0	chrX	658792	663084	-	4293	180
YJR129C_id002	chrX	663693	665083	-	1391	19
YJR130C_id002	chrX	665049	667227	-	2179	110
YJR131W_id002	chrX	667608	670197	+	2590	125
YJR132W_id001	chrX	669461	672843	+	3383	43
YJR133W_id002	chrX	672842	673726	+	885	347
YJR134C_id003	chrX	673622	675923	-	2302	177
YJR135C_id003	chrX	675829	676839	-	1011	5
YJR135W-A_id001	chrX	676951	677639	+	689	401
YJR136C_id006	chrX	677355	678728	-	1374	9
YJR137C_tx0	chrX	678832	683310	-	4479	158
YJR138W_tx0	chrX	684542	689446	+	4905	81
YJR139C_id005	chrX	689310	690636	-	1327	2719
YJR140C_tx0	chrX	690625	695721	-	5097	34
YJR141W_id002	chrX	695873	697089	+	1217	6
YJR142W_id003	chrX	697064	698363	+	1300	106
YJR143C_id001	chrX	698168	700685	-	2518	494
YJR144W_id003	chrX	700686	701763	+	1078	84
YJR145C_id001	chrX	701930	703563	-	1634	6580
YJR147W_id001	chrX	704050	705714	+	1665	18
YJR148W_id001	chrX	705592	707187	+	1596	268
YJR150C_id001	chrX	708704	709885	-	1182	3
YJR151C_tx0	chrX	712130	715765	-	3636	13
YJR152W_id003	chrX	719385	721391	+	2007	14
YJR153W_id003	chrX	722620	724699	+	2080	6
YJR155W_id001	chrX	727026	728332	+	1307	57
YJR156C_tx0	chrX	728449	729621	-	1173	10
YJR158W_tx0	chrX	732415	734268	+	1854	0
YJR159W_tx0	chrX	736019	737242	+	1224	2
YJR160C_tx0	chrX	737883	739841	-	1959	1
YJR161C_tx0	chrX	742723	744024	-	1302	1
YKL001C_id001	chrXI	438668	439536	-	869	62
YKL002W_id001	chrXI	437300	438636	+	1337	338
YKL003C_id001	chrXI	436964	438579	-	1616	74
YKL004W_id003	chrXI	435214	436965	+	1752	895
YKL005C_id001	chrXI	432920	435020	-	2101	147
YKL006C-A_id004	chrXI	430129	431303	-	1175	226
YKL006W_id002	chrXI	431712	432810	+	1099	6689
YKL007W_id005	chrXI	428945	430246	+	1302	391
YKL008C_id004	chrXI	427139	428760	-	1622	359
YKL009W_id002	chrXI	426165	427084	+	920	307
YKL010C_tx0	chrXI	421299	425900	-	4602	191
YKL011C_id005	chrXI	420066	421342	-	1277	35
YKL012W_id002	chrXI	418263	420303	+	2041	151
YKL013C_id001	chrXI	417232	418076	-	845	665
YKL014C_tx0	chrXI	411494	416938	-	5445	204
YKL015W_tx0	chrXI	408519	411608	+	3090	68
YKL016C_id002	chrXI	407270	408085	-	816	880
YKL017C_id002	chrXI	405079	407248	-	2170	43
YKL018C-A_id001	chrXI	403010	403935	-	926	156
YKL018W_id001	chrXI	404062	405251	+	1190	55
YKL019W_id002	chrXI	402357	403594	+	1238	95
YKL020C_tx0	chrXI	398707	402105	-	3399	62
YKL021C_tx0	chrXI	397219	398775	-	1557	126
YKL022C_tx0	chrXI	394601	397273	-	2673	56
YKL023C-A_id001	chrXI	392879	393410	-	532	0
YKL023W_id007	chrXI	393581	394707	+	1127	169
YKL024C_id001	chrXI	392365	393365	-	1001	171
YKL025C_id002	chrXI	390171	392313	-	2143	78
YKL026C_id010	chrXI	389185	389994	-	810	166
YKL027W_id003	chrXI	387399	389009	+	1611	76
YKL028W_id002	chrXI	385714	387541	+	1828	129
YKL029C_id001	chrXI	382604	384847	-	2244	155
YKL032C_tx0	chrXI	379940	381883	-	1944	98
YKL033W_tx0	chrXI	375431	378697	+	3267	9
YKL033W-A_id001	chrXI	374383	375362	+	980	474
YKL034W_id001	chrXI	371685	374238	+	2554	102
YKL035W_id002	chrXI	369758	371556	+	1799	585
YKL036C_id002	chrXI	369201	370019	-	819	27
YKL037W_tx0	chrXI	369340	369846	+	507	1
YKL038W_tx0	chrXI	365580	369242	+	3663	84
YKL039W_id004	chrXI	362448	364452	+	2005	167
YKL040C_id004	chrXI	360120	361890	-	1771	145
YKL041W_id001	chrXI	360049	361148	+	1100	79
YKL042W_id001	chrXI	358337	359822	+	1486	66
YKL043W_id003	chrXI	356442	358014	+	1573	64
YKL044W_id001	chrXI	356018	356713	+	696	2
YKL045W_id003	chrXI	353420	355218	+	1799	26
YKL046C_id001	chrXI	351039	352890	-	1852	365
YKL047W_id001	chrXI	349415	351187	+	1773	61
YKL048C_id001	chrXI	347033	349221	-	2189	39
YKL049C_id005	chrXI	345963	346843	-	881	126
YKL050C_tx0	chrXI	342727	345645	-	2919	39
YKL051W_id003	chrXI	341172	342774	+	1603	173
YKL052C_id004	chrXI	339628	340979	-	1352	74
YKL053C-A_id001	chrXI	338974	339523	-	550	195
YKL054C_id005	chrXI	336319	338863	-	2545	688
YKL055C_id002	chrXI	334882	336202	-	1321	0
YKL056C_id002	chrXI	334283	336128	-	1846	6965
YKL057C_id002	chrXI	330799	334024	-	3226	82
YKL058W_id001	chrXI	329898	330698	+	801	316
YKL059C_id006	chrXI	327997	329513	-	1517	35
YKL060C_id001	chrXI	325978	327509	-	1532	15046
YKL061W_id004	chrXI	325741	326394	+	654	57
YKL062W_id002	chrXI	323082	325541	+	2460	161
YKL063C_id002	chrXI	320856	322213	-	1358	49
YKL064W_tx0	chrXI	317739	320798	+	3060	335
YKL065C_id004	chrXI	316299	317303	-	1005	431
YKL067W_id005	chrXI	314742	315568	+	827	454
YKL068W_id002	chrXI	310079	313180	+	3102	53
YKL068W-A_id001	chrXI	308995	309754	+	760	84
YKL069W_id001	chrXI	307242	308048	+	807	58
YKL070W_id001	chrXI	305913	306979	+	1067	3
YKL071W_id003	chrXI	304894	305983	+	1090	2
YKL072W_id001	chrXI	299344	302018	+	2675	22
YKL073W_id001	chrXI	296353	299166	+	2814	196
YKL074C_id002	chrXI	294501	296201	-	1701	40
YKL076C_id001	chrXI	292757	294260	-	1504	73
YKL077W_id001	chrXI	291340	292965	+	1626	177
YKL078W_id001	chrXI	288812	291156	+	2345	29
YKL079W_id003	chrXI	286526	288646	+	2121	62
YKL080W_id001	chrXI	284901	286336	+	1436	372
YKL081W_id004	chrXI	282812	284695	+	1884	3780
YKL082C_id001	chrXI	280848	282376	-	1529	288
YKL084W_id001	chrXI	280414	281023	+	610	11
YKL085W_id004	chrXI	278731	280519	+	1789	649
YKL086W_id001	chrXI	278255	278839	+	585	10
YKL087C_id007	chrXI	276972	277966	-	995	58
YKL088W_id002	chrXI	275222	277208	+	1987	82
YKL089W_id002	chrXI	273375	275272	+	1898	17
YKL090W_id003	chrXI	271838	273397	+	1560	26
YKL091C_id007	chrXI	269619	270689	-	1071	119
YKL092C_id001	chrXI	265929	269546	-	3618	44
YKL093W_id044	chrXI	264723	265969	+	1247	29
YKL094W_id001	chrXI	262315	264379	+	2065	118
YKL095W_tx0	chrXI	262252	263238	+	987	0
YKL096W_id001	chrXI	259300	261945	+	2646	527
YKL096W-A_id003	chrXI	259205	259807	+	603	12
YKL098W_id003	chrXI	256736	258060	+	1325	83
YKL099C_id001	chrXI	255531	256553	-	1023	68
YKL100C_id001	chrXI	253448	255533	-	2086	436
YKL101W_tx0	chrXI	248895	253601	+	4707	315
YKL103C_id003	chrXI	245947	248137	-	2191	330
YKL104C_id001	chrXI	242940	245575	-	2636	274
YKL105C_tx0	chrXI	239060	242608	-	3549	84
YKL106C-A_id001	chrXI	236252	237269	-	1018	0
YKL106W_id001	chrXI	237436	239066	+	1631	24
YKL107W_id005	chrXI	236107	237211	+	1105	5
YKL108W_id002	chrXI	234232	235854	+	1623	25
YKL109W_id005	chrXI	231956	234251	+	2296	287
YKL110C_id002	chrXI	228797	230370	-	1574	50
YKL112W_id005	chrXI	226389	228907	+	2519	20
YKL113C_id001	chrXI	224601	225937	-	1337	178
YKL114C_id001	chrXI	223243	224526	-	1284	132
YKL116C_id002	chrXI	221067	223130	-	2064	38
YKL117W_id002	chrXI	220293	221266	+	974	2240
YKL119C_id001	chrXI	218429	219335	-	907	174
YKL120W_id004	chrXI	217181	218508	+	1328	232
YKL121W_id002	chrXI	213880	216832	+	2953	101
YKL122C_id003	chrXI	212332	213050	-	719	195
YKL123W_id001	chrXI	210912	212510	+	1599	0
YKL124W_tx0	chrXI	210568	212457	+	1890	1
YKL125W_id003	chrXI	208156	210294	+	2139	60
YKL126W_id002	chrXI	205499	207819	+	2321	674
YKL127W_id001	chrXI	203176	205397	+	2222	227
YKL128C_id001	chrXI	200496	201797	-	1302	240
YKL129C_id001	chrXI	196243	200191	-	3949	382
YKL130C_id002	chrXI	195112	196119	-	1008	31
YKL132C_id001	chrXI	193214	195031	-	1818	21
YKL133C_id002	chrXI	191509	193081	-	1573	30
YKL134C_id001	chrXI	188841	191494	-	2654	32
YKL135C_id002	chrXI	186386	188790	-	2405	170
YKL137W_id001	chrXI	185548	186444	+	897	57
YKL138C_id001	chrXI	185215	186206	-	992	2
YKL138C-A_id001	chrXI	184563	185513	-	951	90
YKL139W_id002	chrXI	182781	184607	+	1827	19
YKL140W_id004	chrXI	180511	182651	+	2141	123
YKL141W_id003	chrXI	179417	180392	+	976	408
YKL142W_id006	chrXI	178418	179335	+	918	233
YKL143W_id002	chrXI	176727	178541	+	1815	113
YKL144C_id001	chrXI	175600	176569	-	970	44
YKL145W_id001	chrXI	174159	175825	+	1667	9
YKL145W-A_id002	chrXI	174601	175807	+	1207	0
YKL146W_id010	chrXI	171608	173945	+	2338	244
YKL148C_id001	chrXI	168974	171306	-	2333	166
YKL149C_id001	chrXI	167457	168904	-	1448	17
YKL150W_id003	chrXI	166261	167572	+	1312	58
YKL151C_id001	chrXI	163808	165935	-	2128	46
YKL152C_id001	chrXI	163006	164409	-	1404	15002
YKL154W_id002	chrXI	161502	162452	+	951	113
YKL155C_id002	chrXI	159365	161397	-	2033	45
YKL156W_id008	chrXI	158559	159449	+	891	695
YKL157W_id018	chrXI	154979	158343	+	3365	223
YKL159C_id002	chrXI	153134	154460	-	1327	122
YKL160W_id001	chrXI	153264	154944	+	1681	498
YKL161C_id003	chrXI	149071	150965	-	1895	15
YKL162C_id002	chrXI	147483	148947	-	1465	30
YKL163W_id007	chrXI	144357	145781	+	1425	234
YKL164C_id001	chrXI	141536	143179	-	1644	494
YKL165C_id001	chrXI	137775	140748	-	2974	77
YKL166C_id002	chrXI	134289	135921	-	1633	69
YKL167C_id003	chrXI	133476	134154	-	679	80
YKL168C_id001	chrXI	130985	133472	-	2488	0
YKL169C_id001	chrXI	130324	132678	-	2355	2
YKL170W_id004	chrXI	130521	131234	+	714	57
YKL171W_tx0	chrXI	127450	130386	+	2937	61
YKL172W_id001	chrXI	125725	127196	+	1472	404
YKL173W_id002	chrXI	122492	125646	+	3155	75
YKL174C_id003	chrXI	120255	122336	-	2082	42
YKL175W_id001	chrXI	118550	120467	+	1918	217
YKL176C_id009	chrXI	115457	118332	-	2876	240
YKL178C_id002	chrXI	112942	114671	-	1730	13
YKL179C_tx0	chrXI	110339	112528	-	2190	90
YKL180W_id001	chrXI	109090	110238	+	1149	3605
YKL181W_id001	chrXI	107167	108908	+	1742	648
YKL182W_tx0	chrXI	100646	106951	+	6306	1861
YKL183W_id001	chrXI	98551	100350	+	1800	481
YKL184W_id003	chrXI	96544	98463	+	1920	45
YKL185W_id002	chrXI	94133	96388	+	2256	168
YKL186C_id003	chrXI	92644	93760	-	1117	81
YKL187C_tx0	chrXI	89159	91561	-	2403	6
YKL188C_tx0	chrXI	86100	88811	-	2712	10
YKL189W_id001	chrXI	84432	86121	+	1690	83
YKL190W_id002	chrXI	82901	83944	+	1044	176
YKL191W_id002	chrXI	80984	82732	+	1749	301
YKL192C_id003	chrXI	80017	80621	-	605	652
YKL193C_id002	chrXI	78756	79924	-	1169	79
YKL194C_id001	chrXI	77031	78725	-	1695	38
YKL195W_id004	chrXI	75787	77302	+	1516	142
YKL196C_id001	chrXI	74772	75652	-	881	138
YKL197C_tx0	chrXI	70609	73890	-	3282	57
YKL198C_id001	chrXI	68087	70446	-	2360	50
YKL201C_tx0	chrXI	63805	67491	-	3687	65
YKL203C_tx0	chrXI	55810	63384	-	7575	184
YKL204W_id001	chrXI	53661	55776	+	2116	204
YKL205W_id002	chrXI	50020	53479	+	3460	122
YKL206C_id002	chrXI	48940	49908	-	969	111
YKL207W_id004	chrXI	48160	49135	+	976	510
YKL208W_id002	chrXI	47148	48176	+	1029	26
YKL209C_tx0	chrXI	42298	46320	-	4023	98
YKL210W_tx0	chrXI	39138	42362	+	3225	158
YKL211C_id001	chrXI	36541	38230	-	1690	31
YKL212W_id001	chrXI	34342	36508	+	2167	189
YKL213C_id002	chrXI	31889	34182	-	2294	223
YKL214C_id002	chrXI	30920	31761	-	842	204
YKL215C_tx0	chrXI	26702	30712	-	4011	14
YKL216W_id001	chrXI	25173	26560	+	1388	1286
YKL217W_tx0	chrXI	22209	24209	+	2001	21
YKL218C_id004	chrXI	17160	18821	-	1662	76
YKL219W_tx0	chrXI	14460	15833	+	1374	65
YKL220C_tx0	chrXI	8966	11251	-	2286	13
YKL221W_tx0	chrXI	6082	7653	+	1572	3
YKL222C_tx0	chrXI	3378	5645	-	2268	33
YKL224C_tx0	chrXI	1685	2206	-	522	0
YKR001C_id008	chrXI	440466	442790	-	2325	360
YKR002W_id002	chrXI	442981	445035	+	2055	82
YKR003W_id001	chrXI	444864	446816	+	1953	47
YKR004C_id002	chrXI	446203	448083	-	1881	15
YKR006C_id002	chrXI	450332	451270	-	939	69
YKR007W_id002	chrXI	451385	452072	+	688	44
YKR008W_id002	chrXI	452169	454203	+	2035	111
YKR009C_tx0	chrXI	454227	457079	-	2853	37
YKR010C_id002	chrXI	458783	461328	-	2546	59
YKR011C_id007	chrXI	461524	462815	-	1292	121
YKR012C_id002	chrXI	463660	465024	-	1365	5
YKR013W_id005	chrXI	463919	465169	+	1251	659
YKR014C_id003	chrXI	465227	466214	-	988	330
YKR016W_id004	chrXI	469666	471615	+	1950	154
YKR017C_id002	chrXI	471514	473464	-	1951	96
YKR018C_id003	chrXI	473382	475922	-	2541	292
YKR019C_id002	chrXI	476060	478174	-	2115	25
YKR020W_id004	chrXI	478306	479186	+	881	74
YKR021W_id001	chrXI	479165	482172	+	3008	51
YKR022C_id005	chrXI	482040	483226	-	1187	48
YKR023W_id002	chrXI	483358	485105	+	1748	103
YKR024C_id001	chrXI	485013	487414	-	2402	42
YKR025W_id002	chrXI	487710	488756	+	1047	79
YKR026C_id003	chrXI	488553	489799	-	1247	137
YKR027W_id001	chrXI	491357	494146	+	2790	77
YKR028W_tx0	chrXI	494232	497483	+	3252	187
YKR029C_id003	chrXI	497485	499838	-	2354	33
YKR030W_id003	chrXI	500060	501219	+	1160	16
YKR031C_tx0	chrXI	501219	506420	-	5202	107
YKR034W_tx0	chrXI	506873	507832	+	960	2
YKR035W-A_id005	chrXI	507926	508740	+	815	205
YKR036C_id001	chrXI	508547	510657	-	2111	35
YKR037C_id001	chrXI	510744	511859	-	1116	25
YKR038C_id002	chrXI	511822	513177	-	1356	107
YKR039W_id001	chrXI	514960	517021	+	2062	69
YKR041W_id003	chrXI	518179	519367	+	1189	2
YKR042W_id003	chrXI	519154	520831	+	1678	1515
YKR043C_id002	chrXI	520638	521734	-	1097	226
YKR044W_id002	chrXI	521955	523595	+	1641	56
YKR045C_id003	chrXI	521871	523997	-	2127	65
YKR046C_id004	chrXI	524059	525112	-	1054	162
YKR048C_id004	chrXI	525222	526659	-	1438	377
YKR049C_id001	chrXI	526777	527651	-	875	202
YKR050W_id001	chrXI	526860	530612	+	3753	36
YKR051W_id009	chrXI	530819	532278	+	1460	102
YKR052C_id002	chrXI	532182	533830	-	1649	65
YKR053C_id002	chrXI	533976	536090	-	2115	136
YKR054C_tx0	chrXI	535522	547950	-	12429	80
YKR055W_id002	chrXI	548165	549483	+	1319	30
YKR056W_tx0	chrXI	549423	551492	+	2070	128
YKR057W_id002	chrXI	551627	552533	+	907	3076
YKR058W_id007	chrXI	552598	554730	+	2133	185
YKR059W_id001	chrXI	554871	556456	+	1586	2569
YKR060W_id006	chrXI	556494	557687	+	1194	29
YKR061W_id005	chrXI	557542	559024	+	1483	28
YKR062W_id006	chrXI	559645	561307	+	1663	162
YKR063C_id002	chrXI	560596	562308	-	1713	58
YKR064W_id002	chrXI	562498	565296	+	2799	56
YKR065C_id005	chrXI	565088	565921	-	834	192
YKR066C_id002	chrXI	565986	567236	-	1251	180
YKR067W_id001	chrXI	567792	570329	+	2538	87
YKR068C_id001	chrXI	570209	571147	-	939	327
YKR069W_id001	chrXI	571431	573446	+	2016	137
YKR070W_id002	chrXI	573554	574885	+	1332	173
YKR071C_id001	chrXI	574597	576038	-	1442	213
YKR072C_id001	chrXI	576216	578312	-	2097	157
YKR074W_id004	chrXI	579163	579847	+	685	8
YKR075C_id002	chrXI	579687	580926	-	1240	41
YKR075W-A_id001	chrXI	579217	580824	+	1608	9
YKR076W_id001	chrXI	581988	583543	+	1556	36
YKR077W_id002	chrXI	583562	584848	+	1287	36
YKR078W_id007	chrXI	584935	586752	+	1818	34
YKR079C_id001	chrXI	586597	589610	-	3014	76
YKR080W_id004	chrXI	590214	591505	+	1292	561
YKR081C_id001	chrXI	591374	592607	-	1234	196
YKR082W_id001	chrXI	592767	596378	+	3612	39
YKR083C_id002	chrXI	596202	596890	-	689	64
YKR084C_id001	chrXI	596947	598983	-	2037	200
YKR085C_id001	chrXI	598926	599704	-	779	57
YKR086W_tx0	chrXI	599832	603197	+	3366	42
YKR087C_id001	chrXI	603035	604252	-	1218	114
YKR088C_id002	chrXI	604280	605447	-	1168	116
YKR089C_id003	chrXI	605551	608444	-	2894	225
YKR090W_id004	chrXI	608773	611263	+	2491	41
YKR091W_id009	chrXI	611491	612400	+	910	120
YKR092C_id001	chrXI	612539	614130	-	1592	129
YKR093W_id001	chrXI	615532	617744	+	2213	196
YKR094C_id001	chrXI	617693	618790	-	1098	2184
YKR095W_tx0	chrXI	619780	625557	+	5778	425
YKR095W-A_id003	chrXI	625727	626275	+	549	65
YKR096W_id001	chrXI	626719	630486	+	3768	84
YKR097W_tx0	chrXI	631127	632926	+	1800	6
YKR098C_id003	chrXI	632905	635260	-	2356	121
YKR099W_id003	chrXI	635579	638412	+	2834	81
YKR100C_id003	chrXI	638438	640316	-	1879	183
YKR101W_id002	chrXI	640512	642731	+	2220	19
YKR102W_tx0	chrXI	646331	649990	+	3660	13
YKR103W_tx0	chrXI	653055	656861	+	3807	14
YKR104W_id002	chrXI	656829	658051	+	1223	17
YKR105C_tx0	chrXI	658591	660489	-	1899	1
YKR106W_tx0	chrXI	661417	663414	+	1998	4
YLL001W_id003	chrXII	147823	150393	+	2571	172
YLL002W_id002	chrXII	146237	147675	+	1439	27
YLL003W_id001	chrXII	143187	146101	+	2915	20
YLL004W_id001	chrXII	141056	143017	+	1962	21
YLL005C_tx0	chrXII	137815	140571	-	2757	0
YLL006W_id001	chrXII	136557	139498	+	2942	101
YLL007C_id001	chrXII	134017	136386	-	2370	20
YLL008W_id009	chrXII	131697	134098	+	2402	237
YLL009C_id002	chrXII	131037	131489	-	453	236
YLL010C_id010	chrXII	128980	130674	-	1695	56
YLL011W_id002	chrXII	127512	129117	+	1606	85
YLL012W_id002	chrXII	125445	127358	+	1914	43
YLL013C_tx0	chrXII	121950	124739	-	2790	37
YLL014W_id002	chrXII	121304	121993	+	690	68
YLL015W_tx0	chrXII	116407	121236	+	4830	223
YLL018C_id003	chrXII	109538	111608	-	2071	1476
YLL018C-A_id001	chrXII	107359	109027	-	1669	175
YLL019C_tx0	chrXII	105561	107924	-	2364	5
YLL020C_id002	chrXII	105503	106752	-	1250	0
YLL021W_tx0	chrXII	100922	105472	+	4551	163
YLL022C_id004	chrXII	98906	100231	-	1326	50
YLL023C_id001	chrXII	97818	98899	-	1082	212
YLL024C_id001	chrXII	95216	97537	-	2322	4114
YLL025W_id001	chrXII	94712	95357	+	646	14
YLL026W_id001	chrXII	88442	91439	+	2998	904
YLL027W_id001	chrXII	87077	88261	+	1185	142
YLL028W_id001	chrXII	84498	86949	+	2452	193
YLL029W_id001	chrXII	81309	83822	+	2514	303
YLL031C_id002	chrXII	77059	80285	-	3227	145
YLL032C_tx0	chrXII	74145	76772	-	2628	18
YLL033W_id001	chrXII	73408	74677	+	1270	37
YLL034C_id001	chrXII	70478	73187	-	2710	74
YLL035W_id001	chrXII	68453	70642	+	2190	27
YLL036C_id001	chrXII	66658	68290	-	1633	159
YLL038C_id007	chrXII	65235	66552	-	1318	2
YLL039C_id001	chrXII	63945	65811	-	1867	351
YLL040C_tx0	chrXII	54086	63670	-	9585	259
YLL041C_id003	chrXII	52760	54016	-	1257	539
YLL042C_id005	chrXII	52056	52613	-	558	1
YLL043W_id002	chrXII	49900	52113	+	2214	118
YLL045C_id003	chrXII	47585	48652	-	1068	7380
YLL046C_tx0	chrXII	46589	47488	-	900	3
YLL048C_tx0	chrXII	41155	46290	-	5136	133
YLL049W_tx0	chrXII	40641	41330	+	690	2
YLL050C_id002	chrXII	39638	40447	-	810	559
YLL051C_tx0	chrXII	37208	39496	-	2289	72
YLL052C_tx0	chrXII	35787	36386	-	600	0
YLL053C_id001	chrXII	35276	36337	-	1062	14
YLL055W_id001	chrXII	29611	31767	+	2157	43
YLL056C_id001	chrXII	27288	29535	-	2248	36
YLL057C_tx0	chrXII	25631	27019	-	1389	16
YLL058W_id001	chrXII	23381	25383	+	2003	42
YLL060C_id003	chrXII	20917	22684	-	1768	39
YLL061W_id004	chrXII	17940	19909	+	1970	72
YLL062C_id002	chrXII	16502	17732	-	1231	61
YLL063C_id002	chrXII	14489	16376	-	1888	38
YLL064C_tx0	chrXII	12958	13470	-	513	0
YLR001C_id002	chrXII	151245	153978	-	2734	117
YLR002C_id002	chrXII	154222	156384	-	2163	86
YLR003C_id001	chrXII	156726	157780	-	1055	101
